U10008: N28855, N1508, N44203, N9513, N26139, N35370, N64037, N13930, N59526, N50080, N37629, N34492, N42163, N23855, N4384, N28876, N38924, N24358, N225, N10831
U85232: N9792, N41285, N19241, N35268, N11793, N48077, N32290, N1952, N58542, N357, N24386, N58345, N48302, N20984, N28340, N59526, N31112, N42365, N33738, N63481
U14428: N43538, N28579, N1450, N18729, N48796, N18644, N28734, N40119, N7010, N27020, N47627, N43222, N61970, N32105, N42365, N29319, N16854, N35609, N62033, N63828
U10847: N9284, N58081, N5472, N42803, N37463, N46393, N39998, N15257, N48487, N60130, N21313, N65134, N11083, N54113, N8427, N17031, N32567, N48084, N57536, N18774
U8941: N39814, N29497, N38509, N61068, N57437, N42158, N8914, N26415, N27945, N30283, N62856, N62216, N45630, N20984, N50312, N5085, N55943, N36673, N39733, N29448
U14570: N40078, N46261, N38173, N26488, N39000, N56473, N27936, N41179, N30309, N50372, N62358, N12253, N24675, N63309, N36910, N31630, N47683, N7584, N62089, N55897
U33049: N24320, N31341, N19815, N15279, N51793, N40752, N57733, N59732, N30466, N55176, N16237, N45315, N59189, N17363, N37263, N36425, N14391, N27545, N53923, N11153
U7034: N46037, N41176, N4700, N48084, N56194, N47938, N43190, N51545, N20577, N14993, N63353, N14354, N32639, N46459, N65094, N7568, N32290, N57053, N47888, N61233
U57685: N20764, N53763, N15648, N11041, N36436, N36777, N11622, N19764, N6873, N46396, N21826, N45612, N9971, N11681, N9689, N23502, N42196, N46379, N20270, N58354
U76467: N60134, N56075, N38173, N36821, N31868, N8364, N13568, N57521, N53528, N60647, N40119, N10931, N46266, N4986, N47213, N35689, N40094, N29107, N64535, N62104
U6885: N62880, N54152, N47652, N9409, N53349, N59375, N63693, N1989, N52939, N2159, N30499, N29292, N60000, N29734, N16918, N61233, N7658, N39094, N60092, N51344
U5510: N59009, N30261, N44145, N14228, N52939, N9805, N34171, N22874, N46624, N51287, N27289, N42120, N63599, N23490, N54277, N38490, N33474, N12324, N56667, N27555
U1886: N41626, N55633, N40094, N2712, N584, N54743, N63627, N62465, N46446, N25657, N23373, N57546, N61682, N61532, N5472, N11546, N20838, N32196, N46917, N30207
U5933: N58569, N42223, N24375, N60750, N43872, N14125, N53284, N15297, N63913, N19477, N27342, N49688, N61786, N39189, N30207, N39928, N11220, N38029, N24065, N60848
U62507: N6979, N28808, N6432, N56641, N60322, N64794, N60663, N18132, N63627, N45804, N36003, N18644, N29801, N6399, N40575, N35018, N6117, N53147, N21436, N50502
U62872: N46459, N41979, N58969, N37326, N584, N63627, N63828, N32639, N26018, N9420, N60647, N5472, N52675, N4700, N55461, N12570, N18653, N46304, N42365, N41176
U70404: N8656, N53572, N3894, N15117, N26781, N51700, N63481, N31289, N51133, N58171, N30288, N9966, N42158, N7342, N35392, N21825, N60762, N22666, N57359, N49609
U80220: N3034, N23563, N56217, N37527, N7328, N58024, N6916, N27831, N37204, N47151, N60105, N30818, N42196, N37553, N33526, N57426, N60531, N4661, N45676, N11645
U7238: N37463, N53986, N28987, N44305, N60724, N64535, N31789, N58802, N62291, N48884, N39151, N53572, N51337, N11436, N47572, N63353, N17475, N4290, N47380, N64077
U10258: N39219, N11675, N9284, N57403, N24386, N39149, N36689, N46459, N19661, N15269, N38356, N42457, N28751, N18145, N26991, N3089, N49180, N51489, N16081, N63550
U48098: N43360, N5037, N32567, N60092, N16844, N18708, N23864, N30744, N16256, N19776, N43491, N57332, N43974, N62673, N15194, N41122, N7826, N1180, N19643, N61878
U8289: N49279, N61754, N22353, N22855, N64490, N61429, N42457, N53923, N4663, N15738, N59149, N27831, N57521, N633, N46959, N7657, N57236, N37786, N30162, N61829
U1043: N55943, N57560, N6399, N3123, N36779, N19661, N18010, N30544, N10544, N25867, N49279, N50005, N59186, N8509, N30346, N28855, N37204, N38306, N50555, N53113
U23263: N19003, N20766, N17605, N50727, N28523, N45500, N11864, N19746, N38324, N35430, N14194, N1058, N48403, N17363, N57328, N32053, N14270, N26538, N59427, N50167
U61162: N43222, N51253, N12570, N1110, N94, N11869, N37125, N57919, N51704, N42845, N26445, N41946, N5716, N4729, N4610, N60750, N15982, N36459, N21679, N43770
U12836: N45953, N49279, N30436, N7173, N46917, N34869, N6615, N9368, N48106, N51239, N28855, N49364, N281, N55084, N4649, N26415, N42670, N29490, N19542, N22575
U37207: N33677, N18010, N50308, N56249, N2960, N44422, N42457, N63550, N22353, N15194, N63084, N16300, N23446, N56051, N5822, N24358, N39213, N38294, N49279, N65134
U48759: N38356, N51424, N53986, N23855, N33630, N15855, N15811, N6997, N37101, N63805, N20025, N57700, N17340, N60000, N23446, N23955, N46917, N2159, N30503, N34081
U44340: N33469, N40836, N60255, N53223, N60647, N36436, N37142, N15561, N10388, N10250, N94, N52337, N7132, N24460, N38697, N12029, N16804, N11036, N2892, N3116
U53204: N2659, N11570, N30466, N49279, N47213, N50314, N41881, N47380, N23814, N5880, N12043, N45509, N33474, N7443, N41221, N13626, N43498, N31492, N29364, N62049
U3436: N55123, N13930, N18032, N28855, N62318, N54571, N23602, N50372, N23517, N55943, N6224, N46477, N5981, N60550, N20766, N14049, N24109, N38294, N59142, N20770
U54384: N41717, N17405, N20984, N42800, N20811, N63793, N25605, N17720, N15347, N4247, N18476, N64794, N53147, N51793, N49279, N40409, N39601, N26537, N43530, N37553
U10512: N17475, N33212, N42365, N10350, N17720, N22348, N50504, N12162, N18850, N18118, N35268, N23535, N366, N33474, N28698, N13464, N64918, N24509, N7965, N47712
U73607: N7173, N46917, N36664, N42666, N7540, N23489, N57403, N61466, N51337, N3421, N23132, N154, N20819, N63805, N60092, N54866, N41853, N23218, N11593, N57670
U6236: N18253, N50775, N18653, N41853, N61754, N56142, N32641, N41626, N35676, N11220, N50713, N17416, N54911, N6935, N614, N12627, N55518, N45523, N30094, N17721
U14902: N7010, N7928, N27020, N5329, N277, N60507, N4649, N60134, N51793, N23513, N23502, N25191, N60750, N31782, N54439, N4729, N3460, N23101, N40656, N10786
U16906: N584, N36382, N35238, N26537, N41881, N63627, N4205, N49279, N2159, N61429, N38333, N9368, N24532, N31556, N5472, N63962, N26967, N60750, N43770, N60724
U44149: N12588, N23444, N29578, N53140, N30553, N26537, N52286, N29533, N36382, N53113, N51424, N63627, N9360, N7010, N5162, N7119, N18032, N38356, N60130, N34617
U7988: N48762, N23336, N5716, N24617, N23589, N54260, N60750, N24386, N60421, N41881, N43872, N55435, N48824, N46662, N13087, N10088, N64490, N46736, N42076, N44687
U29768: N56051, N9284, N17340, N49180, N42457, N59022, N23446, N63550, N3123, N10812, N15855, N16256, N52662, N63255, N58553, N36249, N4663, N22457, N16323, N15811
U58058: N20576, N44971, N52714, N33474, N40332, N38324, N926, N41717, N4700, N48340, N46266, N17605, N34729, N40700, N53615, N39463, N3168, N42433, N4485, N5874
U68802: N18010, N16844, N23513, N5949, N41122, N15807, N20984, N28855, N55303, N53452, N13930, N57733, N63990, N27363, N31299, N60848, N42158, N21590, N62988, N60092
U69779: N27545, N30207, N2592, N20676, N61682, N55633, N49328, N13626, N40409, N2761, N37125, N1336, N10522, N10930, N15481, N51745, N28466, N47710, N36349, N54265
U84872: N43822, N45001, N17228, N21681, N62001, N11153, N33677, N53004, N41165, N62779, N11289, N65062, N29364, N33929, N32639, N13916, N58188, N43386, N7010, N16990
U55242: N38201, N48410, N34044, N54862, N15066, N28203, N46279, N30818, N8373, N25457, N35047, N47433, N2994, N36288, N35011, N62365, N53242, N14736, N52447, N41380
U66002: N51875, N26781, N11425, N40466, N60663, N37078, N24320, N32731, N58293, N43984, N27342, N57264, N56667, N64228, N30466, N23502, N12588, N54866, N11931, N42800
U31536: N49279, N20984, N11803, N42647, N57521, N5822, N56711, N28176, N8914, N43222, N53284, N61451, N29534, N43498, N29490, N45523, N6471, N14436, N6142, N25064
U69100: N39463, N42433, N57546, N53219, N53182, N21679, N52530, N30466, N42499, N52138, N21484, N60750, N23165, N63475, N54000, N29036, N55259, N9538, N21513, N20838
U5089: N4021, N305, N28751, N9883, N39998, N20333, N21437, N1170, N1796, N32923, N33623, N1572, N8364, N59526, N40523, N50645, N55943, N49188, N5051, N7330
U49397: N23513, N7344, N23807, N36408, N41626, N55633, N39463, N53916, N16461, N63627, N62318, N42433, N29107, N49279, N61682, N41717, N64894, N11572, N44897, N63990
U6859: N46484, N30553, N56023, N41881, N62104, N11681, N17261, N18253, N40165, N12570, N48613, N37636, N16628, N31813, N9284, N29578, N1768, N19057, N53615, N1952
U52893: N63421, N1663, N29722, N53916, N34580, N25323, N13439, N45576, N16260, N57344, N5822, N35094, N25471, N25457, N16918, N63415, N36394, N17807, N27807, N1539
U16323: N39679, N49881, N9883, N16461, N28734, N11217, N34995, N22855, N34915, N11551, N1450, N44853, N5716, N50757, N28019, N47813, N11220, N8137, N5908, N4272
U63838: N43772, N42433, N51793, N39463, N58293, N60507, N50060, N4729, N31421, N25657, N46446, N23373, N21428, N7928, N9047, N41492, N40752, N9806, N20838, N53284
U9653: N436, N62920, N54401, N49833, N9577, N584, N5472, N39242, N20136, N47094, N28592, N37104, N48824, N60092, N23807, N28918, N62887, N33056, N63627, N45500
U70022: N10083, N49364, N39814, N7584, N35998, N42767, N23081, N29468, N3841, N20112, N49180, N5981, N16918, N20766, N60550, N36288, N58264, N9822, N7246, N14408
U70706: N48486, N1952, N11622, N11570, N44192, N33663, N60750, N13941, N54014, N42196, N4637, N48593, N59263, N57754, N24272, N27891, N5716, N29578, N23336, N56523
U7353: N21417, N64273, N20688, N28682, N51816, N38390, N59149, N49279, N23547, N56133, N46178, N28248, N5798, N42635, N23409, N46261, N36243, N9193, N18531, N19061
U60932: N8595, N10876, N13131, N19292, N64958, N22117, N57120, N22188, N15648, N2528, N38733, N63353, N26991, N50776, N26742, N22975, N48151, N50808, N3836, N25837
U74618: N41491, N48533, N22556, N26271, N15305, N584, N36288, N25398, N27932, N26572, N35291, N40221, N62252, N17475, N45671, N61429, N4642, N29450, N23807, N30668
U53041: N60255, N25664, N28899, N49046, N41424, N1540, N62880, N41737, N43064, N17231, N46304, N37994, N11019, N50912, N58969, N35738, N35067, N14456, N39184, N9420
U69381: N23502, N16804, N7584, N5135, N61754, N41881, N35004, N14266, N15559, N36933, N29059, N21752, N18032, N14169, N64535, N39184, N26057, N37384, N30291, N55943
U26039: N36779, N63828, N52424, N35392, N1458, N26135, N30334, N34869, N29319, N22244, N21310, N38306, N16051, N34729, N49292, N6739, N25605, N34600, N4025, N59186
U56804: N30372, N49279, N61233, N32945, N3415, N46713, N308, N50308, N6890, N48186, N32105, N60952, N1067, N54587, N35430, N53248, N3997, N10544, N31063, N3216
U79107: N20776, N57764, N20603, N59277, N55123, N14285, N1952, N16323, N16256, N46178, N41717, N1985, N36888, N37204, N38294, N14993, N52810, N36372, N20236, N28179
U55559: N63481, N56791, N7965, N7928, N27342, N46069, N14169, N5822, N23807, N51793, N28043, N60134, N9838, N7674, N60130, N63627, N61429, N33828, N54615, N49516
U93003: N16990, N51187, N28132, N41929, N18291, N13604, N54437, N18943, N47213, N15628, N50314, N23502, N38780, N5794, N34852, N56387, N36914, N56585, N64469, N35238
U56691: N34852, N45630, N20136, N14652, N30222, N49279, N46178, N19433, N8878, N42365, N49259, N53524, N36673, N60085, N52782, N64439, N45315, N63650, N64902, N57000
U32248: N29497, N61068, N38509, N62465, N24435, N36459, N63828, N5472, N47652, N19030, N61682, N23513, N41626, N46459, N56533, N23406, N60848, N18485, N55633, N1837
U4400: N1952, N7092, N45523, N6066, N22855, N37126, N32641, N41626, N49279, N29168, N24176, N7129, N13297, N58293, N53599, N42676, N19592, N2041, N3781, N44853
U78072: N11511, N23446, N4290, N10812, N60130, N36372, N32196, N1019, N11645, N17340, N11942, N5501, N17031, N25867, N29344, N38599, N15559, N53114, N29059, N33212
U88261: N16066, N13439, N41626, N7842, N23417, N62805, N49831, N18828, N26518, N50658, N6914, N26991, N12146, N51489, N47020, N20764, N26224, N32945, N28934, N54260
U50436: N59142, N53296, N23955, N308, N27945, N34130, N4254, N55221, N29693, N14170, N25609, N13729, N46976, N62880, N61754, N59469, N8012, N57754, N47412, N17231
U19664: N29344, N29442, N5597, N25191, N29468, N53206, N28934, N5152, N11627, N31704, N36408, N10282, N24467, N59655, N5822, N41626, N9724, N9193, N10566, N38483
U37421: N7119, N29393, N40523, N37994, N5450, N6224, N27908, N56501, N50946, N10993, N50670, N15072, N17807, N4485, N44605, N30562, N63656, N2960, N42628, N46304
U87615: N30222, N12570, N9299, N9420, N54315, N31630, N16549, N39184, N38324, N58216, N52284, N56434, N4247, N57032, N25124, N31556, N36888, N14990, N22975, N60085
U70440: N11681, N23444, N57981, N46459, N15942, N24017, N20819, N13941, N40875, N17228, N14170, N57700, N48302, N54437, N55531, N62880, N28973, N15391, N63353, N37458
U59638: N8711, N63627, N1539, N41675, N42433, N39463, N35216, N11359, N42890, N31594, N31782, N24275, N26967, N35619, N53697, N30291, N38131, N584, N29448, N47151
U48148: N23807, N50775, N30207, N60000, N13087, N19396, N20776, N584, N36382, N63627, N23816, N61429, N58969, N62216, N62856, N55943, N37458, N10786, N49252, N48410
U6719: N58506, N22666, N50039, N12588, N27906, N18972, N59622, N20764, N49831, N44554, N51009, N60887, N45479, N24320, N45950, N25398, N53222, N45611, N21372, N31894
U86296: N10088, N44408, N41432, N11415, N19057, N21297, N25064, N29578, N23616, N30689, N41626, N9621, N61241, N13729, N17475, N17647, N1952, N1364, N48403, N29801
U24689: N32031, N59267, N23446, N61811, N926, N12029, N49279, N15269, N14436, N51816, N5940, N41934, N45523, N7246, N30372, N4675, N53528, N23184, N56675, N27639
U2217: N21468, N20296, N23513, N29578, N48762, N2636, N31192, N63627, N5472, N60750, N28738, N7600, N41626, N37287, N55259, N61682, N1228, N39346, N1495, N5716
U89217: N21142, N19643, N63627, N19061, N23446, N48707, N62365, N37326, N5472, N28851, N9621, N35018, N3123, N8878, N9801, N4272, N39814, N49279, N61811, N55555
U26180: N55633, N27020, N63828, N46266, N56533, N9870, N6224, N7799, N48762, N18032, N25256, N21752, N9592, N33397, N55377, N12588, N23807, N10388, N61532, N60969
U23813: N29578, N38333, N23691, N6979, N41830, N33332, N55325, N6890, N7121, N46178, N57180, N26587, N45804, N23129, N59526, N18010, N23039, N9805, N41179, N41697
U72586: N54830, N1957, N43772, N30099, N7010, N12588, N58293, N29036, N55259, N57957, N56569, N46484, N39463, N13898, N36459, N42433, N28307, N25837, N44853, N62465
U349: N57344, N38070, N19949, N4254, N6371, N25609, N42670, N40356, N53828, N59194, N45576, N61466, N28340, N60692, N28052, N16081, N32038, N15051, N53222, N6432
U91560: N28987, N52129, N36016, N29306, N11360, N62621, N21147, N42670, N47938, N63303, N25609, N60960, N27552, N60539, N18151, N46992, N7416, N62633, N16256, N37848
U87953: N584, N42365, N27342, N13930, N63627, N5472, N63828, N57328, N46459, N9371, N7584, N28855, N14478, N5162, N39814, N40752, N20688, N49279, N17405, N48578
U17270: N35200, N59337, N59375, N63415, N37738, N39814, N57104, N16794, N7328, N18202, N6837, N29734, N3268, N20479, N13599, N19486, N9734, N11153, N44412, N12029
U41264: N19433, N17475, N14170, N43400, N3380, N16990, N33265, N22163, N5223, N28973, N60695, N63415, N52588, N27639, N3969, N54587, N1067, N58383, N56675, N36416
U88134: N33474, N27327, N3517, N52939, N23490, N31849, N64120, N47370, N32053, N62692, N41424, N3331, N6390, N51897, N50389, N54281, N57327, N53084, N51185, N29306
U22104: N12588, N47020, N29393, N7010, N32527, N30553, N60960, N57854, N19611, N21752, N32641, N61466, N4485, N23657, N445, N60750, N34568, N56711, N43568, N62170
U10246: N19003, N23444, N46263, N46917, N37458, N23391, N27555, N7584, N34081, N42666, N58301, N26048, N35957, N54277, N29497, N20270, N58553, N47151, N4700, N26537
U55787: N21931, N30689, N29497, N61241, N485, N41979, N20296, N55123, N6224, N60134, N63334, N56391, N7246, N31341, N8618, N23955, N21701, N40451, N64894, N23602
U82625: N52939, N7092, N19592, N41165, N49279, N55943, N4272, N23398, N43083, N41881, N6837, N61233, N29212, N13604, N15855, N28855, N5472, N25605, N29344, N31917
U85005: N7584, N53697, N62921, N53113, N11556, N22908, N21752, N7657, N38356, N5472, N63627, N42604, N53587, N7909, N34617, N18708, N40327, N40078, N30207, N57120
U82930: N57521, N42365, N61053, N63828, N48403, N29462, N63415, N40987, N52675, N5542, N86, N38509, N61068, N428, N22855, N22099, N16300, N23855, N29319, N1684
U80158: N16300, N11511, N27945, N30222, N24717, N48340, N34090, N53923, N52588, N7092, N53322, N11940, N45479, N31630, N28059, N17834, N19433, N16323, N55723, N60621
U82089: N60663, N15559, N18531, N60272, N62921, N22908, N57754, N55176, N7584, N9368, N45523, N27936, N36888, N42670, N64515, N49279, N61740, N46304, N30334, N26488
U25948: N14652, N36779, N35430, N29497, N19746, N49197, N29319, N17376, N19003, N36288, N19486, N52662, N2728, N49279, N63828, N61595, N63415, N18653, N35486, N3708
U20667: N22061, N18102, N26445, N1790, N8353, N60750, N28786, N53084, N17153, N30290, N17252, N7670, N37263, N15001, N366, N44192, N52782, N55518, N56026, N62920
U45569: N39151, N9883, N4270, N28855, N53863, N53452, N27342, N41717, N53528, N57095, N48578, N62128, N4485, N55633, N49297, N27788, N30069, N46783, N55123, N4913
U10126: N10600, N53113, N54593, N30372, N6837, N48476, N26154, N64894, N62521, N20912, N28019, N39028, N10969, N24717, N40981, N7272, N38461, N938, N30598, N1837
U64467: N57546, N24617, N29036, N55259, N61973, N48096, N36459, N51009, N37261, N30118, N25657, N23373, N23513, N46446, N50725, N18485, N23336, N64037, N6706, N37122
U30585: N4700, N54956, N60507, N29319, N33877, N46037, N27020, N57053, N5854, N34035, N4025, N36495, N56194, N41176, N33957, N57521, N57670, N10541, N19486, N32639
U92578: N64095, N35147, N27307, N485, N29059, N2592, N45630, N31141, N63828, N7494, N28983, N5085, N37326, N23955, N20836, N21931, N25605, N27945, N27020, N22099
U75753: N34998, N28477, N17543, N35436, N30598, N27702, N55325, N17952, N41651, N48843, N7344, N40943, N65021, N62049, N20477, N35147, N25286, N8733, N33, N29107
U83884: N63828, N1952, N2761, N64490, N19477, N27079, N26499, N33576, N29578, N21826, N5162, N41626, N45523, N31141, N44605, N13107, N29212, N34185, N57546, N26538
U68526: N29490, N39814, N29578, N10902, N38142, N60750, N48796, N28734, N42365, N6890, N19477, N61682, N17720, N5949, N55633, N20056, N40523, N42223, N48703, N55259
U70038: N28704, N43580, N28248, N34226, N13907, N24007, N32923, N9193, N1989, N40906, N41551, N27552, N37587, N16256, N38924, N50946, N16120, N6950, N57104, N15403
U67312: N32639, N36940, N10146, N11511, N4272, N54277, N52714, N49104, N30481, N29319, N58098, N45812, N30744, N13058, N35200, N48707, N50308, N28569, N57354, N19486
U81697: N23730, N61878, N65028, N31154, N49279, N55303, N38504, N9883, N8427, N53004, N63303, N57354, N58345, N3726, N35389, N45178, N5595, N53916, N61429, N53349
U43738: N15855, N3123, N42457, N43772, N49279, N29578, N6399, N17340, N55943, N3313, N63334, N60762, N18571, N28983, N38166, N19003, N64095, N26485, N39814, N35393
U24521: N36293, N48151, N59526, N47094, N14291, N52939, N53470, N26336, N5358, N50808, N22417, N23196, N34580, N53350, N86, N11593, N18260, N28934, N1186, N22978
U51173: N7674, N43932, N11569, N31782, N57260, N62988, N35389, N9349, N16628, N41626, N21253, N53350, N50808, N16035, N39853, N15060, N25406, N7965, N55421, N9538
U33248: N56075, N41626, N16628, N27342, N277, N51202, N36382, N19536, N38333, N584, N61740, N16461, N51745, N5472, N28734, N64545, N32776, N2307, N35609, N35381
U21106: N11681, N26537, N41658, N11363, N46459, N30741, N677, N1477, N31503, N47190, N61081, N24132, N18644, N15315, N4556, N36359, N4820, N32073, N26305, N51700
U2413: N63627, N61811, N5472, N584, N36382, N49279, N39184, N41717, N44305, N42457, N33828, N22825, N34852, N20270, N55943, N36910, N4610, N34283, N41934, N23446
U15312: N29490, N39456, N1006, N14780, N30273, N53113, N7584, N1450, N55303, N30099, N60000, N48796, N412, N29107, N53452, N30372, N63828, N7246, N29578, N40078
U55006: N52662, N23864, N37783, N30222, N9763, N44971, N45887, N3128, N10879, N11360, N50404, N45163, N1021, N34925, N7957, N27110, N62717, N55885, N30741, N584
U50377: N26537, N29128, N23557, N44795, N51337, N41658, N20776, N33078, N1477, N18895, N26305, N27318, N13408, N58171, N31893, N57957, N56194, N23642, N57354, N30372
U45319: N59526, N25088, N44795, N55897, N12523, N12800, N28983, N3034, N49001, N38442, N46992, N25226, N3007, N402, N56217, N3618, N34617, N46379, N29497, N21030
U53973: N26537, N20576, N46130, N30840, N53004, N28669, N44166, N1796, N19001, N62692, N41626, N19811, N30291, N32918, N57854, N27906, N46283, N17405, N60531, N3087
U78923: N46459, N42167, N154, N63342, N16918, N8627, N51875, N45017, N39151, N29801, N38263, N12436, N46428, N46917, N11593, N60472, N46304, N49712, N15728, N33397
U51023: N15279, N60105, N21030, N20477, N48486, N17647, N59526, N31594, N53443, N43872, N45283, N7674, N55723, N31448, N2592, N19536, N9621, N31341, N40327, N19308
U32577: N47704, N60900, N20507, N26537, N37636, N49609, N38323, N54066, N46484, N20015, N57260, N29490, N42223, N50034, N7655, N51995, N51700, N48486, N59213, N55885
U16247: N26518, N53223, N1105, N59126, N37773, N47213, N35570, N677, N2235, N12713, N36816, N30382, N31289, N38324, N53069, N35471, N60750, N47704, N14726, N7874
U26783: N15043, N55067, N47813, N29977, N32527, N10876, N36436, N52308, N27342, N63421, N27499, N31154, N44605, N59874, N47213, N46379, N20477, N7928, N45319, N39620
U68163: N1768, N34668, N36689, N51337, N61429, N57403, N12843, N11092, N64594, N23489, N26063, N31703, N20819, N29977, N12769, N21372, N42890, N57700, N18571, N13930
U77488: N41626, N45986, N6477, N51552, N14964, N45319, N7909, N62880, N61429, N30722, N16854, N7010, N44934, N42365, N23855, N55747, N7965, N32870, N56391, N57854
U64686: N9039, N18102, N25256, N2844, N24320, N58293, N6400, N55633, N51570, N40808, N32630, N35359, N62318, N11425, N11436, N45953, N8914, N7928, N55067, N11153
U16565: N5981, N17031, N15807, N10083, N36288, N15066, N27702, N60000, N18708, N46304, N39998, N26953, N54862, N54439, N34653, N19109, N4290, N19926, N44496, N2492
U70315: N8618, N56551, N49279, N35200, N35430, N1105, N50227, N279, N33792, N48597, N5051, N48186, N16081, N28716, N14846, N46459, N63334, N33474, N8878, N64858
U42537: N9284, N49180, N18253, N56075, N23446, N33469, N23373, N46446, N25657, N36568, N32381, N63627, N39184, N63550, N57202, N5472, N52675, N31150, N56746, N53615
U7684: N53113, N1952, N60750, N4689, N5796, N7928, N30290, N41881, N22874, N56966, N49249, N22975, N60403, N62216, N62856, N39456, N53916, N46266, N31395, N54587
U16087: N33297, N42365, N54437, N45280, N17153, N48302, N8423, N42499, N57805, N11153, N41658, N20267, N48285, N40268, N22825, N11289, N20285, N55229, N51337, N41934
U53804: N64037, N3168, N51552, N31670, N21290, N24963, N23675, N15072, N50670, N3313, N52329, N53561, N61754, N8373, N28934, N23132, N20577, N39890, N63421, N40194
U15606: N38294, N52492, N25471, N25999, N22908, N36414, N25278, N37437, N43834, N48077, N55421, N10993, N55943, N62092, N36416, N1768, N57981, N23218, N3517, N1952
U6194: N57032, N23792, N10012, N11569, N59194, N46992, N36611, N3763, N42670, N28496, N26650, N8, N22061, N41074, N10600, N13303, N32990, N41380, N14456, N48740
U68504: N12146, N51867, N30346, N64184, N1228, N29578, N48241, N16844, N43772, N58345, N37204, N28043, N52973, N10250, N41830, N39000, N412, N47213, N33, N31954
U68246: N51585, N34081, N40420, N2159, N32427, N7685, N33397, N48340, N9335, N5437, N54113, N62291, N31192, N32527, N36888, N33738, N52989, N52295, N46545, N63805
U83344: N1427, N18476, N32945, N35495, N30273, N64264, N17115, N34869, N11931, N44897, N13374, N44528, N36689, N49297, N50808, N48730, N61190, N57359, N51552, N25881
U54189: N6194, N7852, N26415, N4273, N13707, N63475, N62391, N42800, N27555, N60472, N27552, N42515, N15648, N63550, N37463, N38390, N54125, N16081, N23060, N30436
U36100: N58345, N4510, N4290, N29511, N23838, N52939, N40119, N61898, N51553, N28855, N43223, N23398, N7173, N19592, N32734, N6858, N54956, N1364, N50308, N59427
U62940: N9368, N3318, N50029, N58802, N29490, N53717, N48487, N20507, N46624, N52675, N24176, N20576, N46951, N63919, N1796, N14780, N33474, N38869, N9801, N18644
U39944: N30372, N32639, N28496, N54956, N60134, N18010, N3711, N20603, N41737, N26518, N61429, N34763, N16120, N6142, N13297, N45323, N57329, N7928, N48186, N2636
U66737: N47975, N32734, N44795, N19592, N33123, N3918, N57329, N63481, N7092, N11659, N60762, N29128, N60272, N10754, N37287, N1495, N49279, N55885, N1768, N811
U7658: N18010, N61754, N1180, N53223, N53910, N26224, N30372, N31395, N44854, N29468, N46024, N3234, N45630, N30283, N28808, N25127, N2761, N39814, N55435, N26343
U78596: N52447, N12588, N39151, N21297, N62170, N25609, N38070, N43083, N21752, N47938, N22666, N37142, N1228, N26572, N37577, N2463, N4254, N28876, N20056, N18260
U52728: N53242, N43106, N34480, N12380, N28043, N40078, N2120, N41179, N43269, N26224, N54315, N17865, N6142, N7842, N23417, N49279, N33397, N34130, N14780, N18010
U66118: N26057, N9991, N53562, N53528, N56194, N30671, N6463, N19478, N30536, N47813, N36916, N6914, N18010, N15060, N31341, N39151, N7568, N41176, N20776, N13854
U43327: N29578, N7092, N35430, N12300, N49279, N24754, N570, N11511, N43871, N3123, N24386, N6916, N41179, N42011, N39213, N14780, N59526, N31341, N41492, N21417
U68713: N5880, N35689, N41285, N12843, N44795, N6814, N29319, N50946, N29578, N47190, N17975, N1796, N39015, N50879, N43863, N63415, N31632, N41492, N46917, N7173
U86968: N48106, N45523, N23814, N33474, N60724, N30472, N29490, N524, N61233, N65027, N63421, N60092, N49335, N49188, N1364, N43222, N39318, N29393, N54830, N8373
U89578: N10786, N41658, N46959, N30689, N20112, N11220, N41626, N32945, N61754, N63828, N49831, N60531, N64490, N23855, N37272, N42604, N37458, N3279, N40409, N60887
U65417: N35381, N8114, N27318, N32651, N42876, N54911, N28973, N18895, N60663, N31556, N60750, N61429, N2159, N5796, N24375, N13056, N19536, N11220, N48049, N15606
U46439: N42158, N50060, N7419, N10105, N13097, N12380, N44954, N16300, N46749, N33397, N239, N12029, N37287, N47868, N62610, N42644, N38483, N60812, N17691, N25256
U51108: N35045, N36382, N41493, N31954, N48887, N23807, N38070, N44682, N38142, N49782, N34580, N10020, N4384, N1597, N22417, N55518, N6371, N55885, N63627, N28592
U88259: N305, N7344, N3123, N28751, N41934, N51287, N37738, N1985, N7792, N60550, N50372, N36612, N38166, N20025, N50060, N38294, N4272, N38306, N56225, N26262
U30784: N58693, N14285, N5798, N40836, N62920, N43530, N38324, N55123, N50942, N34852, N27363, N14169, N59317, N11253, N24467, N9340, N42158, N3097, N51795, N52973
U70757: N46279, N1539, N5716, N19477, N5162, N14736, N24638, N14285, N27342, N54422, N60750, N23814, N29393, N24619, N35436, N54606, N25170, N51009, N49586, N13981
U6935: N51489, N35392, N15768, N18850, N49940, N21437, N15194, N8878, N58024, N8914, N46076, N30436, N20072, N10088, N16794, N40808, N59833, N31421, N28477, N43186
U85358: N12999, N35951, N9409, N4649, N63415, N60134, N63272, N4089, N64095, N28884, N58131, N45500, N802, N4477, N39949, N53562, N7658, N58054, N31035, N17807
U53548: N584, N36382, N5472, N63627, N33638, N28592, N62216, N62856, N25256, N55633, N62252, N23132, N39814, N5085, N33056, N62465, N5655, N23165, N20838, N49833
U81327: N26537, N39463, N42433, N61754, N63627, N27079, N5472, N44897, N41493, N53350, N60887, N53219, N53182, N23502, N29490, N22803, N164, N15001, N28052, N26343
