U93097: N1020, N28747, N55347, N7043, N48552, N14736, N32784, N64273, N3417, N1575, N52492, N31373, N23938, N45757, N43528, N9883, N13353, N41004, N44737, N13133
U52057: N20165, N28785, N36359, N57725, N60960, N43702, N53013, N41549, N16619, N63805, N10912, N40121, N48843, N36910, N24686, N48729, N61817, N9846, N25015, N60658
U64975: N64894, N50245, N13864, N48740, N52973, N4241, N35671, N13854, N49279, N811, N9869, N13374, N10088, N47020, N59933, N11415, N23446, N26485, N938, N27307
U14820: N28345, N34925, N15898, N42647, N55950, N22617, N15066, N10083, N5765, N46749, N53715, N43955, N39094, N54966, N44855, N23864, N15628, N45912, N57560, N16344
U2881: N15851, N35051, N64184, N23816, N53587, N61952, N60577, N29905, N1360, N39181, N40523, N22726, N58020, N3708, N34601, N52322, N38780, N1572, N21539, N13374
U3742: N44192, N60631, N52508, N50308, N33611, N17193, N7819, N28565, N48706, N12043, N31782, N29319, N1573, N33493, N55036, N14684, N39974, N41929, N21654, N32833
U87943: N42845, N34805, N29652, N21967, N44009, N19298, N4270, N2482, N6549, N12635, N55435, N34090, N9883, N1394, N17952, N61338, N51581, N15279, N58569, N15606
U28995: N34515, N34185, N17360, N15489, N33490, N28983, N20766, N64412, N49879, N3007, N49104, N31212, N31086, N60018, N2904, N25018, N55491, N14985, N50938, N25471
U17168: N53013, N6378, N33623, N19017, N57331, N58024, N4485, N30196, N52447, N53168, N28152, N50502, N48729, N40184, N55253, N53906, N25107, N11359, N15882, N16291
U30720: N1540, N14025, N11718, N28281, N54912, N47290, N10146, N54269, N35220, N58540, N52447, N16081, N6858, N14057, N3126, N34679, N13022, N42120, N59427, N43568
U32218: N36622, N31477, N30316, N43871, N16725, N51536, N1887, N12703, N42672, N48403, N1371, N27659, N19004, N32923, N63681, N54136, N5377, N12292, N23593, N19444
U22949: N26154, N44588, N22423, N21042, N57542, N5656, N60272, N36182, N1443, N4573, N11727, N18311, N23490, N34360, N49188, N42849, N15882, N11359, N47428, N35737
U69596: N63828, N54152, N25303, N43383, N40451, N63553, N53877, N19292, N48740, N54197, N37666, N26091, N11565, N43115, N633, N27908, N63785, N22816, N52973, N938
U24964: N4179, N2995, N15948, N57670, N19013, N31799, N18102, N32870, N60009, N58054, N5358, N16323, N30630, N50670, N46037, N14878, N38550, N25428, N22036, N3763
U31407: N325, N29152, N63014, N23129, N23254, N4254, N40329, N50678, N20912, N59131, N21535, N32806, N44575, N28112, N27579, N43984, N14721, N50542, N10008, N47938
U21843: N9299, N35471, N35980, N2159, N3361, N64195, N48407, N42890, N6406, N3297, N58129, N33846, N19682, N9815, N62170, N57216, N54805, N51793, N52635, N12299
U30394: N25015, N27289, N41073, N30495, N40109, N60799, N45315, N47888, N32257, N12477, N38759, N8889, N46379, N64183, N64148, N49688, N40466, N2765, N57987, N24132
U76675: N59427, N16280, N34750, N1330, N19568, N30309, N8267, N40119, N15525, N65036, N55253, N52973, N49191, N27532, N37666, N42767, N53906, N22816, N22099, N11390
U5154: N3399, N43540, N7416, N52069, N17946, N55950, N54792, N52447, N14266, N2843, N11360, N15768, N11931, N58693, N42988, N27738, N46319, N8306, N57403, N12359
U62243: N33959, N39616, N51776, N2393, N62065, N32806, N35071, N15469, N19568, N62939, N15768, N27436, N2961, N47975, N11659, N5364, N614, N19926, N12613, N31626
U35299: N45236, N3704, N8045, N22556, N811, N29734, N51800, N48740, N60281, N52674, N86, N52973, N5044, N24083, N409, N35671, N40121, N13738, N8878, N33630
U1226: N40184, N52560, N31332, N28851, N58070, N18202, N3417, N53606, N37925, N51848, N40329, N30201, N43984, N49919, N62065, N8464, N5676, N19605, N30162, N14871
U66993: N3726, N64409, N26652, N21866, N49831, N46076, N35147, N13626, N51570, N49053, N60018, N25837, N58944, N60272, N2825, N12409, N52606, N11778, N41596, N54571
U93371: N64269, N740, N45612, N3034, N17914, N11041, N63627, N8247, N13964, N16520, N2034, N21914, N56300, N53861, N6928, N22414, N61476, N34276, N17957, N64919
U16861: N32708, N27252, N29578, N23355, N48729, N17578, N17017, N62939, N47165, N2324, N46377, N23816, N50896, N51858, N43053, N11652, N13626, N45466, N38239, N29491
U15779: N42223, N35980, N57415, N20521, N31748, N61326, N36836, N27342, N50808, N39776, N50898, N48740, N6281, N811, N52973, N38488, N22816, N62921, N20147, N9370
U28137: N64183, N64287, N9815, N16936, N740, N50355, N29611, N18102, N4226, N18751, N64275, N4637, N20479, N63336, N42224, N53484, N51092, N26852, N4884, N42635
U92081: N36771, N47888, N48812, N27363, N43106, N23417, N7842, N34525, N1352, N49782, N5293, N2120, N22825, N428, N47133, N62528, N20545, N1006, N50657, N52218
U43200: N64724, N19298, N10020, N9792, N49259, N31060, N9775, N8375, N47553, N55226, N759, N49833, N64933, N30725, N10522, N54302, N13964, N45629, N24617, N40808
U77111: N53862, N58427, N5050, N22664, N14721, N42904, N9139, N47666, N34063, N34653, N59407, N41612, N20378, N22750, N33326, N44401, N32005, N34844, N2227, N44605
U89260: N15403, N779, N53350, N61885, N46193, N57367, N63681, N25303, N32647, N16311, N27532, N26439, N34297, N39489, N28150, N13704, N55942, N12149, N47020, N54227
U50254: N43254, N37251, N55029, N28345, N14929, N35689, N28132, N10350, N51914, N48350, N39432, N27928, N33120, N23184, N35998, N55347, N61648, N38780, N32295, N10747
U82458: N33493, N57367, N44492, N35430, N35682, N45576, N19584, N14605, N9734, N40206, N44427, N17599, N5716, N18050, N26819, N15234, N12433, N61593, N38461, N23195
U55633: N56641, N42877, N36509, N36045, N52284, N44305, N35671, N3087, N48740, N811, N13374, N31477, N9000, N53572, N37666, N8375, N9368, N54562, N32295, N52973
U349: N1564, N53242, N31962, N48841, N40466, N15072, N31954, N34679, N54049, N49335, N4700, N20709, N1170, N51470, N51848, N24108, N15051, N41176, N39776, N50898
U52835: N38138, N9267, N2594, N53741, N15682, N40493, N4390, N60520, N42095, N15422, N30421, N55622, N55950, N54729, N42224, N31688, N21019, N13573, N26091, N20400
U50608: N57625, N42972, N36182, N13573, N42849, N38770, N2749, N60826, N26154, N63542, N33796, N35737, N10344, N6547, N65036, N53206, N60858, N9257, N62485, N51951
U74332: N59427, N4105, N55668, N21809, N36555, N5897, N37441, N43508, N48796, N5466, N9719, N47370, N17084, N40808, N9370, N54606, N30874, N23657, N30553, N23513
U92622: N31154, N42676, N12682, N56930, N48849, N54229, N15477, N4241, N45967, N25040, N49279, N47151, N48693, N52606, N26915, N23446, N36638, N22417, N14282, N41380
U36265: N4734, N64063, N26656, N18565, N30744, N57813, N36901, N445, N8375, N42607, N45629, N54729, N25170, N10876, N64289, N15285, N17444, N759, N6739, N54016
U23520: N58092, N17870, N53253, N43927, N12812, N8378, N63681, N5655, N44687, N19811, N25096, N9756, N54227, N36624, N17458, N64802, N22896, N65202, N38333, N44528
U91636: N46428, N31993, N22855, N30238, N11217, N14615, N37801, N50607, N64409, N47433, N39679, N42115, N57952, N3544, N29125, N13374, N1020, N7874, N53223, N10008
U91892: N6171, N63356, N32005, N21654, N56113, N21914, N4273, N51210, N36793, N12351, N41950, N18426, N4369, N25040, N40185, N35290, N21719, N63272, N4661, N18063
U33820: N36182, N46592, N57216, N5037, N49297, N48762, N22816, N46521, N45671, N53807, N26023, N26687, N8559, N383, N33611, N57706, N32257, N811, N48740, N28281
U10312: N41884, N21660, N31014, N31212, N36251, N9756, N30544, N3626, N6935, N60726, N19746, N24525, N41548, N37776, N11648, N53687, N14638, N15244, N53105, N1692
U27648: N49766, N15001, N33121, N6935, N45980, N52034, N6013, N22816, N25581, N39776, N50898, N26023, N63542, N58828, N34973, N46263, N811, N34711, N37666, N25018
U26937: N64724, N60900, N40451, N53838, N38381, N23675, N64459, N19605, N63084, N17834, N15921, N10901, N59907, N42796, N44772, N2758, N28895, N1020, N17721, N16327
U50958: N10032, N22750, N43473, N29292, N8045, N1564, N17017, N33871, N291, N9991, N29533, N60221, N29920, N2548, N54197, N30712, N6117, N45280, N46084, N31492
U72888: N5610, N1185, N5329, N28978, N17416, N1920, N44558, N45361, N41910, N46193, N19643, N51140, N58751, N7462, N44737, N38605, N46634, N51253, N32268, N55260
U34808: N14391, N22483, N22423, N43053, N59805, N8364, N6343, N45912, N11955, N55237, N58638, N27098, N12324, N49188, N4857, N27101, N13689, N16314, N17161, N2429
U51409: N62041, N35389, N6532, N30963, N52098, N28771, N24963, N21290, N42590, N35370, N29364, N3996, N19605, N21983, N7901, N31626, N28060, N54003, N50039, N55229
U52278: N3497, N1660, N60757, N16431, N17720, N47988, N46594, N46389, N27539, N6566, N775, N41099, N28571, N36251, N39204, N19040, N802, N36741, N13097, N2749
U25251: N59814, N45586, N31014, N45353, N5293, N6615, N42877, N41073, N4442, N64835, N54136, N40987, N50005, N183, N22564, N10544, N808, N59213, N17513, N49929
U12750: N64919, N42410, N53599, N23558, N60009, N13297, N25437, N24532, N59655, N34190, N54785, N41455, N56133, N56681, N17973, N62700, N30108, N51898, N12812, N33203
U49636: N11762, N27025, N11930, N54577, N38690, N63381, N30495, N17821, N25334, N23855, N34130, N16657, N26485, N53572, N811, N48740, N45912, N52973, N43955, N31080
U50144: N38138, N15568, N31884, N1372, N24754, N570, N35147, N49831, N58527, N57706, N39061, N58944, N11565, N44605, N29059, N35994, N52973, N59814, N34865, N32257
U26612: N36555, N21809, N55668, N6935, N18862, N14049, N53335, N61973, N15894, N53697, N30617, N54, N28582, N58098, N44390, N2761, N45384, N36836, N13011, N20413
U83532: N34041, N40523, N31552, N7330, N57675, N14125, N12380, N56672, N57560, N19292, N27908, N2530, N357, N16461, N39318, N3268, N23709, N28771, N42668, N281
U63426: N20647, N43342, N39393, N26236, N25988, N60675, N48426, N26915, N34492, N20545, N56225, N49117, N43655, N3517, N10432, N11415, N26792, N29856, N57344, N1849
U21822: N26515, N32651, N42876, N53650, N53529, N20331, N10757, N5507, N33363, N26733, N42328, N32185, N30372, N50775, N6994, N53443, N61949, N14523, N51109, N14282
U45322: N48487, N33388, N7852, N23855, N11789, N45561, N15898, N22816, N33347, N34130, N31688, N19387, N20661, N64273, N1575, N52492, N14170, N59602, N44289, N7247
U51806: N37547, N3089, N5377, N53381, N10694, N42877, N59060, N2458, N32005, N20287, N26968, N16553, N47803, N20025, N58693, N58293, N47102, N6664, N6066, N56205
U91483: N20285, N16568, N39601, N50588, N7928, N53004, N2989, N1166, N45515, N36678, N19643, N27342, N57013, N33540, N58636, N31053, N43473, N834, N30713, N14652
U8924: N51011, N11390, N34055, N35797, N23490, N59003, N23855, N56943, N29468, N7382, N43083, N938, N22423, N50657, N811, N43053, N39387, N45888, N61326, N59805
U61553: N43826, N57919, N43568, N59427, N25334, N24375, N9257, N34382, N19682, N25040, N53837, N59685, N54442, N14652, N1658, N14615, N29553, N28307, N22037, N7041
U25443: N17416, N44558, N11930, N63627, N12800, N584, N25471, N39210, N13689, N36382, N3737, N36408, N6343, N61844, N58638, N44346, N53069, N58965, N14364, N19915
U19422: N40078, N45479, N26488, N9869, N37793, N47960, N50942, N20227, N36840, N38324, N52858, N44926, N34297, N36793, N27788, N35671, N47813, N12921, N31978, N52973
U16864: N41714, N52007, N57670, N59655, N16553, N522, N53304, N34190, N32923, N59022, N43400, N41717, N45015, N35327, N1410, N48740, N41285, N58609, N42121, N7041
U5010: N5076, N3292, N42017, N32702, N13058, N13738, N32649, N15568, N47401, N31884, N57992, N26742, N65035, N13981, N45515, N37899, N53861, N26325, N57359, N63542
U69823: N18132, N15772, N6582, N15606, N6928, N49222, N45015, N11789, N45236, N50658, N18865, N6477, N27589, N35063, N21200, N5044, N56133, N21571, N5197, N41929
U61960: N18132, N48187, N61061, N1564, N15382, N1495, N64326, N40466, N24832, N16549, N38764, N19614, N10088, N45236, N13262, N5044, N37007, N37287, N17578, N28698
U7372: N43508, N36793, N40752, N40119, N27098, N63913, N22414, N28539, N62683, N34276, N45001, N61817, N40327, N38718, N27057, N31012, N7634, N63682, N51011, N522
U15633: N46100, N51104, N2728, N41670, N43530, N48490, N56879, N57359, N48762, N33882, N325, N37547, N6258, N6979, N3460, N57138, N64946, N64613, N38550, N54903
U61933: N54113, N9869, N17571, N11772, N43871, N62919, N55279, N19017, N16431, N3331, N38073, N54016, N61648, N45208, N41380, N63791, N23101, N21042, N46319, N32626
U13156: N59833, N2041, N11460, N2058, N58427, N41884, N23864, N325, N33203, N55967, N36292, N57301, N811, N62809, N9287, N64515, N5886, N24176, N29541, N53572
U75928: N64195, N38605, N46634, N39814, N20770, N59022, N49586, N27339, N53909, N46923, N37531, N52286, N64731, N30466, N42647, N26485, N10083, N28636, N832, N23398
U19389: N46088, N30401, N18332, N32623, N53687, N46969, N2573, N18774, N3517, N5695, N47040, N9360, N25064, N21313, N13135, N43301, N2041, N20766, N614, N57700
U65277: N60539, N43173, N52129, N50245, N52007, N1006, N25147, N43301, N17242, N38138, N58427, N18865, N6645, N28132, N48515, N26656, N39028, N7757, N31063, N59427
U19256: N61044, N59908, N32467, N16929, N35398, N17475, N8353, N56791, N48740, N5597, N938, N53572, N23446, N35797, N60320, N811, N26485, N35671, N52973, N9276
U40753: N13951, N10105, N26251, N51776, N41950, N36980, N2548, N35071, N6979, N5874, N18801, N41929, N29107, N61286, N50006, N44823, N22321, N47851, N25175, N62212
U93161: N31703, N31958, N5078, N46178, N1166, N49919, N63421, N39387, N11425, N23278, N7371, N14252, N59114, N52286, N49249, N34711, N57367, N59003, N21885, N40670
U35277: N21030, N46624, N16065, N50076, N43010, N45671, N13055, N28636, N9577, N62355, N59561, N43580, N25860, N30544, N52973, N47553, N25988, N10757, N57560, N55029
U85001: N30238, N4667, N6928, N41877, N26852, N30929, N55860, N54113, N18485, N14270, N1835, N53528, N42803, N53861, N54571, N29354, N43975, N55460, N41455, N5078
U58030: N31868, N15285, N759, N44153, N53223, N54475, N35671, N55977, N50879, N64808, N35340, N24617, N17153, N34697, N15072, N10379, N15051, N13374, N44496, N17988
U40265: N26953, N34601, N38483, N5576, N46624, N37895, N23778, N56681, N38311, N26336, N7288, N61614, N34004, N15171, N45912, N20603, N29536, N4253, N39094, N37786
U72059: N14985, N55491, N29892, N9579, N7466, N2530, N50312, N46034, N47068, N739, N2892, N44528, N21437, N28785, N39393, N52973, N239, N59367, N63919, N30840
U21631: N36933, N30291, N36689, N36888, N60460, N11153, N31939, N7961, N36332, N35381, N29369, N52438, N12019, N49872, N61040, N32523, N52098, N9118, N38356, N47872
U71197: N9732, N13543, N5854, N23110, N28843, N63303, N48084, N16447, N53228, N62621, N63328, N54534, N42972, N7556, N51897, N47325, N11645, N53897, N51307, N18182
U14052: N63481, N53079, N62355, N3268, N39824, N32196, N45384, N53140, N19321, N25130, N56459, N24065, N22885, N225, N61061, N20533, N16914, N2340, N25183, N7895
U53825: N37263, N11194, N59189, N19815, N31782, N58765, N7799, N5908, N61545, N38407, N38333, N64130, N43397, N49259, N9792, N9815, N47119, N2563, N13007, N29125
U22412: N21539, N54911, N17543, N47068, N27363, N48812, N3761, N41065, N1564, N12635, N761, N15001, N31112, N57805, N47596, N1561, N37666, N20901, N35018, N8464
U41315: N11460, N41884, N55967, N19885, N46921, N57301, N60631, N47811, N22975, N60244, N23695, N48676, N41064, N18032, N3279, N41176, N4700, N20709, N34729, N4128
U17362: N20819, N6258, N2659, N17821, N32990, N43801, N19486, N57655, N13573, N52635, N61197, N25191, N59761, N41365, N17201, N47020, N31027, N58540, N13864, N19117
U80427: N32701, N63682, N51898, N56567, N48789, N3798, N33959, N1561, N41447, N32533, N21508, N5655, N1307, N61786, N33012, N28895, N53452, N10879, N57344, N55303
U6965: N6153, N9039, N2844, N25096, N50076, N22726, N58562, N57805, N46441, N48365, N35220, N49222, N41088, N26220, N61707, N54, N14638, N44823, N11648, N53630
U28979: N60085, N8427, N8344, N55851, N13324, N11308, N12696, N35216, N42972, N46959, N27229, N56934, N22825, N36182, N944, N57368, N57216, N1914, N54966, N43397
U60115: N63372, N40152, N42894, N30717, N36243, N56501, N26917, N32923, N43155, N46326, N8560, N11769, N57754, N23039, N56959, N428, N50894, N61483, N41594, N14597
U13809: N11718, N17973, N28592, N51309, N58129, N18943, N17242, N38155, N60900, N60663, N32295, N7865, N32888, N17252, N48486, N5669, N40475, N4272, N4741, N11460
U83309: N41884, N63259, N29930, N34711, N19954, N13690, N33145, N63647, N39204, N41505, N52007, N38324, N37346, N42655, N42653, N7657, N46976, N13604, N6522, N38690
U36204: N41133, N2892, N4820, N49284, N63682, N12635, N33, N26649, N19117, N29107, N17543, N62844, N52016, N34090, N53443, N18862, N6549, N44554, N45319, N35773
U501: N17655, N28043, N1660, N54630, N63828, N36292, N1815, N8104, N41006, N9592, N9299, N65221, N30769, N46389, N10993, N51649, N51344, N30834, N57005, N15947
U33905: N30598, N21196, N30741, N19885, N4059, N16445, N31621, N34035, N8423, N61885, N22445, N61829, N56533, N16931, N33113, N26159, N30963, N25088, N45734, N14456
U42669: N44322, N22483, N46634, N38605, N7416, N43733, N17599, N24832, N26762, N42796, N46338, N247, N29491, N54171, N7288, N38311, N7121, N30499, N16344, N25130
U71865: N46263, N47195, N17998, N5223, N34081, N47612, N40168, N46076, N49038, N20165, N15249, N21386, N64933, N62170, N13374, N35671, N5476, N45455, N20819, N15391
U52465: N24826, N48740, N37666, N811, N62779, N52973, N22816, N26485, N35671, N53572, N383, N54562, N32257, N38841, N52907, N14354, N47888, N1575, N64273, N52492
U3611: N24083, N58751, N50607, N11600, N31086, N10556, N43522, N1364, N63860, N1638, N3437, N30933, N24570, N40983, N49516, N25448, N12703, N53615, N29892, N18409
U90482: N59337, N64195, N39094, N34185, N15489, N2995, N59841, N26742, N28983, N58264, N35671, N42647, N46923, N16344, N46624, N13270, N10083, N48740, N43955, N38311
U39071: N39774, N45612, N15921, N25457, N40852, N17834, N64477, N26224, N11041, N7852, N39883, N4820, N3168, N357, N32745, N61973, N53335, N40411, N8267, N30309
U13877: N3506, N22215, N28589, N46976, N45417, N14829, N34672, N7007, N34515, N32548, N17826, N26352, N60222, N6258, N47263, N41258, N57332, N23409, N22624, N55950
U6100: N30466, N6013, N28591, N29292, N10757, N55461, N281, N35628, N15780, N20400, N23407, N47553, N42224, N45346, N25124, N47975, N36549, N64741, N4384, N35689
U88309: N50471, N31031, N17821, N9883, N308, N64748, N47811, N42628, N37408, N36725, N48351, N63353, N5695, N13022, N6664, N31027, N14181, N34083, N30172, N35398
U35109: N42972, N23517, N20985, N8074, N25163, N47290, N48487, N8928, N37793, N51104, N56806, N409, N59501, N54321, N35725, N28983, N45523, N30207, N24981, N62318
U55641: N29468, N37326, N21042, N55396, N63828, N55897, N61952, N5913, N36182, N47213, N24539, N27307, N14523, N36232, N34041, N53206, N55086, N4661, N4505, N34190
U15170: N20901, N12608, N23196, N52973, N39432, N4905, N47167, N21375, N18063, N811, N33630, N37666, N64724, N49279, N28786, N26023, N48740, N22483, N14391, N11718
U59870: N42972, N24458, N49766, N56041, N48187, N30658, N11253, N60975, N59114, N409, N54321, N49279, N30671, N51552, N2712, N46146, N3437, N10786, N2852, N9883
U92966: N15072, N45317, N37673, N42698, N44737, N47873, N57368, N34817, N37204, N3894, N14333, N24570, N40109, N23060, N39094, N17289, N31594, N9196, N61614, N45576
U52711: N33474, N51318, N56473, N16300, N11565, N16447, N38637, N22985, N51239, N5659, N57301, N40390, N436, N62610, N1091, N56225, N32000, N51008, N44532, N4689
U90572: N7792, N61412, N29693, N29344, N54171, N37352, N32012, N43528, N42378, N49940, N57560, N48597, N58553, N39448, N63255, N15269, N22036, N38924, N47646, N23446
U91743: N51486, N8378, N20036, N41447, N59149, N57700, N36611, N52939, N28895, N3918, N36414, N3517, N60009, N7132, N37577, N17193, N63381, N48663, N17073, N894
U41912: N27936, N19776, N28059, N58293, N17122, N53346, N2159, N50034, N29693, N31179, N64954, N45676, N52742, N45947, N11015, N26917, N21681, N60599, N64264, N56270
U61195: N49973, N31150, N50588, N26953, N7540, N29755, N52973, N25441, N53147, N7288, N37666, N63656, N53572, N29364, N39094, N4128, N46749, N48740, N3841, N52675
U26205: N42361, N46024, N48261, N16447, N26139, N45466, N35436, N31664, N40016, N37420, N12906, N14228, N14829, N17127, N25999, N2419, N16657, N57041, N13374, N48740
U84724: N26336, N4253, N27079, N28112, N27928, N38311, N6102, N49955, N6463, N58264, N34004, N46624, N50895, N25088, N48077, N26262, N10943, N13270, N57670, N46594
U34619: N21463, N48622, N8618, N26135, N49197, N55123, N1663, N46887, N33894, N19387, N4118, N18995, N58609, N706, N64816, N33792, N21660, N13568, N50653, N5051
U56823: N61593, N63965, N64409, N9734, N26762, N36182, N22613, N50879, N46577, N2749, N60858, N944, N40154, N35272, N14597, N25406, N13573, N54471, N24599, N30172
U9675: N5037, N33634, N16125, N61384, N39620, N52299, N55029, N40356, N1985, N38797, N23784, N11546, N62856, N62216, N17531, N60779, N55275, N55544, N10757, N9788
U70902: N22816, N21535, N811, N36134, N60812, N31341, N52973, N37666, N54805, N35268, N35671, N47570, N54562, N13374, N48740, N383, N55176, N38901, N18972, N18943
U51962: N39432, N22423, N325, N59060, N12324, N57670, N63014, N27057, N43508, N19915, N55488, N23129, N49188, N28987, N60726, N6994, N56459, N46726, N14481, N29627
U17432: N3331, N57049, N14535, N4477, N59067, N35609, N23778, N22456, N46304, N15851, N20378, N20961, N16280, N55347, N32078, N30162, N36795, N35671, N20901, N45548
U6743: N53168, N8162, N31014, N16628, N301, N53562, N55193, N59213, N41852, N29217, N20478, N57180, N28152, N19298, N42950, N2062, N1166, N45586, N63952, N55334
U47832: N58427, N14273, N49761, N22215, N29292, N4270, N13864, N17694, N7007, N45417, N34672, N11217, N8813, N27908, N44772, N33507, N7330, N52069, N31948, N30562
U27799: N23039, N33469, N1394, N21535, N15279, N45361, N52554, N1660, N12635, N21914, N21542, N19685, N37666, N47813, N40327, N26293, N55435, N41069, N22816, N2458
U26520: N35067, N16713, N43540, N4891, N39651, N46738, N56300, N17759, N15564, N61446, N6388, N51552, N3707, N32649, N23800, N33415, N5135, N55193, N3136, N24355
U24622: N59385, N23391, N22301, N64459, N38835, N22726, N61811, N25860, N43580, N13604, N16553, N9000, N7957, N17355, N16813, N8964, N6532, N46749, N26380, N31141
U4940: N50029, N57560, N59933, N23446, N22036, N8233, N26852, N17340, N14483, N1019, N56969, N19080, N2819, N56051, N63255, N59469, N63550, N9815, N3123, N10812
U80680: N39215, N12343, N14076, N37954, N5822, N37052, N2904, N30135, N409, N64148, N29462, N54269, N3297, N38483, N51896, N6638, N4118, N28947, N35268, N33005
U35526: N43383, N35671, N37666, N52973, N811, N13374, N18972, N938, N26485, N23446, N383, N53572, N64273, N1575, N52492, N31373, N54562, N36416, N23938, N52907
U25044: N58751, N18375, N49940, N46178, N19605, N22592, N40565, N34925, N15898, N47102, N2429, N5765, N32708, N24429, N7540, N21253, N23446, N12959, N52973, N40451
U14557: N45479, N47872, N41708, N58086, N59904, N10015, N17416, N25966, N22726, N41432, N62485, N48025, N22816, N8595, N35220, N44558, N40523, N61707, N9583, N40039
U81653: N3331, N42223, N59337, N56806, N31337, N58636, N17946, N18729, N28579, N43538, N1110, N35018, N32531, N46484, N6113, N59841, N36249, N58542, N58301, N46266
U45482: N49766, N38550, N52973, N37666, N48740, N53572, N383, N11217, N35671, N54562, N57189, N27307, N8889, N46379, N9368, N26485, N811, N22816, N7094, N14615
U79900: N27866, N29533, N29920, N60221, N62621, N6979, N46084, N45280, N15469, N15171, N61412, N22414, N34276, N45001, N27436, N12216, N3056, N46069, N25147, N11942
U24606: N24779, N22942, N19387, N524, N33932, N19117, N24965, N57625, N15171, N53599, N51897, N58542, N33792, N8711, N3069, N53838, N31868, N13219, N29226, N36901
U14344: N51895, N34090, N12635, N35436, N52554, N19298, N7928, N44554, N49516, N9287, N6549, N62049, N15606, N17952, N58569, N33448, N19477, N48740, N832, N22816
U32989: N6258, N48302, N46261, N29462, N23557, N35689, N59761, N53697, N30648, N64273, N36416, N1575, N52492, N23938, N21313, N61040, N27101, N20963, N8162, N811
U8046: N11360, N61878, N46342, N35609, N11681, N25398, N9527, N7017, N59874, N29322, N44401, N15565, N1360, N33056, N11823, N13055, N55712, N60264, N8616, N3173
U23404: N2649, N3996, N6371, N38070, N33388, N8012, N46338, N53877, N57331, N29292, N31630, N64424, N52284, N30466, N24108, N3544, N7947, N58881, N9340, N31763
U17437: N37801, N56113, N23557, N41979, N39934, N38080, N56934, N43171, N29229, N41726, N9196, N61614, N49188, N31516, N15366, N31395, N56879, N31984, N12239, N54753
U77631: N8941, N6664, N17416, N36725, N49510, N44558, N13165, N39601, N13022, N31027, N51140, N46810, N64748, N17821, N26572, N22592, N52284, N19477, N834, N7601
U85955: N34600, N9936, N28477, N1914, N16035, N25325, N22037, N21019, N3708, N64786, N9000, N25992, N31556, N25581, N53756, N1065, N51689, N13297, N47612, N48730
U46069: N25664, N2159, N21710, N43822, N52009, N34031, N43400, N26063, N58129, N29217, N38461, N53754, N58383, N7472, N62170, N9321, N34568, N37272, N32283, N62393
U74106: N40983, N40633, N61488, N60130, N35393, N52782, N5050, N51895, N23792, N10197, N31468, N14223, N61545, N52337, N64671, N23682, N51848, N17161, N32185, N15429
U449: N53549, N50004, N42846, N4729, N4500, N13865, N26305, N9756, N17261, N8347, N49872, N47428, N58293, N35220, N16953, N34844, N55518, N16066, N47803, N13573
U22455: N5582, N33611, N22029, N53528, N32031, N17510, N33634, N60507, N63412, N42248, N42334, N19099, N46076, N11929, N94, N30818, N7245, N10616, N41004, N8876
U69740: N6171, N25015, N56551, N21590, N7895, N32567, N42972, N6858, N23490, N10812, N3984, N48487, N63550, N44249, N41179, N9284, N10051, N53069, N38356, N24109
U18828: N33388, N40836, N19954, N47094, N36914, N24386, N30929, N22564, N27936, N28785, N17017, N38356, N42767, N10541, N39184, N28816, N22816, N811, N20498, N63251
U70537: N23671, N36553, N22942, N47087, N23805, N5037, N32185, N31624, N31978, N17531, N60779, N34937, N52202, N1228, N48707, N9763, N48084, N53572, N41881, N35004
U77178: N47811, N61949, N40836, N14726, N41817, N60700, N32207, N22456, N40973, N36178, N41165, N13604, N11681, N21019, N7336, N21375, N33738, N11622, N46749, N36793
U27563: N21042, N24539, N4505, N22120, N2712, N16568, N23002, N46969, N48703, N59908, N38733, N36243, N63791, N43115, N64459, N6566, N5695, N59149, N9815, N59060
U21214: N20577, N291, N7657, N52635, N41491, N58098, N12608, N34601, N24985, N4118, N46577, N23196, N1106, N6258, N5037, N37738, N62065, N4273, N17070, N32734
U46866: N13964, N46263, N10876, N17153, N7466, N46393, N31060, N11718, N759, N35252, N25170, N17444, N38356, N31454, N64289, N45988, N10556, N35671, N26199, N16794
U63363: N46100, N42849, N36901, N14372, N4485, N45950, N22592, N58941, N35737, N43343, N61318, N25133, N51104, N39919, N45960, N12380, N2728, N35907, N2749, N22816
U79532: N22979, N44492, N59749, N20533, N12902, N52040, N9257, N59114, N58617, N56133, N18118, N45953, N42212, N5226, N26818, N14924, N20670, N10423, N54805, N4754
U68475: N43530, N57329, N59427, N12973, N54805, N20688, N23778, N9257, N29152, N29930, N2811, N25040, N61567, N33397, N63412, N60507, N20015, N305, N1658, N37666
U77415: N60222, N9193, N29344, N4034, N41714, N27831, N32457, N54956, N36115, N44412, N2062, N7792, N15672, N59655, N65036, N20015, N47630, N37527, N39641, N64954
U47032: N22613, N20985, N44605, N6549, N7928, N34090, N12635, N55371, N59082, N45338, N24146, N47861, N51019, N55435, N8118, N2482, N1394, N38835, N46714, N15279
U27080: N22942, N51104, N35761, N48762, N29693, N33871, N20227, N18375, N6873, N13471, N29059, N16447, N48035, N51109, N37666, N51780, N59142, N10294, N10472, N52973
