U10008: N16081, N28800, N34344, N28324, N39432, N44789, N11645, N50924, N49712, N6873, N29268, N3138, N53242, N27055, N35495, N46130, N61296, N43386, N31676, N38488
U39979: N60750, N41221, N62170, N28324, N4610, N41176, N39151, N25064, N61241, N5693, N29363, N46915, N35216, N23513, N59868, N21290, N45017, N46037, N7173, N50946
U93945: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U26030: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U38263: N60750, N41221, N36037, N28324, N21941, N50946, N49046, N35216, N39184, N21290, N29322, N3138, N25064, N57000, N59868, N49712, N18295, N46037, N7173, N41176
U32900: N60750, N19685, N52098, N28324, N48302, N51140, N57462, N25064, N33297, N47902, N64469, N1477, N51700, N23513, N51793, N37553, N26537, N46037, N7173, N4729
U56864: N60750, N19477, N8162, N28324, N39463, N54867, N23513, N35216, N4610, N41221, N7173, N37007, N50990, N1450, N37125, N29930, N26537, N5886, N48084, N4729
U66909: N60750, N41221, N30288, N28324, N4610, N59337, N39151, N26415, N61241, N15194, N59526, N7568, N25064, N49046, N55123, N21290, N26537, N46037, N63390, N51140
U44564: N60750, N41221, N62170, N28324, N47902, N25605, N57462, N35216, N61241, N1477, N4610, N28420, N25064, N39151, N51140, N47380, N26537, N46037, N7173, N50946
U22034: N60750, N41221, N62170, N28324, N47902, N53955, N49046, N35216, N61241, N34457, N41497, N7568, N25064, N39151, N51140, N30689, N36037, N46037, N59526, N50946
U76819: N60750, N41221, N36037, N28324, N29363, N51140, N57462, N35216, N61241, N1477, N4610, N61466, N25064, N49046, N50946, N30689, N62170, N46037, N7173, N41176
U11620: N60750, N41221, N36037, N28324, N4610, N41176, N49046, N25064, N29363, N21290, N48084, N5693, N35216, N39151, N59868, N47087, N45017, N5886, N59526, N49279
U1488: N60750, N19477, N2159, N28324, N4610, N24435, N23513, N25064, N47216, N47902, N33297, N53728, N35216, N1450, N51793, N39463, N26537, N16461, N7173, N4729
U11160: N60750, N19477, N62170, N28324, N4610, N41176, N23513, N25064, N47216, N39463, N7173, N29930, N35216, N1336, N51793, N41221, N53013, N16461, N4556, N4729
U15426: N60750, N41221, N62170, N28324, N4610, N41176, N23513, N35216, N47216, N39463, N29363, N53728, N25064, N1336, N51793, N19477, N53013, N46037, N7173, N50946
U42041: N60750, N41221, N2159, N28324, N4610, N41176, N57462, N25064, N47380, N5940, N7173, N15194, N35216, N23513, N59868, N5693, N62170, N16461, N301, N49279
U11609: N60750, N41221, N36037, N28324, N47902, N19694, N57462, N35216, N61241, N1477, N4610, N53728, N25064, N23513, N51140, N30689, N62170, N46037, N48084, N50946
U69545: N51793, N19477, N36037, N28324, N4610, N24435, N23513, N50990, N47216, N29930, N61973, N37007, N49688, N1450, N60750, N29450, N18295, N1344, N41387, N19694
U85639: N60750, N41221, N40221, N28324, N4610, N41176, N23513, N35216, N21290, N29363, N48084, N19477, N3589, N57462, N60848, N37007, N26537, N46037, N7173, N50946
U25586: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U25808: N60750, N41221, N36037, N28324, N47902, N25605, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U51956: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U58958: N60750, N41221, N36037, N28324, N4610, N41176, N23513, N44787, N37007, N29322, N61973, N26781, N25064, N57462, N51793, N7568, N30288, N46037, N7173, N59337
U24961: N60750, N41221, N36037, N28324, N34457, N25605, N57462, N35216, N61241, N47902, N59526, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N48084, N50946
U81504: N60750, N41221, N36037, N28324, N47902, N25605, N57462, N35216, N61241, N34457, N59526, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N48084, N50946
U24233: N60750, N41221, N30288, N28324, N4610, N41176, N23513, N25064, N47216, N21290, N21941, N53728, N35216, N1336, N51793, N49712, N36037, N47433, N7173, N4700
U90164: N60750, N41221, N62170, N28324, N4610, N41176, N57462, N35216, N47380, N5940, N7173, N15194, N51700, N10840, N25605, N19685, N53013, N46037, N4556, N51140
U91472: N23446, N39184, N36037, N28324, N29322, N41176, N57462, N44787, N2649, N4610, N61241, N41387, N25064, N57000, N49180, N24109, N45017, N47433, N7173, N59337
U40142: N60750, N41221, N2159, N28324, N4610, N41176, N23513, N25064, N47216, N39463, N21941, N53728, N35216, N1336, N51793, N19477, N62170, N16461, N7173, N50946
U46781: N60750, N21290, N45017, N28324, N4610, N23446, N23513, N35216, N61241, N47902, N7173, N41221, N25064, N57462, N41176, N27079, N36037, N46037, N59526, N59337
U67780: N60750, N41221, N41285, N28324, N47902, N25605, N57462, N35216, N61241, N1477, N4610, N53728, N565, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U3220: N60750, N41221, N62170, N28324, N47902, N53955, N49046, N35216, N61241, N34457, N59526, N7568, N25064, N57462, N51140, N30689, N36037, N46037, N48084, N50946
U15405: N60750, N41221, N30288, N28324, N4610, N59337, N39151, N25064, N21290, N29363, N59526, N19477, N3589, N49046, N41176, N21941, N26537, N5886, N48084, N49279
U89345: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U93527: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U93362: N23446, N28800, N36037, N28324, N34457, N49180, N57462, N28091, N61241, N1667, N41497, N41221, N44558, N42167, N3745, N30689, N57001, N46037, N59526, N56051
U61085: N60750, N41221, N62170, N28324, N34457, N55123, N57462, N35216, N61241, N47902, N41497, N1477, N25064, N49046, N51140, N30689, N36037, N46037, N7173, N50946
U86299: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N59526, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N48084, N50946
U50113: N60750, N41221, N62170, N28324, N4610, N49279, N57462, N25064, N33297, N5693, N21941, N61466, N35216, N23513, N55123, N1477, N2159, N16461, N7173, N50946
U82452: N54867, N19477, N36037, N28324, N47902, N19694, N1450, N50990, N47216, N11652, N61241, N53728, N9815, N52138, N60750, N29450, N41285, N51099, N61973, N24435
U40728: N60750, N41221, N30288, N28324, N4610, N41176, N23513, N25064, N47216, N47902, N32196, N53728, N35216, N1336, N51793, N39463, N45017, N46037, N61973, N50946
U21316: N23446, N39184, N36037, N28324, N1667, N49180, N49046, N44787, N28800, N21290, N29322, N3138, N28091, N57000, N41176, N64095, N62170, N46037, N40451, N3745
U10271: N23446, N61241, N51690, N28324, N34457, N49180, N57462, N44558, N30689, N47902, N41658, N9409, N28091, N49046, N60750, N41221, N36037, N46037, N41497, N3745
U41182: N60750, N41221, N36037, N28324, N29363, N51140, N49046, N25064, N61241, N34457, N59526, N7568, N35216, N57000, N50946, N39184, N62170, N46037, N48084, N41176
U63176: N60750, N41221, N2159, N28324, N4610, N41176, N23513, N25064, N47216, N39463, N21941, N53728, N35216, N1336, N51793, N19477, N62170, N16461, N7173, N50946
U4917: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U47458: N60750, N41221, N62170, N28324, N47902, N25605, N57462, N35216, N61241, N34457, N7173, N1477, N25064, N39151, N51140, N30689, N36037, N46037, N48084, N50946
U15097: N60750, N41221, N36037, N28324, N34457, N53955, N57462, N35216, N61241, N47902, N59526, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N48084, N50946
U79703: N60750, N41221, N36037, N28324, N34457, N25605, N57462, N25064, N61241, N47902, N7173, N1477, N35216, N49046, N51140, N30689, N62170, N46037, N41497, N50946
U52619: N60750, N41221, N62170, N28324, N4610, N41176, N23513, N25064, N47216, N39463, N21941, N53728, N35216, N1336, N51793, N5693, N2159, N16461, N7173, N50946
U21477: N60750, N47902, N26537, N28324, N61241, N51140, N23513, N35570, N41221, N4610, N41658, N53728, N35216, N1450, N19694, N19477, N36037, N46037, N61973, N50946
U17531: N60750, N49712, N36037, N28324, N4610, N41176, N23513, N25064, N47216, N29930, N61241, N53728, N59277, N1336, N51793, N41221, N62170, N47433, N7173, N50946
U20729: N60750, N41221, N2159, N28324, N4610, N41176, N23513, N25064, N61241, N19477, N21941, N53728, N35216, N1336, N51793, N39463, N26537, N46037, N7173, N50946
U4843: N60750, N41221, N2159, N28324, N4610, N41176, N23513, N35216, N47216, N21290, N21941, N53728, N25064, N1336, N51793, N19477, N8162, N34031, N7173, N50946
U63427: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U819: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U20610: N19694, N19477, N8162, N28324, N37007, N54867, N1450, N50990, N47216, N47902, N61973, N39463, N33448, N52138, N37125, N29450, N53011, N2994, N48084, N24435
U311: N60750, N41221, N36037, N28324, N29363, N51140, N49046, N25064, N39184, N47902, N61241, N3138, N35216, N57000, N59868, N7568, N62170, N46037, N59526, N50946
U12214: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U90162: N60750, N41221, N2159, N28324, N4610, N41176, N23513, N25064, N47216, N21290, N21941, N53728, N35216, N1336, N59868, N39463, N26537, N47433, N7173, N38138
U74672: N60750, N41221, N36037, N28324, N34457, N53955, N57462, N35216, N61241, N47902, N59526, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N48084, N50946
U25704: N60750, N41221, N36037, N28324, N34457, N53955, N57462, N61545, N61241, N47902, N41497, N4754, N35216, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U52291: N60750, N41221, N2159, N28324, N4610, N51140, N57462, N25064, N33297, N19685, N48302, N28420, N35216, N23513, N41176, N47380, N26537, N46037, N7173, N38138
U15728: N60750, N41221, N41285, N28324, N47902, N25605, N57462, N35216, N61241, N34457, N59526, N1477, N25064, N49046, N51140, N30689, N36037, N46037, N48084, N50946
U46469: N60750, N41221, N62170, N28324, N29363, N51140, N57462, N35216, N61241, N1477, N4610, N28420, N25064, N39151, N50946, N30689, N36037, N46037, N48084, N59337
U6230: N60750, N41221, N62170, N28324, N4610, N51140, N57462, N25064, N61241, N7568, N48077, N61466, N35216, N23513, N50946, N47380, N45017, N46037, N7173, N41176
U73290: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U12071: N23446, N61241, N51690, N28324, N34457, N60750, N57462, N25064, N30689, N1667, N41658, N24458, N35216, N49046, N49180, N41221, N36037, N46037, N59526, N51140
U8985: N60750, N41221, N62170, N28324, N4610, N51140, N57462, N25064, N61241, N5693, N29363, N61466, N35216, N23513, N50946, N47380, N26537, N46037, N7173, N41176
U61934: N60750, N41221, N62170, N28324, N47902, N5822, N39151, N25064, N4610, N37007, N59526, N7568, N35216, N49046, N50946, N38901, N45017, N51187, N52577, N41176
U22521: N60750, N41221, N62170, N28324, N4610, N49279, N23513, N25064, N29363, N5693, N32196, N53728, N35216, N39151, N59868, N21290, N45017, N1344, N7173, N50946
U4441: N60750, N19477, N2159, N28324, N4610, N24435, N23513, N25064, N47216, N39463, N7173, N29930, N35216, N52138, N51793, N41221, N62170, N1344, N61973, N4729
U19320: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U86332: N60750, N41221, N62170, N28324, N29363, N50946, N49046, N25064, N39184, N15194, N59526, N21290, N35216, N39151, N59868, N7568, N30288, N46037, N48084, N41176
U41439: N60750, N19685, N11931, N28324, N4610, N51140, N57462, N25064, N33297, N41221, N64469, N47902, N51700, N49191, N50946, N61241, N26537, N16461, N28420, N10786
U75766: N60750, N41221, N52098, N28324, N48302, N51140, N57462, N35216, N33297, N1477, N48077, N61466, N50555, N39151, N50946, N29952, N4107, N2994, N47902, N25605
U77800: N54867, N19477, N8162, N28324, N37007, N19694, N1450, N50990, N47216, N47902, N61973, N39463, N49688, N52138, N37125, N29450, N60472, N44249, N48084, N24435
U33823: N60750, N41221, N2159, N28324, N4610, N41176, N23513, N25064, N47216, N47902, N17778, N53728, N35216, N1336, N51793, N39463, N45017, N46037, N7173, N50946
U39706: N60750, N41221, N36037, N28324, N21941, N50946, N49046, N35216, N39184, N21290, N29363, N3138, N25064, N57000, N59868, N49712, N18295, N46037, N7173, N41176
U15976: N23446, N64095, N62170, N28324, N4610, N41176, N57000, N25064, N39184, N21290, N21941, N24458, N44787, N49046, N60750, N49712, N36037, N46037, N7173, N50946
U50201: N60750, N41221, N36037, N28324, N47902, N55123, N57462, N35216, N61241, N34457, N48084, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N41497, N50946
U86714: N60750, N41221, N41285, N28324, N47902, N25605, N57462, N35216, N61241, N34457, N59526, N1477, N25064, N49046, N51140, N30689, N36037, N46037, N48084, N50946
U37020: N60750, N21290, N45017, N28324, N4610, N49279, N23513, N25064, N64095, N15194, N7173, N37007, N35216, N49046, N59868, N41221, N62170, N308, N54439, N41176
U21014: N60750, N21290, N45017, N28324, N4610, N49279, N23513, N25064, N64095, N15194, N17778, N46915, N35216, N49046, N59868, N41221, N30288, N308, N7173, N41176
U46966: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U58449: N60750, N41221, N41285, N28324, N47902, N25605, N57462, N35216, N61241, N34457, N59526, N1477, N25064, N49046, N51140, N30689, N36037, N46037, N48084, N50946
U90153: N60750, N41221, N36037, N28324, N4610, N50946, N57462, N35216, N61241, N47902, N7173, N5693, N25064, N49046, N51140, N29363, N26537, N5886, N48084, N41176
U90154: N23446, N61241, N51690, N28324, N34457, N49180, N57462, N44558, N30689, N47902, N41658, N9409, N28091, N49046, N60750, N41221, N36037, N46037, N41497, N3745
U27833: N60750, N41221, N30288, N28324, N4610, N50946, N23513, N25064, N47216, N47902, N32196, N53728, N35216, N1336, N51793, N19477, N2159, N1344, N7173, N41176
U27183: N60750, N41221, N62170, N28324, N4610, N41176, N23513, N25064, N61241, N5693, N21941, N53728, N35216, N57462, N59868, N21290, N26537, N46037, N7173, N50946
U38113: N60750, N49712, N36037, N28324, N4610, N41176, N23513, N35216, N64095, N21290, N57521, N53728, N3589, N57000, N59868, N41221, N62170, N1344, N7173, N50946
U91863: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U23019: N23446, N61241, N51690, N28324, N34457, N60750, N57462, N28091, N30689, N47902, N48407, N9409, N44558, N49046, N49180, N41221, N36037, N46037, N41497, N3745
U10533: N60750, N41221, N36037, N28324, N4610, N50946, N57462, N25064, N61241, N19685, N29363, N61466, N35216, N23513, N51140, N30689, N62170, N46037, N7173, N49279
U35885: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U7951: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U86146: N60750, N41221, N36037, N28324, N4610, N50946, N57462, N25064, N61241, N5693, N29363, N61466, N35216, N23513, N49279, N27079, N62170, N46037, N7173, N51140
U90900: N60750, N41221, N36037, N28324, N4610, N50946, N23513, N35216, N64095, N15194, N41658, N41387, N59277, N49046, N59868, N49712, N62170, N1344, N7173, N41176
U86519: N60750, N19685, N2159, N28324, N4610, N51140, N57462, N51700, N47380, N41221, N29363, N28420, N35216, N49046, N25605, N37553, N26537, N16461, N7173, N50946
U5874: N60750, N41221, N36037, N28324, N4610, N41176, N23513, N25064, N39184, N37007, N29322, N53728, N35216, N57462, N59868, N7568, N62170, N46037, N7173, N50946
U48580: N60750, N49712, N30288, N28324, N4610, N41176, N23513, N59277, N64095, N21290, N57521, N41387, N4649, N49046, N59868, N41221, N18295, N47433, N7173, N59337
U22209: N23446, N39184, N36037, N28324, N29322, N41176, N49046, N25064, N64095, N21290, N57521, N24458, N35216, N57000, N60750, N49712, N30288, N46037, N7173, N50946
U20896: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U53403: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U7098: N60750, N41221, N62170, N28324, N47902, N25605, N57462, N35216, N61241, N34457, N59526, N1477, N25064, N49046, N51140, N30689, N36037, N46037, N48084, N50946
U10693: N60750, N41221, N36037, N28324, N34457, N55123, N57462, N35216, N61241, N4754, N29363, N32288, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U14585: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U53805: N60750, N49712, N18295, N28324, N29322, N41176, N49046, N35216, N39184, N21290, N57521, N24458, N4649, N36332, N59868, N41221, N30288, N46037, N7173, N50946
U60809: N60750, N41221, N62170, N28324, N47902, N25605, N57462, N35216, N61241, N34457, N7173, N1477, N25064, N39151, N51140, N30689, N36037, N46037, N48084, N50946
U61846: N60750, N41221, N36037, N28324, N47902, N25605, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U414: N60750, N41221, N62170, N28324, N4610, N50946, N57462, N35216, N61241, N5693, N29363, N24458, N25064, N49046, N25605, N21290, N26537, N46037, N7173, N49279
U75265: N37125, N19477, N8162, N28324, N39463, N19694, N1450, N50990, N47216, N47902, N61973, N37007, N49688, N52138, N54867, N29450, N60472, N34031, N48084, N24435
U30998: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U28123: N60750, N49712, N8711, N28324, N4610, N41176, N49046, N4649, N64095, N15194, N41658, N46915, N59277, N23513, N59868, N26781, N36037, N46037, N7173, N50946
U79986: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U9128: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U66104: N60750, N41221, N36037, N28324, N4610, N50946, N57462, N35216, N61241, N47902, N7173, N5693, N25064, N49046, N51140, N29363, N26537, N5886, N48084, N41176
U70307: N23446, N61241, N51690, N28324, N34457, N60750, N57462, N25064, N30689, N21290, N21941, N28420, N35216, N42167, N49180, N41221, N36037, N46037, N41497, N50946
U57201: N60750, N49712, N36037, N28324, N29322, N41176, N49046, N35216, N39184, N21290, N57521, N3138, N25064, N57000, N59868, N41221, N18295, N46037, N7173, N50946
U82572: N60750, N21290, N45017, N28324, N4610, N49279, N23513, N25064, N64095, N15194, N32196, N53728, N35216, N49046, N59868, N41221, N30288, N308, N7173, N50946
U14825: N60750, N41221, N30288, N28324, N4610, N49279, N23513, N25064, N64095, N21290, N21941, N53728, N35216, N49046, N59868, N5693, N36037, N308, N7173, N50946
U81999: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N25064, N61241, N34457, N41497, N1477, N35216, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U23760: N60750, N49712, N30288, N28324, N29363, N41176, N49046, N35216, N39184, N15194, N7173, N21290, N4649, N57000, N59868, N47087, N45017, N5886, N59526, N50946
U36185: N60750, N41221, N62170, N28324, N34457, N53955, N57462, N35216, N61241, N47902, N59526, N1477, N25064, N49046, N51140, N30689, N36037, N46037, N48084, N50946
U63926: N23446, N4610, N45017, N28324, N21290, N60750, N57000, N25064, N27079, N1667, N54439, N38333, N35216, N20056, N49180, N41221, N36037, N46037, N59526, N41176
U62361: N60750, N41221, N2159, N28324, N4610, N41176, N23513, N25064, N61241, N49712, N21941, N61466, N35216, N57462, N59868, N1477, N36037, N16461, N7173, N50946
U77937: N60750, N47902, N45017, N28324, N37007, N51793, N23513, N50990, N4610, N19477, N61973, N39463, N49688, N1336, N59868, N29930, N26537, N5886, N48084, N50946
U91132: N60750, N5693, N36037, N28324, N4610, N49279, N57462, N25064, N27079, N21290, N21941, N24458, N35216, N23513, N59868, N41221, N62170, N308, N7173, N50946
U78868: N60750, N41221, N2159, N28324, N4610, N50946, N23513, N25064, N47216, N39463, N7173, N47902, N35216, N52138, N51793, N19477, N53013, N16461, N61973, N4729
U11040: N23446, N61241, N51690, N28324, N34457, N49180, N57462, N44558, N28800, N1667, N41497, N30834, N28091, N42167, N3745, N30689, N36037, N46037, N59526, N56051
U46716: N60750, N41221, N36037, N28324, N57521, N41176, N49046, N35216, N64095, N21290, N29363, N40324, N25064, N60085, N59868, N49712, N30288, N46037, N7173, N50946
U60456: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U1722: N60750, N41221, N36037, N28324, N4610, N23446, N49046, N25064, N27079, N21290, N29363, N24458, N35216, N39151, N41176, N64095, N30288, N46037, N59526, N49279
U5586: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U84911: N60750, N49712, N30288, N28324, N4610, N41176, N49046, N35216, N39184, N21290, N29363, N24458, N3589, N23513, N59868, N29930, N45017, N5886, N7173, N50946
U49805: N60750, N41221, N40221, N28324, N4610, N41176, N39151, N35216, N43460, N29363, N7173, N23184, N50555, N49046, N25605, N21290, N26537, N46037, N48084, N49279
U2179: N60750, N49712, N30288, N28324, N29363, N50946, N49046, N35216, N39184, N15194, N7173, N21290, N25064, N57000, N59868, N47087, N45017, N2994, N48084, N41176
U48691: N60750, N49712, N36037, N28324, N4610, N41176, N23513, N25064, N39184, N21290, N57521, N53728, N44787, N57000, N59868, N41221, N30288, N47433, N7173, N4700
U5569: N60750, N41221, N36037, N28324, N4610, N41176, N39151, N35216, N61241, N7568, N29363, N41387, N25064, N49046, N50946, N30689, N62170, N46037, N7173, N49279
U67954: N60750, N41221, N52098, N28324, N4610, N51140, N57462, N50555, N33297, N1477, N48077, N61466, N35216, N39151, N25605, N30834, N26537, N46037, N7173, N50946
U12329: N51793, N47902, N37458, N28324, N37007, N54867, N1450, N50990, N47216, N28072, N4610, N53728, N9815, N23513, N19694, N19477, N36037, N51099, N61973, N24435
U4591: N23446, N39184, N36037, N28324, N1667, N49180, N49046, N44787, N27079, N21290, N21941, N24458, N25064, N57000, N9284, N41221, N62170, N46037, N7173, N41176
U93682: N60750, N41221, N36037, N28324, N47902, N25605, N57462, N35216, N61241, N34457, N59526, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N48084, N50946
U24589: N60750, N41221, N41285, N28324, N47902, N25605, N57462, N35216, N61241, N1477, N4610, N53728, N25064, N49046, N51140, N30689, N36037, N46037, N59526, N50946
U1721: N23446, N61241, N51690, N28324, N34457, N49180, N57462, N44558, N28800, N1667, N41497, N30834, N28091, N42167, N3745, N30689, N36037, N46037, N59526, N56051
U72825: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U81025: N60750, N41221, N30288, N28324, N4610, N50946, N23513, N25064, N47216, N37007, N21941, N53728, N35216, N1336, N51793, N5693, N62170, N1344, N7173, N41176
U80628: N60750, N41221, N62170, N28324, N4610, N51140, N57462, N35216, N61241, N1477, N29363, N28420, N25064, N49046, N50946, N30689, N36037, N46037, N7173, N59337
U66745: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U32023: N60750, N19685, N11931, N28324, N4610, N51140, N57462, N25064, N33297, N41221, N29363, N28420, N35216, N23513, N50946, N61241, N26537, N46037, N7173, N41176
U12794: N60750, N41221, N41285, N28324, N47902, N25605, N57462, N35216, N61241, N34457, N59526, N1477, N565, N49046, N51140, N30689, N36037, N46037, N48084, N50946
U13622: N60750, N23184, N2159, N28324, N4610, N49279, N57462, N50555, N7173, N41221, N54571, N30834, N35216, N23513, N59868, N42877, N26537, N2994, N61466, N25605
U92851: N60750, N49712, N36037, N28324, N4610, N41176, N23513, N35216, N64095, N21290, N57521, N53728, N3589, N57000, N59868, N41221, N30288, N1344, N7173, N50946
U19278: N60750, N41221, N36037, N28324, N47902, N25605, N57462, N35216, N61241, N34457, N59526, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N48084, N50946
U65467: N60750, N41221, N36037, N28324, N29363, N51140, N57462, N35216, N61241, N1477, N21941, N32288, N25064, N39151, N50946, N30689, N62170, N46037, N48084, N59337
U47268: N60750, N21290, N45017, N28324, N4610, N49279, N45953, N3589, N39184, N17936, N14170, N46915, N25064, N49046, N59868, N38333, N40752, N308, N52577, N41176
U84997: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U25663: N60750, N41221, N62170, N28324, N34457, N25605, N57462, N35216, N61241, N47902, N41497, N1477, N25064, N49046, N51140, N30689, N36037, N46037, N7173, N50946
U18963: N60750, N41221, N36037, N28324, N4610, N23446, N39151, N25064, N27079, N21290, N29363, N24458, N35216, N49046, N41176, N59685, N62170, N46037, N48084, N49279
U39410: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U71404: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
U71488: N60750, N41221, N36037, N28324, N34457, N53955, N57462, N35216, N61241, N47902, N59526, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N48084, N50946
U52631: N60750, N41221, N62170, N28324, N4610, N50946, N23513, N25064, N29363, N5693, N61241, N53728, N35216, N39151, N59868, N21290, N45017, N1344, N7173, N49279
U12925: N23446, N61241, N26537, N28324, N29363, N51140, N57462, N25064, N30689, N34457, N41658, N28420, N35216, N49046, N60750, N41221, N36037, N46037, N7173, N50946
U44118: N60750, N19477, N2159, N28324, N4610, N4729, N23513, N25064, N47216, N39463, N21941, N53728, N35216, N1450, N51793, N29930, N26537, N34031, N7173, N24435
U2250: N60750, N41221, N36037, N28324, N47902, N53955, N57462, N35216, N61241, N34457, N41497, N1477, N25064, N49046, N51140, N30689, N62170, N46037, N59526, N50946
