U10008, iter_0: N14652, N54408, N37688, N64634, N42723, N20545, N35411, N64228, N14270, N59186, N19013, N6873, N50924, N55544, N24146, N65028, N10857, N46821, N28698, N16051
U86106, iter_0: N21290, N26537, N2994, N38333, N42877, N5886, N53443, N45017, N31782, N5693, N56456, N39463, N52588, N43460, N7568, N39298, N28983, N8162, N5085, N61970
U16439, iter_0: N29363, N41658, N4610, N21941, N27079, N46037, N33297, N45017, N11569, N41285, N28643, N23602, N18978, N57521, N60939, N39184, N8907, N1952, N38901, N52502
U38418, iter_0: N4610, N29363, N41658, N62170, N27079, N21941, N29952, N46037, N20816, N33297, N45017, N11569, N29322, N28643, N44166, N18978, N57521, N39184, N1952, N38901
U63719, iter_0: N29363, N41658, N4610, N51690, N27079, N21941, N46037, N33297, N11569, N41285, N29322, N59685, N28643, N18978, N57521, N39184, N1952, N3045, N38901, N41497
U91032, iter_0: N47902, N34457, N36037, N51690, N62170, N46037, N30834, N58354, N45017, N41006, N41285, N5693, N15194, N43460, N44166, N20394, N37007, N49834, N19685, N52098
U37205, iter_0: N52835, N1667, N26537, N36037, N46037, N62170, N3996, N57001, N18151, N40985, N55723, N5940, N30834, N61040, N44166, N51187, N5886, N15194, N13498, N5519
U79364, iter_0: N47380, N41658, N62170, N51489, N42196, N7173, N11675, N11931, N18291, N52098, N35238, N55229, N36037, N31289, N11569, N2159, N53013, N32786, N32196, N17778
U28606, iter_0: N2994, N6532, N47380, N27079, N27318, N30689, N4610, N11931, N16725, N52098, N51489, N48077, N45017, N37458, N48302, N39149, N39015, N62170, N2704, N4107
U85941, iter_0: N45017, N41221, N5693, N21290, N26537, N39463, N62170, N38333, N16725, N7568, N49712, N40752, N15194, N47370, N37007, N26781, N45754, N20394, N3007, N39298
U54870, iter_0: N41658, N51690, N36037, N62170, N29952, N46037, N20816, N33297, N45017, N41285, N8907, N23602, N60939, N20394, N3045, N44166, N59526, N52098, N16725, N43361
U43639, iter_0: N47902, N34457, N51690, N36037, N62170, N1477, N46037, N30834, N7568, N45017, N58354, N41006, N41285, N5693, N15194, N37007, N20394, N38333, N43460, N21290
U540, iter_0: N64095, N21941, N29322, N45017, N26537, N36037, N27079, N5886, N30288, N706, N41658, N19998, N38869, N8907, N30422, N20394, N40752, N54439, N45754, N2994
U60289, iter_0: N45017, N41221, N26537, N21290, N16725, N20394, N62170, N36037, N58354, N40752, N1477, N30288, N40221, N2159, N26781, N28725, N3007, N5886, N42877, N45754
U39478, iter_0: N29363, N41658, N36037, N4610, N62170, N46037, N33297, N41285, N59685, N23602, N18978, N29322, N16725, N33526, N43361, N7173, N45754, N37458, N44903, N40390
U31041, iter_0: N19477, N39463, N47902, N41221, N29930, N37007, N45017, N2159, N5693, N29450, N1477, N37553, N21290, N18485, N19685, N16725, N49834, N4661, N41006, N38333
U87017, iter_0: N1477, N46037, N51690, N15194, N5693, N62170, N36037, N41285, N43460, N20394, N16725, N45017, N11652, N40221, N37458, N57972, N56434, N1575, N49834, N57189
U41341, iter_0: N4610, N41658, N51690, N36037, N62170, N46037, N20816, N45017, N11569, N28800, N41285, N59685, N28643, N23602, N44166, N60939, N20394, N1952, N41497, N52098
U48539, iter_0: N39184, N45017, N47216, N57521, N7173, N29363, N27079, N706, N21941, N18295, N30288, N26537, N47380, N37458, N36037, N5886, N40752, N46917, N38901, N62170
U82733, iter_0: N26537, N52835, N51690, N41221, N45017, N62170, N5886, N15194, N46037, N18151, N34457, N51187, N36037, N38333, N44249, N21290, N36249, N63746, N11083, N49712
U71056, iter_0: N19477, N29450, N47902, N39463, N29930, N37007, N18485, N45017, N41221, N557, N49712, N47370, N31782, N5693, N26781, N15194, N53443, N21290, N30834, N26537
U41922, iter_0: N47902, N34457, N51690, N62170, N36037, N30834, N46037, N7568, N45017, N37007, N41006, N41285, N5693, N15194, N40956, N11652, N43460, N46084, N20394, N38333
U17795, iter_0: N46037, N5886, N16461, N45754, N58264, N11551, N44249, N43386, N61970, N4661, N308, N51187, N40468, N61623, N36408, N38797, N55723, N1344, N47433, N34031
U70521, iter_0: N4610, N29363, N41658, N62170, N21941, N46037, N20816, N33297, N11569, N52502, N29322, N59685, N8907, N28643, N44166, N18978, N57521, N39184, N1952, N38901
U58880, iter_0: N49712, N45017, N41221, N36037, N21290, N15194, N5886, N18295, N30288, N36612, N58354, N63746, N26781, N57888, N7568, N38333, N26537, N42877, N3841, N28072
U57296, iter_0: N19477, N29930, N49712, N47902, N39463, N37007, N45017, N21290, N15194, N47370, N18485, N557, N5693, N4661, N8162, N3007, N38333, N26537, N3841, N30401
U6834, iter_0: N4610, N27891, N61973, N37458, N45017, N29363, N48302, N19025, N47380, N7173, N26537, N7112, N48084, N2159, N39184, N47652, N50942, N35436, N29322, N61241
U36313, iter_0: N41221, N21290, N15194, N45017, N46037, N30288, N2649, N21142, N62170, N5886, N40221, N3007, N45754, N39298, N3841, N46441, N18151, N58354, N4680, N36037
U50467, iter_0: N47902, N19477, N29450, N29930, N37007, N41221, N39463, N18485, N49712, N47370, N31782, N557, N15194, N45017, N53443, N30288, N26537, N21290, N5693, N26781
U39896, iter_0: N46037, N45754, N5886, N52835, N16461, N53335, N4661, N40468, N1344, N58264, N51099, N11551, N35252, N28324, N26488, N279, N17510, N21590, N25163, N55723
U58506, iter_0: N45017, N62170, N20394, N36037, N40221, N16725, N30288, N33326, N40575, N46203, N53013, N8162, N37346, N61296, N15559, N31556, N13640, N29217, N62001, N56270
U80781, iter_0: N61241, N59022, N63255, N46037, N30689, N29363, N16725, N18151, N21941, N3996, N42890, N1952, N41658, N4610, N36037, N51187, N35447, N59526, N45017, N62170
U2700, iter_0: N45017, N21290, N49712, N29930, N47087, N19477, N38333, N28725, N15194, N45754, N2649, N38869, N61970, N21156, N20394, N26537, N30834, N53728, N49001, N47433
U2700, iter_1: N29322, N29363, N14333, N32641, N52577, N308, N40221, N1344, N5886, N59526, N8162, N38797, N15559, N16461, N25130, N18978, N29217, N13640, N11551, N18295
U2700, iter_2: N7568, N46915, N54587, N3416, N47975, N53443, N41006, N5940, N46037, N55555, N41400, N38504, N6056, N54752, N16066, N55723, N29920, N33120, N43386, N41387
U2700, iter_3: N20709, N7092, N60647, N63481, N60848, N64376, N6224, N34600, N41917, N43770, N60421, N5329, N45323, N5949, N57053, N27945, N23838, N25657, N23373, N56194
U2700, iter_4: N47370, N557, N31556, N24458, N18332, N46203, N40324, N17510, N59960, N1185, N23184, N38053, N51581, N32708, N55531, N4107, N4661, N21681, N44249, N9971
U27027, iter_0: N41221, N5693, N26537, N21290, N19477, N39463, N15194, N38333, N7568, N30834, N62170, N30288, N3007, N18485, N53443, N31782, N47370, N52588, N58354, N37007
U13345, iter_0: N46037, N5886, N51187, N44249, N16461, N45754, N38797, N41172, N53910, N40468, N51099, N308, N11551, N1344, N47433, N58264, N61623, N59385, N3416, N41400
U28099, iter_0: N51690, N61241, N26537, N36037, N28800, N30689, N48407, N3996, N29363, N27079, N59022, N63255, N18151, N41497, N46037, N21941, N62170, N7868, N48302, N4610
U33257, iter_0: N29363, N41658, N36037, N51690, N62170, N27079, N29952, N46037, N20816, N33297, N45017, N41285, N59685, N44166, N60939, N20394, N1952, N38901, N3045, N52098
U36409, iter_0: N29363, N41658, N4610, N36037, N27079, N29952, N21941, N46037, N20816, N33297, N11569, N28800, N29322, N59685, N8907, N28643, N44166, N18978, N57521, N60939
U53401, iter_0: N29363, N4610, N39184, N21941, N46037, N27079, N41658, N29952, N33297, N7568, N28643, N11569, N5693, N57521, N41006, N29322, N20816, N37007, N64095, N7173
U80997, iter_0: N4610, N29363, N41658, N34457, N21941, N27079, N46037, N33297, N11569, N5693, N59685, N28643, N18978, N57521, N52502, N29322, N43460, N38901, N3045, N59526
U31170, iter_0: N45017, N49712, N21290, N41221, N5886, N30288, N47370, N36037, N40752, N51187, N63746, N2649, N3841, N62170, N18295, N56456, N58354, N11083, N39463, N42877
U40429, iter_0: N34457, N51690, N36037, N62170, N46037, N30834, N58354, N45017, N41285, N5693, N15194, N11652, N44166, N20394, N19685, N52098, N49834, N16725, N21156, N40221
U43434, iter_0: N47902, N34457, N51690, N36037, N62170, N1477, N46037, N58354, N45017, N37007, N41006, N41285, N15194, N43460, N44166, N20394, N46084, N21290, N19685, N52098
U57362, iter_0: N34457, N51690, N36037, N62170, N46037, N30834, N7568, N58354, N45017, N41285, N5693, N37007, N43460, N44166, N20394, N38333, N19685, N52098, N16725, N40221
U17239, iter_0: N19477, N41221, N39463, N47902, N29450, N5693, N37007, N45017, N26537, N18485, N29930, N30834, N31782, N557, N15194, N38333, N21290, N7568, N47370, N17936
U63013, iter_0: N41221, N5693, N26537, N21290, N19477, N39463, N38333, N7568, N30834, N30288, N3007, N53443, N40752, N31782, N47370, N52588, N37007, N56456, N58354, N26781
U51653, iter_0: N26537, N28800, N36037, N48407, N27079, N46037, N41658, N62170, N29363, N4610, N59022, N41497, N63255, N21941, N3996, N33297, N48302, N1952, N29952, N18151
U3722, iter_0: N29363, N4610, N41658, N21941, N27079, N29952, N46037, N20816, N33297, N11569, N41285, N29322, N8907, N28643, N18978, N57521, N60939, N38901, N3045, N41497
U30296, iter_0: N26537, N63255, N59022, N36037, N16725, N3996, N48302, N29363, N18151, N46037, N45017, N17998, N33297, N42890, N55723, N5886, N52502, N52009, N27738, N4610
U70874, iter_0: N19477, N29450, N47902, N29930, N41221, N49712, N21290, N39463, N557, N37007, N18485, N15194, N31782, N47370, N45017, N53443, N47087, N26537, N5693, N38333
U77315, iter_0: N4610, N29363, N30689, N45017, N62170, N27079, N21941, N11569, N1952, N52502, N48084, N59526, N41658, N38901, N32196, N57521, N7173, N20394, N36037, N40221
U93320, iter_0: N19477, N29450, N39463, N47902, N41221, N37007, N29930, N557, N31782, N18485, N30834, N5519, N49834, N5693, N52299, N47370, N15194, N21290, N53443, N38333
U93320, iter_1: N8162, N1344, N51187, N5886, N46037, N36037, N308, N47433, N40221, N37346, N60472, N11551, N38797, N34031, N62170, N44249, N36408, N39399, N41400, N18295
U93320, iter_2: N28983, N55723, N30288, N26584, N15559, N31556, N52201, N16914, N40468, N56270, N47190, N18151, N40575, N61623, N2159, N49038, N61296, N11041, N64077, N63546
U10814, iter_0: N51690, N29363, N41658, N4610, N36037, N21941, N46037, N29952, N33297, N11569, N41285, N29322, N23602, N28643, N20394, N18978, N57521, N60939, N39184, N59526
U76268, iter_0: N26537, N41221, N1667, N36037, N47902, N62170, N30345, N46037, N57001, N46703, N30834, N5940, N18151, N7568, N37007, N41006, N15194, N40985, N11652, N55723
U79833, iter_0: N29363, N61241, N21941, N22456, N11569, N29541, N30288, N30689, N57521, N38901, N62170, N27079, N29952, N64095, N41658, N59526, N33469, N8907, N7826, N19433
U10080, iter_0: N47902, N34457, N51690, N36037, N62170, N1477, N46037, N58354, N45017, N37007, N41006, N41285, N15194, N40956, N43460, N44166, N46084, N20394, N19685, N52098
U11917, iter_0: N45017, N5886, N23184, N26537, N36037, N2994, N42877, N18295, N58354, N37458, N30288, N57888, N47370, N3841, N46037, N28072, N39399, N62170, N2649, N40752
U67560, iter_0: N45017, N26537, N30288, N62170, N36037, N40752, N52588, N2159, N56434, N28983, N46501, N53013, N8162, N15559, N37346, N26584, N46203, N40221, N59960, N11289
U2650, iter_0: N41221, N5693, N21290, N19477, N39463, N15194, N38333, N7568, N30834, N3007, N53443, N31782, N39298, N58354, N47370, N37007, N56456, N26781, N4680, N49712
U26504, iter_0: N19477, N47902, N29450, N29930, N39463, N557, N41221, N37007, N28072, N5519, N11652, N18485, N47370, N31782, N30834, N49834, N5693, N33634, N53728, N55723
U26504, iter_1: N27891, N24617, N44765, N23603, N53001, N46586, N59042, N48084, N1344, N32196, N60472, N29322, N20325, N45017, N4661, N33469, N28983, N61970, N14333, N34031
U26504, iter_2: N15838, N13087, N49688, N21484, N11974, N57023, N2482, N19298, N3918, N54265, N49279, N49046, N22556, N64326, N49881, N40121, N3417, N14535, N27928, N20498
U89978, iter_0: N35216, N25064, N27589, N55120, N24460, N29363, N41658, N48403, N50912, N6224, N43738, N39028, N57000, N62170, N7119, N38509, N41626, N21941, N5329, N35570
U14573, iter_0: N45017, N41221, N21290, N62170, N5693, N15194, N26537, N40752, N5886, N47370, N7568, N38333, N16725, N36037, N37007, N46037, N30288, N1667, N3007, N46703
U14573, iter_1: N64095, N57521, N59685, N1952, N53001, N45754, N35436, N65103, N14333, N40221, N38797, N28643, N47433, N44249, N4661, N60472, N18151, N20394, N28983, N34805
U14573, iter_2: N61970, N15559, N3416, N41400, N36408, N17510, N39399, N43646, N40575, N21681, N6056, N2994, N51099, N39932, N64077, N57034, N52835, N11092, N33120, N28324
U19600, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N52502, N29322, N28643, N23602, N44166, N18978, N57521, N39184, N38901, N3045
U32569, iter_0: N39184, N45017, N57521, N29322, N7173, N59685, N27079, N5886, N706, N30288, N40752, N48084, N18295, N8907, N38901, N53001, N38142, N28983, N4290, N54571
U1800, iter_0: N34457, N51690, N36037, N62170, N1477, N46037, N58354, N45017, N41285, N5693, N44166, N20394, N21290, N52098, N16725, N57972, N40221, N18794, N39463, N43361
U40892, iter_0: N4661, N61970, N45754, N16461, N46037, N34031, N38797, N5886, N308, N47433, N1344, N25163, N51187, N3416, N11551, N41400, N51099, N40468, N17510, N39399
U44342, iter_0: N39184, N64095, N29363, N57521, N7173, N4610, N29322, N36037, N59685, N21941, N48084, N27079, N32196, N46037, N2994, N61241, N30288, N38901, N59526, N5886
U80740, iter_0: N19477, N29450, N37007, N39463, N557, N28072, N29930, N5519, N18485, N30834, N52299, N33634, N20413, N55723, N1344, N8162, N15194, N53728, N17952, N18332
U3412, iter_0: N52835, N30689, N26537, N36037, N59022, N63255, N48407, N46037, N27079, N62170, N3996, N16725, N41658, N48302, N29363, N18151, N35447, N33297, N4610, N42890
U21298, iter_0: N45017, N41221, N5693, N2159, N62170, N39463, N4107, N7568, N16725, N2704, N19685, N52588, N58354, N53013, N1477, N19477, N46501, N16461, N38333, N21290
U67117, iter_0: N41221, N47902, N21290, N26537, N45017, N37007, N4661, N19477, N38333, N62170, N38869, N21156, N1477, N61970, N47370, N40221, N4680, N46037, N28983, N56434
U4479, iter_0: N4610, N41658, N51690, N36037, N62170, N21941, N29952, N46037, N20816, N45017, N41285, N52502, N29322, N59685, N44166, N18978, N57521, N60939, N20394, N39184
U87413, iter_0: N47902, N34457, N7568, N46037, N37007, N41006, N51690, N15194, N43460, N41285, N20394, N38333, N36037, N62170, N30834, N19685, N29930, N46084, N45017, N16725
U82555, iter_0: N19477, N41221, N26537, N39463, N29930, N34457, N49834, N30834, N1477, N5693, N18485, N33634, N46037, N51690, N41006, N36037, N15194, N51099, N37458, N41285
U2375, iter_0: N4610, N29363, N57521, N59685, N48084, N5886, N27079, N38901, N38142, N8907, N39184, N32196, N59526, N64095, N52502, N29322, N35436, N26537, N1952, N21941
U62845, iter_0: N49712, N45017, N21290, N5886, N21156, N63746, N30288, N26781, N47370, N7568, N46037, N34360, N3841, N36037, N46441, N3007, N16477, N14257, N20394, N59653
U52227, iter_0: N47902, N19477, N5519, N29450, N11652, N37007, N39463, N557, N28072, N41221, N55723, N34457, N29930, N49834, N1667, N30834, N51690, N18485, N36740, N52835
U83717, iter_0: N45017, N62170, N40752, N30288, N36037, N52588, N28983, N16725, N56434, N46203, N46501, N8162, N40221, N16914, N59908, N37346, N18295, N60472, N26537, N53013
U31801, iter_0: N45017, N5693, N21290, N19477, N26537, N39463, N15194, N2994, N7568, N3007, N39298, N30288, N40752, N52588, N47370, N28725, N1344, N4680, N18485, N45754
U49104, iter_0: N29363, N51690, N36037, N4610, N62170, N46037, N29952, N20816, N45017, N41285, N29322, N8907, N18978, N60939, N20394, N1952, N60531, N16725, N52098, N7961
U92213, iter_0: N29363, N51690, N36037, N62170, N29952, N46037, N20816, N33297, N45017, N11569, N41285, N8907, N28643, N44166, N20394, N39184, N38901, N41497, N52098, N60531
U50608, iter_0: N2994, N59685, N27079, N57521, N5886, N46037, N45017, N62170, N45754, N36037, N32196, N40221, N3045, N64095, N28643, N60550, N4661, N30288, N29322, N59385
U36841, iter_0: N45017, N21290, N41221, N5693, N16725, N15194, N40752, N62170, N38333, N26537, N5886, N36037, N2649, N39463, N30288, N49712, N3841, N7568, N39298, N47087
U88485, iter_0: N64095, N45017, N27079, N57521, N59685, N7173, N62170, N40752, N706, N16725, N5886, N30288, N36037, N54439, N20394, N38142, N14333, N45754, N20478, N8907
U88752, iter_0: N61241, N45017, N21941, N57521, N64095, N26537, N29322, N4661, N59685, N20325, N62170, N19998, N38901, N40752, N4556, N20394, N56434, N32641, N45754, N14333
U28241, iter_0: N29363, N41658, N4610, N62170, N36037, N51690, N20816, N45017, N52502, N41285, N33297, N28800, N20394, N52098, N46037, N3045, N8907, N16725, N38901, N43361
U42858, iter_0: N41221, N47902, N39463, N45017, N19477, N37007, N5693, N21290, N29450, N15194, N26537, N16725, N38333, N18485, N47370, N7568, N40752, N29930, N31782, N557
U42858, iter_1: N62170, N39298, N2159, N40221, N52588, N62092, N46501, N56434, N53443, N18295, N5886, N45754, N53013, N1344, N46037, N308, N31423, N58030, N52299, N1189
U42858, iter_2: N29363, N61973, N7173, N39184, N30288, N54439, N6578, N20394, N61241, N27079, N62033, N4661, N30422, N34031, N37458, N31556, N26584, N4107, N15559, N61929
U73500, iter_0: N45017, N49712, N21290, N26781, N15194, N5693, N47370, N41221, N3007, N31423, N40752, N30288, N28983, N52588, N57888, N32221, N26537, N61970, N29450, N53443
U5178, iter_0: N46037, N5886, N4661, N16461, N51187, N17510, N2994, N11551, N61970, N38797, N36408, N1344, N34031, N44249, N279, N308, N26488, N51099, N41400, N59385
U16375, iter_0: N46037, N16461, N61970, N51187, N34031, N1344, N58264, N41400, N2994, N26488, N61623, N308, N4661, N5886, N38797, N35252, N279, N51099, N11551, N17510
U19343, iter_0: N46037, N5886, N51099, N1344, N11551, N6056, N38797, N3416, N36408, N43386, N44249, N25163, N21590, N47433, N41400, N26488, N52835, N34031, N2994, N28324
U87117, iter_0: N41658, N29363, N51690, N62170, N1477, N34457, N4610, N29952, N21941, N30834, N7568, N20816, N58354, N33297, N11569, N41006, N27079, N52502, N15194, N59685
U65557, iter_0: N29363, N30689, N41658, N4610, N62170, N36037, N21941, N27079, N11569, N20816, N52502, N41285, N46037, N18978, N57521, N39184, N33297, N8907, N3045, N52098
U69206, iter_0: N47902, N19477, N41221, N29450, N11652, N26537, N39463, N5519, N37007, N29930, N49834, N557, N30834, N53335, N18485, N12477, N46084, N52299, N33634, N5693
U22709, iter_0: N29363, N4610, N41658, N21941, N46037, N33297, N11569, N28800, N29322, N28643, N18978, N57521, N60939, N38901, N3045, N41497, N59526, N48084, N52098, N32393
U34812, iter_0: N29363, N21941, N22456, N61241, N29541, N38901, N11569, N39184, N57521, N59685, N27079, N62170, N29952, N33469, N59526, N42670, N19433, N7826, N33297, N41658
U85879, iter_0: N19477, N45017, N47902, N29930, N37007, N49712, N41221, N39463, N47370, N5693, N21290, N29450, N26781, N15194, N18485, N31782, N30288, N557, N40752, N3007
U67913, iter_0: N47902, N36037, N62170, N1477, N46037, N30834, N45017, N41285, N38333, N52098, N20394, N51690, N43361, N16725, N45754, N42877, N46441, N56434, N5940, N37458
U46540, iter_0: N4610, N29363, N41658, N62170, N27079, N21941, N29952, N46037, N20816, N33297, N11569, N29322, N28643, N18978, N57521, N39184, N1952, N38901, N3045, N41497
U1967, iter_0: N41221, N45017, N5693, N26537, N21290, N19477, N39463, N15194, N38333, N7568, N30834, N62170, N18485, N3007, N53443, N31782, N52588, N58354, N47902, N39298
U91637, iter_0: N4610, N29363, N41658, N21941, N27079, N46037, N20816, N33297, N11569, N28800, N52502, N29322, N59685, N8907, N28643, N44166, N18978, N57521, N39184, N1952
U26037, iter_0: N4610, N41658, N51690, N36037, N62170, N21941, N29952, N46037, N45017, N41285, N52502, N29322, N8907, N44166, N60939, N20394, N39184, N1952, N3045, N41497
U47736, iter_0: N1477, N51690, N46037, N7568, N36037, N62170, N41006, N30834, N41285, N45017, N43460, N20394, N38333, N19685, N49834, N16725, N40221, N25015, N58354, N37458
U93806, iter_0: N41221, N5693, N26537, N21290, N19477, N39463, N15194, N30834, N7568, N38333, N62170, N47902, N18485, N3007, N53443, N40752, N58354, N31782, N52588, N39298
U76843, iter_0: N29363, N34457, N41658, N30834, N37007, N19477, N33297, N11569, N5693, N46037, N58354, N15194, N39463, N20816, N29322, N38333, N43460, N39184, N19685, N21290
U62547, iter_0: N16725, N45017, N37458, N46037, N41498, N20394, N3996, N4107, N18151, N43361, N16461, N52588, N50565, N32073, N40752, N56434, N62393, N61969, N10541, N42196
U62547, iter_1: N1667, N28420, N29322, N35671, N18310, N1091, N61973, N6873, N20507, N32288, N301, N42877, N11930, N53443, N50670, N29364, N20947, N47433, N30562, N32277
U62547, iter_2: N25605, N60848, N51092, N57981, N30069, N27788, N35216, N41497, N23260, N60507, N61811, N11681, N51560, N53955, N6224, N42365, N565, N52835, N37629, N12769
U24598, iter_0: N26537, N45017, N38333, N19477, N47902, N7568, N39463, N23184, N62170, N29930, N52588, N58354, N36037, N5886, N41006, N1477, N46037, N28983, N39298, N56456
U40052, iter_0: N46037, N16461, N5886, N61970, N34031, N51187, N26488, N25163, N4661, N1344, N279, N308, N58264, N41400, N45754, N39399, N11551, N38797, N35252, N17510
U54131, iter_0: N41221, N5693, N21290, N39463, N7568, N62170, N38333, N19477, N30834, N15194, N3007, N49712, N58354, N36037, N31782, N39298, N47370, N1477, N30288, N56456
U34959, iter_0: N26537, N45017, N61241, N39184, N57521, N62170, N32196, N36037, N46037, N20394, N47380, N19998, N48084, N52588, N61970, N11569, N2159, N4556, N60939, N18978
U53582, iter_0: N47902, N34457, N1477, N7568, N37007, N46037, N41006, N5693, N15194, N11652, N29930, N4754, N43460, N38333, N21290, N49834, N19685, N46084, N57972, N16725
U27976, iter_0: N34457, N51690, N36037, N62170, N46037, N58354, N45017, N41006, N41285, N43460, N44166, N20394, N11652, N52098, N49834, N16725, N40221, N39463, N43361, N57972
U12406, iter_0: N4610, N29363, N41658, N62170, N21941, N46037, N20816, N33297, N45017, N11569, N29322, N8907, N28643, N23602, N18978, N57521, N60939, N39184, N38901, N3045
U85969, iter_0: N4610, N33297, N41658, N46037, N29363, N47380, N45017, N27079, N21941, N62170, N29952, N20816, N23602, N16725, N59685, N18978, N8907, N7173, N36037, N27318
U47317, iter_0: N29363, N41658, N36037, N62170, N27079, N51690, N46037, N45017, N11569, N20816, N8907, N57521, N20394, N1952, N41285, N59526, N16725, N7961, N45754, N44903
U48441, iter_0: N47902, N34457, N51690, N36037, N62170, N1477, N46037, N45017, N41006, N41285, N15194, N44166, N20394, N38333, N37007, N52098, N16725, N40221, N25015, N43361
U48597, iter_0: N29363, N41658, N36037, N27079, N4610, N21941, N62170, N46037, N29952, N33297, N45017, N11569, N20816, N28643, N57521, N18978, N39184, N8907, N38901, N3045
U80165, iter_0: N41221, N47902, N52835, N1667, N46037, N1477, N62170, N45017, N16725, N7568, N20394, N3996, N37007, N40985, N57001, N5693, N18151, N5940, N37458, N41006
U88379, iter_0: N19477, N5693, N38333, N26537, N45017, N29450, N52588, N47902, N1344, N8162, N5886, N17952, N61970, N28983, N26781, N36037, N63746, N49834, N2235, N49001
U43704, iter_0: N62170, N34457, N36037, N1477, N7568, N45017, N51690, N41006, N58354, N15194, N5693, N30834, N37007, N46037, N43460, N38333, N20394, N21290, N19685, N40221
U80465, iter_0: N47902, N34457, N51690, N36037, N62170, N1477, N46037, N58354, N45017, N37007, N41006, N41285, N15194, N40956, N43460, N44166, N46084, N20394, N19685, N52098
U19987, iter_0: N34457, N51690, N36037, N62170, N1477, N46037, N30834, N7568, N45017, N41006, N41285, N43460, N44166, N20394, N38333, N21290, N19685, N52098, N40956, N16725
U29198, iter_0: N49712, N45017, N26537, N30288, N31423, N5886, N57888, N23184, N57451, N42877, N39298, N53443, N36037, N28983, N4661, N5693, N2994, N63746, N62170, N29930
U22324, iter_0: N46037, N5886, N16461, N51099, N4661, N38797, N58264, N51187, N6056, N308, N34031, N47433, N44249, N41400, N25163, N2994, N61623, N26488, N45754, N36408
U60877, iter_0: N45017, N41221, N26537, N21290, N16725, N62170, N18295, N63746, N40752, N36037, N30288, N2159, N37458, N26781, N2704, N4107, N1477, N52588, N46037, N38333
U15245, iter_0: N4610, N51690, N36037, N62170, N27079, N21941, N46037, N20816, N33297, N45017, N11569, N41285, N59685, N52502, N8907, N39184, N20394, N44166, N52098, N48084
U38918, iter_0: N4610, N41658, N51690, N36037, N62170, N29952, N46037, N33297, N45017, N11569, N28800, N41285, N52502, N59685, N28643, N44166, N60939, N20394, N1952, N52098
U78053, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U10526, iter_0: N43460, N26537, N21290, N23184, N42877, N7568, N15194, N47087, N38333, N5886, N39463, N3007, N46037, N19477, N40221, N45017, N28725, N58656, N45754, N52588
U66727, iter_0: N45017, N26537, N40752, N45754, N38869, N62170, N5886, N61970, N30288, N20394, N28983, N36037, N56434, N2159, N16725, N52588, N40221, N47433, N34031, N1344
U66727, iter_1: N21290, N57521, N29363, N47087, N37007, N14333, N3841, N3007, N38901, N33469, N17778, N46441, N42877, N60105, N59526, N30834, N4556, N29364, N36916, N53728
U66727, iter_2: N18295, N25163, N13640, N51187, N33326, N8711, N44249, N2994, N49038, N49878, N61296, N64372, N42196, N44645, N55229, N37146, N64954, N11931, N22985, N1575
U86622, iter_0: N45017, N41221, N39463, N26537, N29930, N19477, N37007, N49712, N16725, N40752, N45754, N38333, N15194, N47370, N20394, N4661, N62170, N2159, N21156, N53728
U89040, iter_0: N39184, N64095, N29322, N36037, N45017, N57521, N1952, N40752, N59367, N60472, N706, N32196, N33212, N27079, N38142, N21941, N35436, N38869, N52577, N308
U32037, iter_0: N46037, N16461, N51187, N61970, N308, N34031, N1344, N51099, N5886, N11551, N40468, N3416, N45754, N36408, N17510, N47433, N6056, N4661, N58264, N44249
U32712, iter_0: N16725, N4107, N2159, N19685, N37553, N5693, N1477, N41221, N5940, N43361, N39463, N2704, N42196, N16461, N18291, N19477, N41006, N20394, N7568, N46501
U32712, iter_1: N4119, N57000, N35216, N62170, N39796, N31373, N34218, N38356, N36416, N10840, N34794, N55229, N49197, N53013, N9936, N52850, N29404, N48729, N28855, N20056
U32712, iter_2: N11931, N64933, N61970, N27906, N34031, N49038, N308, N15559, N64077, N56217, N44645, N28571, N11041, N1344, N38797, N50775, N18571, N24424, N37346, N60472
U53711, iter_0: N26537, N45017, N41221, N39463, N16725, N5693, N47902, N37007, N19477, N2159, N7568, N4107, N1477, N19685, N21290, N18485, N2704, N37458, N15194, N62170
U85835, iter_0: N4610, N29363, N41658, N62170, N21941, N46037, N20816, N33297, N11569, N28800, N52502, N29322, N28643, N18978, N57521, N60939, N20394, N1952, N38901, N3045
U48082, iter_0: N34457, N4610, N29363, N41658, N47902, N27079, N21941, N46037, N30834, N7568, N33297, N20816, N11569, N58354, N5693, N28643, N18978, N57521, N29322, N38901
U2796, iter_0: N34457, N26537, N52835, N36037, N41221, N45017, N30345, N46037, N16725, N62170, N58354, N2649, N20394, N5886, N7568, N2159, N46703, N5940, N37458, N5693
U61728, iter_0: N41221, N5693, N26537, N21290, N19477, N39463, N15194, N38333, N7568, N30834, N3007, N18485, N53443, N31782, N39298, N58354, N47370, N56456, N26781, N4680
