U10008: N31893, N49712, N34344, N2994, N61466, N37629, N17073, N19882, N6873, N25774, N52764, N3138, N11645, N19635, N32626, N38882, N3996, N21590, N31294, N30630
U22591: N51745, N62820, N33326, N35252, N48084, N46236, N39050, N59415, N33469, N41064, N59526, N41640, N38390, N45095, N12570, N20507, N64954, N53335, N1091, N27979
U16737: N51745, N62820, N64954, N61970, N48084, N46236, N59415, N2970, N33469, N41064, N32196, N3138, N43173, N33363, N12570, N34457, N53308, N51187, N59526, N27979
U15718: N51745, N62820, N64954, N35252, N48084, N27979, N38390, N59415, N33469, N10379, N32196, N3138, N35340, N45095, N12570, N5519, N24424, N53335, N59526, N46236
U63954: N51745, N62820, N5886, N53308, N48084, N46236, N59415, N39050, N33469, N5940, N59526, N41640, N37783, N57244, N12570, N20507, N35252, N64954, N3138, N15568
U81870: N51745, N62820, N64954, N61970, N48084, N46236, N59415, N2970, N33469, N41064, N32196, N3138, N43173, N33363, N12570, N34457, N53308, N5886, N59526, N27979
U29258: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N59415, N33469, N10379, N48049, N3138, N33273, N45095, N12570, N34457, N64954, N53335, N1091, N27979
U78861: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N38390, N33469, N10379, N44903, N3138, N39050, N45095, N12570, N34457, N64954, N53335, N59526, N27979
U31993: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N41064, N59526, N41640, N57244, N51700, N12570, N34457, N53308, N5886, N1091, N27979
U25571: N51745, N62820, N64954, N35252, N48084, N46236, N2970, N59415, N33469, N41064, N32196, N3138, N33273, N33363, N12570, N34457, N53308, N5886, N59526, N27979
U22041: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N38390, N33469, N10379, N44903, N3138, N33273, N33957, N12570, N34457, N24424, N53335, N59526, N27979
U58939: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N59415, N33469, N1477, N48049, N3138, N33273, N51700, N12570, N34457, N64954, N53335, N1091, N27979
U25474: N51745, N62820, N64954, N35252, N48084, N27979, N59415, N43173, N33469, N10379, N32196, N24458, N35340, N46407, N12570, N5519, N53308, N2994, N59526, N46236
U43859: N51745, N62820, N64954, N61970, N48084, N46236, N39050, N59415, N33469, N41064, N32196, N3138, N61657, N33363, N12570, N34457, N13498, N35252, N59526, N27979
U37219: N51745, N62820, N64954, N61970, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N24458, N57244, N13270, N12570, N41640, N53308, N16461, N59526, N27979
U71841: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N39050, N33469, N10379, N59526, N39463, N38390, N45095, N12570, N34457, N64954, N53335, N1091, N27979
U47263: N51745, N62820, N64954, N61970, N48084, N46236, N38390, N59415, N33469, N41064, N44903, N3138, N33273, N33363, N12570, N34457, N33326, N35252, N1091, N27979
U3308: N51745, N34004, N64954, N16461, N48084, N27979, N43173, N59415, N33469, N26762, N46084, N59526, N33363, N2970, N12570, N62820, N53308, N2994, N24458, N22244
U70428: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N3138, N2970, N33363, N12570, N34457, N53308, N51187, N59526, N27979
U53731: N51745, N62820, N64954, N61970, N48084, N46236, N43173, N59415, N33469, N41064, N32196, N3138, N61657, N33363, N12570, N41640, N53308, N16461, N59526, N27979
U2832: N51745, N62820, N64954, N35252, N48084, N46236, N39050, N59415, N33469, N41064, N44903, N3138, N38390, N45095, N12570, N20507, N33326, N53335, N59526, N27979
U21445: N51745, N62820, N64954, N61970, N48084, N46236, N59415, N39050, N33469, N41640, N27079, N3138, N43173, N13270, N12570, N41064, N16461, N63546, N59526, N27979
U44855: N51745, N62820, N64954, N35252, N48084, N46236, N38390, N59415, N33469, N41064, N1091, N41640, N33273, N33363, N12570, N34457, N33326, N53335, N59526, N27979
U83442: N51745, N62820, N64954, N61970, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N24458, N2970, N33363, N12570, N5519, N53308, N2994, N59526, N27979
U71832: N51745, N62820, N35252, N33326, N48084, N27979, N59415, N35340, N33469, N10379, N59526, N39463, N45095, N64808, N12570, N34457, N53335, N24424, N1091, N46236
U36694: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N39050, N33469, N41064, N59526, N41640, N43173, N37783, N12570, N20507, N33326, N53335, N1091, N27979
U64373: N51745, N62820, N64954, N61970, N48084, N46236, N59415, N43173, N33469, N46178, N32196, N24458, N57244, N33363, N12570, N41640, N53308, N16461, N59526, N27979
U45251: N51745, N62820, N33326, N35252, N1091, N46236, N38390, N59415, N33469, N1477, N11823, N3138, N32523, N33363, N12570, N34457, N51690, N51187, N48084, N27979
U20553: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N39050, N33469, N41064, N59526, N39463, N38390, N45095, N12570, N34457, N33326, N53335, N1091, N27979
U7174: N51745, N62820, N64954, N53335, N48084, N46236, N59415, N43173, N33469, N41640, N27079, N3138, N13270, N57244, N12570, N34457, N53308, N51187, N59526, N27979
U71501: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N59415, N33469, N41064, N44903, N3138, N33273, N45095, N12570, N34457, N64954, N53335, N1091, N27979
U6187: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N2970, N33469, N41064, N59526, N39463, N43173, N51700, N12570, N34457, N13498, N53335, N1091, N27979
U81720: N51745, N62820, N51187, N45017, N48084, N46236, N59415, N39050, N33469, N5940, N59526, N41640, N13270, N43173, N12570, N20507, N33326, N35252, N1091, N27979
U4458: N51745, N34004, N64954, N16461, N24458, N12570, N43173, N33363, N33469, N26762, N31492, N48084, N2970, N58427, N27979, N32196, N53308, N308, N59526, N46236
U53843: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N3138, N38390, N33363, N12570, N10379, N16461, N24424, N59526, N27979
U78594: N51745, N62820, N64954, N61970, N1091, N46236, N33273, N33363, N33469, N41064, N11823, N28420, N2970, N59415, N12570, N34457, N51690, N2994, N48084, N27979
U88663: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N59415, N33469, N10379, N1091, N39463, N33273, N45095, N12570, N34457, N43822, N53335, N59526, N27979
U59856: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N38390, N33469, N10379, N44903, N3138, N45095, N33273, N12570, N34457, N64954, N53335, N59526, N27979
U26981: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N24458, N33363, N57244, N12570, N39463, N16461, N53308, N59526, N27979
U63756: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N39050, N33469, N41640, N27079, N3138, N13270, N43173, N12570, N20507, N64954, N53335, N59526, N27979
U48858: N51745, N62820, N64954, N35252, N48084, N27979, N59415, N33273, N33469, N10379, N44903, N3138, N38390, N45095, N12570, N34457, N37458, N5886, N59526, N46236
U61802: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N57244, N33469, N41064, N59526, N39463, N43173, N33363, N12570, N34457, N53308, N51187, N1091, N27979
U65141: N51745, N62820, N64954, N35252, N48084, N46236, N38390, N59415, N33469, N41064, N44903, N3138, N33273, N45095, N12570, N34457, N33326, N53335, N59526, N27979
U64413: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N39050, N33469, N10379, N59526, N41640, N38390, N45095, N12570, N34457, N64954, N53335, N1091, N27979
U5021: N51745, N62820, N33326, N35252, N1091, N46236, N38390, N59415, N33469, N1477, N11823, N26057, N33273, N51700, N12570, N20507, N43822, N53335, N48084, N27979
U14512: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N39050, N33469, N5940, N48049, N3138, N26380, N38390, N12570, N20507, N24424, N53335, N59526, N27979
U47123: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N39050, N33469, N5940, N48049, N3138, N38390, N37783, N12570, N20507, N33326, N53335, N59526, N27979
U38895: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N59415, N33469, N10379, N48049, N26057, N33273, N45095, N12570, N34457, N43822, N53335, N59526, N27979
U41798: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N38390, N33469, N41064, N48049, N3138, N39050, N51700, N12570, N34457, N33326, N53335, N59526, N27979
U65872: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N39050, N33469, N5940, N59526, N41640, N57560, N57244, N12570, N20507, N51187, N53308, N1091, N27979
U39388: N51745, N62820, N64954, N53335, N48084, N46236, N39050, N59415, N33469, N41064, N32196, N3138, N2970, N33363, N12570, N34457, N13498, N35252, N1091, N27979
U64163: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N39050, N33469, N41064, N59526, N41640, N43173, N13270, N12570, N34457, N13498, N53335, N1091, N27979
U32904: N51745, N62820, N64954, N35252, N48084, N46236, N38390, N59415, N33469, N41064, N44903, N3138, N39050, N33363, N12570, N34457, N33326, N61970, N1091, N27979
U60172: N51745, N62820, N64954, N35252, N48084, N46236, N39050, N59415, N33469, N41640, N27079, N3138, N38390, N45095, N12570, N20507, N33326, N53335, N59526, N27979
U80694: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N59415, N33469, N10379, N44903, N3138, N33273, N45095, N12570, N34457, N64954, N53335, N1091, N27979
U68728: N51745, N62820, N64954, N61970, N48084, N46236, N43173, N59415, N33469, N41064, N32196, N24458, N33363, N2970, N12570, N5519, N53308, N2994, N59526, N27979
U3621: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N38390, N33469, N10379, N48049, N3138, N33273, N33363, N12570, N34457, N33326, N53335, N1091, N27979
U53183: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N38390, N33469, N41064, N44903, N3138, N33273, N45095, N12570, N34457, N33326, N53335, N59526, N27979
U669: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N33273, N33469, N10379, N44903, N3138, N45095, N38390, N12570, N34457, N24424, N53335, N59526, N27979
U44915: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N38390, N33469, N41064, N44903, N3138, N33273, N45095, N12570, N34457, N33326, N53335, N59526, N27979
U67232: N51745, N62820, N33326, N35252, N1091, N46236, N38390, N59415, N33469, N1477, N11823, N26057, N32523, N51700, N12570, N34457, N43822, N53335, N48084, N27979
U11045: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N38390, N33469, N10379, N44903, N3138, N39050, N45095, N12570, N34457, N64954, N53335, N59526, N27979
U89755: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N3138, N39050, N33363, N12570, N34457, N37458, N51187, N59526, N27979
U12571: N51745, N62820, N53308, N2994, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N24458, N2970, N33363, N12570, N41640, N37458, N16461, N59526, N27979
U1519: N51745, N62820, N64954, N35252, N48084, N46236, N39050, N59415, N33469, N41064, N44903, N3138, N38390, N45666, N12570, N34457, N33326, N53335, N59526, N27979
U79973: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N3138, N2970, N33363, N12570, N10379, N13498, N16461, N59526, N27979
U66540: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N59415, N33469, N10379, N44903, N3138, N33273, N45095, N12570, N34457, N64954, N53335, N1091, N27979
U84169: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N3138, N2970, N33363, N12570, N34457, N13498, N53335, N59526, N27979
U30288: N51745, N62820, N64954, N61970, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N24458, N2970, N33363, N12570, N5519, N53308, N2994, N59526, N27979
U42341: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N39050, N33469, N41640, N27079, N3138, N38390, N45095, N12570, N20507, N64954, N53335, N59526, N27979
U88054: N51745, N62820, N64954, N35252, N48084, N46236, N39050, N59415, N33469, N41064, N44903, N3138, N38390, N33363, N12570, N34457, N33326, N53335, N59526, N27979
U92693: N51745, N62820, N64954, N61970, N48084, N46236, N43173, N59415, N33469, N41064, N32196, N3138, N2970, N33363, N12570, N41640, N53308, N16461, N59526, N27979
U44239: N51745, N62820, N43822, N35252, N1091, N46236, N38390, N59415, N33469, N1477, N11823, N26057, N32523, N51700, N12570, N16117, N33326, N16461, N64469, N27979
U79112: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N39050, N33469, N41064, N44903, N3138, N33273, N45095, N12570, N34457, N13498, N53335, N59526, N27979
U28262: N51745, N62820, N64954, N61970, N48084, N46236, N59415, N2970, N33469, N41064, N32196, N3138, N43173, N33363, N12570, N34457, N53308, N5886, N59526, N27979
U37904: N51745, N62820, N33326, N35252, N48084, N27979, N59415, N38390, N33469, N10379, N59526, N39463, N45095, N33273, N12570, N34457, N64954, N53335, N1091, N46236
U21509: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N39050, N33469, N41064, N59526, N41640, N37783, N43173, N12570, N20507, N33326, N53335, N3138, N15568
U18224: N51745, N62820, N64954, N61970, N1091, N46236, N38390, N59415, N33469, N1477, N11823, N28420, N32523, N33363, N12570, N34457, N51690, N51187, N48084, N27979
U22320: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N59415, N33469, N41064, N44903, N3138, N33273, N33363, N12570, N34457, N64954, N53335, N1091, N27979
U18767: N51745, N62820, N33326, N53335, N48084, N46236, N59415, N38390, N33469, N10379, N48049, N3138, N33273, N45095, N12570, N34457, N24424, N35252, N59526, N27979
U51297: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N41064, N59526, N41640, N39050, N33363, N12570, N34457, N24424, N53335, N1091, N27979
U59499: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N59415, N33469, N10379, N44903, N3138, N33273, N45095, N12570, N34457, N64954, N53335, N1091, N27979
U56833: N51745, N62820, N64954, N35252, N48084, N46236, N38390, N59415, N33469, N41064, N1091, N39463, N33273, N33363, N12570, N34457, N33326, N61970, N59526, N27979
U1255: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N39050, N33469, N41064, N32196, N3138, N43173, N45095, N12570, N34457, N13498, N53335, N59526, N27979
U54273: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N35340, N33469, N10379, N32196, N3138, N64808, N45095, N12570, N34457, N33326, N53335, N59526, N27979
U87459: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N38390, N33469, N5940, N48049, N3138, N57244, N57560, N12570, N20507, N33326, N53335, N1091, N27979
U13692: N51745, N62820, N64954, N35252, N48084, N46236, N39050, N59415, N33469, N41064, N48049, N3138, N37783, N38390, N12570, N20507, N33326, N53335, N59526, N27979
U16173: N51745, N34004, N64954, N16461, N48084, N27979, N43173, N33363, N33469, N26762, N46084, N59526, N2970, N58427, N12570, N62820, N53308, N2994, N24458, N37052
U8993: N51745, N62820, N33326, N35252, N48084, N46236, N39050, N59415, N33469, N41640, N27079, N3138, N37783, N43173, N12570, N20507, N64954, N53335, N59526, N27979
U33095: N51745, N62820, N64954, N35252, N48084, N46236, N38390, N59415, N33469, N41064, N1091, N41640, N39050, N51700, N12570, N34457, N33326, N61970, N59526, N27979
U14994: N51745, N62820, N33326, N35252, N48084, N46236, N39050, N59415, N33469, N41064, N48049, N3138, N38390, N45095, N12570, N20507, N64954, N53335, N1091, N27979
U40211: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N59415, N33469, N41064, N44903, N3138, N33273, N45095, N12570, N34457, N64954, N53335, N1091, N27979
U39079: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N10379, N59526, N39463, N45095, N39050, N12570, N34457, N33326, N53335, N1091, N27979
U62436: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N41064, N59526, N41640, N51700, N2970, N12570, N34457, N53308, N51187, N1091, N27979
U62682: N51745, N62820, N33326, N35252, N1091, N46236, N38390, N59415, N33469, N1477, N35238, N26057, N33273, N51700, N12570, N20507, N43822, N53335, N48084, N27979
U1382: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N41064, N59526, N41640, N57244, N33363, N12570, N46084, N16461, N63546, N775, N27979
U32027: N51745, N62820, N64954, N35252, N48084, N46236, N38390, N59415, N33469, N41064, N48049, N3138, N33273, N51700, N12570, N34457, N33326, N61970, N1091, N27979
U92443: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N59415, N33469, N1477, N35238, N26057, N33273, N51700, N12570, N34457, N43822, N53335, N1091, N27979
U47720: N51745, N62820, N64954, N61970, N1091, N46236, N38390, N59415, N33469, N41064, N11823, N28420, N33363, N43173, N12570, N5519, N51690, N2994, N48084, N27979
U19523: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N59415, N33469, N10379, N44903, N3138, N33273, N33363, N12570, N34457, N64954, N53335, N1091, N27979
U83120: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N38390, N33469, N41064, N44903, N3138, N33273, N45095, N12570, N34457, N13498, N53335, N59526, N27979
U56179: N51745, N62820, N64954, N53335, N48084, N46236, N59415, N43173, N33469, N41640, N27079, N3138, N39050, N13270, N12570, N34457, N53308, N51187, N59526, N27979
U5279: N51745, N62820, N64954, N35252, N48084, N27979, N59415, N43173, N33469, N41064, N32196, N3138, N2970, N33363, N12570, N34457, N53308, N51187, N59526, N46236
U32276: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N2970, N33469, N41064, N32196, N3138, N43173, N33363, N12570, N34457, N53308, N51187, N59526, N27979
U86593: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N3138, N64808, N33363, N12570, N34457, N37458, N5886, N59526, N27979
U2615: N51745, N62820, N64954, N61970, N48084, N46236, N59415, N38390, N33469, N41064, N32196, N3138, N43173, N33363, N12570, N34457, N37458, N51187, N59526, N27979
U88194: N51745, N62820, N64954, N61970, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N3138, N2970, N33363, N12570, N41640, N53308, N16461, N59526, N27979
U24660: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N38390, N33469, N41064, N1091, N41640, N43173, N33363, N12570, N34457, N63546, N61970, N59526, N27979
U89818: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N39050, N33469, N41640, N27079, N3138, N38390, N13270, N12570, N20507, N64954, N53335, N59526, N27979
U78037: N51745, N62820, N33326, N35252, N48084, N46236, N39050, N59415, N33469, N41064, N44903, N3138, N38390, N45095, N12570, N34457, N64954, N53335, N59526, N27979
U9288: N51745, N62820, N64954, N61970, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N24458, N33363, N2970, N12570, N41640, N53308, N16461, N59526, N27979
U93487: N51745, N62820, N64954, N53335, N48084, N46236, N38390, N33363, N33469, N41064, N44903, N3138, N33273, N59415, N12570, N34457, N33326, N35252, N1091, N27979
U39711: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N41064, N59526, N41640, N57244, N13270, N12570, N46178, N53011, N5886, N775, N27979
U26386: N51745, N62820, N64954, N61970, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N3138, N38390, N33363, N12570, N34457, N53308, N51187, N59526, N27979
U68248: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N39050, N33469, N5940, N48049, N3138, N57560, N38390, N12570, N20507, N64954, N53335, N59526, N27979
U23200: N51745, N62820, N33326, N35252, N48084, N46236, N39050, N59415, N33469, N41064, N44903, N3138, N38390, N45095, N12570, N20507, N64954, N53335, N59526, N27979
U49405: N51745, N62820, N33326, N35252, N1091, N46236, N38390, N59415, N33469, N1477, N35238, N26057, N33273, N51700, N12570, N20507, N43822, N53335, N48084, N27979
U39493: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N3138, N39050, N45095, N12570, N34457, N24424, N53335, N59526, N27979
U46048: N51745, N62820, N64954, N35252, N48084, N46236, N39050, N59415, N33469, N5940, N48049, N3138, N38390, N57560, N12570, N20507, N33326, N53335, N59526, N27979
U89882: N51745, N62820, N64954, N35252, N48084, N46236, N39050, N59415, N33469, N41064, N59526, N41640, N38390, N45095, N12570, N34457, N33326, N53335, N1091, N27979
U24304: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N59415, N33469, N10379, N48049, N26057, N33273, N45095, N12570, N34457, N64954, N53335, N1091, N27979
U85590: N51745, N62820, N64954, N61970, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N3138, N33363, N2970, N12570, N41640, N53308, N16461, N59526, N27979
U23: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N59415, N33469, N10379, N44903, N3138, N33273, N45095, N12570, N34457, N64954, N53335, N1091, N27979
U75038: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N41064, N59526, N41640, N57244, N13270, N12570, N34457, N53308, N5886, N775, N27979
U63105: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N39050, N33469, N10379, N59526, N41640, N38390, N45095, N12570, N34457, N33326, N53335, N1091, N27979
U82823: N51745, N62820, N33326, N35252, N1091, N46236, N38390, N59415, N33469, N1477, N11823, N26057, N33273, N33363, N12570, N34457, N43822, N61970, N48084, N27979
U64056: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N39050, N33469, N41640, N27079, N3138, N13270, N43173, N12570, N20507, N33326, N53335, N59526, N27979
U89768: N51745, N62820, N64954, N35252, N48084, N46236, N38390, N59415, N33469, N41064, N44903, N3138, N33273, N33363, N12570, N34457, N33326, N61970, N1091, N27979
U74473: N51745, N62820, N64954, N61970, N48084, N46236, N43173, N59415, N33469, N41064, N32196, N3138, N2970, N33363, N12570, N34457, N53308, N51187, N59526, N27979
U16388: N51745, N62820, N33326, N35252, N48084, N46236, N39050, N59415, N33469, N41064, N44903, N3138, N38390, N45095, N12570, N20507, N64954, N53335, N59526, N27979
U25372: N51745, N62820, N33326, N35252, N1091, N46236, N38390, N59415, N33469, N1477, N11823, N26057, N32523, N51700, N12570, N34457, N43822, N53335, N48084, N27979
U29218: N51745, N62820, N53308, N2994, N48084, N27979, N59415, N2970, N33469, N41064, N32196, N3138, N43173, N33363, N12570, N46084, N64954, N16461, N59526, N46236
U80316: N51745, N34004, N64954, N16461, N48084, N27979, N43173, N33363, N33469, N26762, N46084, N59526, N2970, N58427, N12570, N62820, N53308, N2994, N24458, N37052
U4874: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N38390, N33469, N41064, N48049, N3138, N33273, N51700, N12570, N34457, N64954, N53335, N1091, N27979
U35953: N51745, N62820, N64954, N61970, N48084, N46236, N43173, N59415, N33469, N41064, N32196, N24458, N2970, N33363, N12570, N5519, N53308, N2994, N59526, N27979
U68809: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N59415, N33469, N41064, N44903, N3138, N33273, N45095, N12570, N34457, N64954, N53335, N1091, N27979
U80479: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N3138, N2970, N33363, N12570, N34457, N37458, N51187, N59526, N27979
U25545: N51745, N62820, N64954, N61970, N48084, N46236, N43173, N59415, N33469, N41640, N59526, N41064, N61657, N33363, N12570, N5519, N53308, N51187, N54439, N27979
U30972: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N43173, N33469, N10379, N59526, N39463, N57244, N51700, N12570, N49834, N16461, N63546, N775, N27979
U77126: N51745, N62820, N53308, N2994, N48084, N46236, N43173, N33363, N33469, N41064, N32196, N24458, N2970, N58427, N12570, N46084, N64954, N16461, N59526, N27979
U82044: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N59415, N33469, N10379, N44903, N3138, N45095, N33273, N12570, N34457, N64954, N53335, N59526, N27979
U91284: N51745, N62820, N64954, N61970, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N24458, N57244, N33363, N12570, N5519, N53308, N2994, N59526, N27979
U54097: N51745, N62820, N33326, N35252, N1091, N46236, N38390, N59415, N33469, N1477, N11823, N26057, N33273, N45095, N12570, N34457, N43822, N53335, N48084, N27979
U18836: N51745, N62820, N64954, N35252, N48084, N27979, N59415, N2970, N33469, N10379, N32196, N24458, N33957, N43173, N12570, N39463, N37458, N16461, N59526, N46236
U25949: N51745, N62820, N64954, N35252, N48084, N46236, N39050, N59415, N33469, N41064, N59526, N41640, N43173, N45095, N12570, N34457, N33326, N53335, N1091, N27979
U61745: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N39050, N33469, N5940, N48049, N3138, N38390, N57560, N12570, N20507, N64954, N53335, N59526, N27979
U11280: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N39050, N33469, N10379, N48049, N3138, N38390, N45095, N12570, N20507, N64954, N53335, N59526, N27979
U12800: N51745, N62820, N64954, N35252, N48084, N27979, N59415, N43173, N33469, N10379, N32196, N3138, N64808, N45095, N12570, N34457, N24424, N53335, N59526, N46236
U15830: N51745, N62820, N64954, N61970, N48084, N46236, N59415, N43173, N33469, N41064, N32196, N3138, N33273, N33363, N12570, N41640, N16461, N53308, N59526, N27979
U25702: N51745, N62820, N64954, N61970, N48084, N46236, N33363, N2970, N33469, N41064, N32196, N24458, N59415, N43173, N12570, N34457, N53308, N2994, N59526, N27979
U40477: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N38390, N33469, N41064, N48049, N3138, N43173, N33363, N12570, N34457, N33326, N53335, N59526, N27979
U14359: N51745, N62820, N64954, N35252, N48084, N27979, N59415, N33273, N33469, N10379, N32196, N3138, N43173, N33957, N12570, N34457, N13498, N53335, N59526, N46236
U77171: N51745, N62820, N53308, N2994, N59526, N46236, N2970, N33363, N33469, N41064, N32196, N24458, N43173, N59415, N12570, N46084, N64954, N16461, N48084, N27979
U13653: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N45095, N33469, N10379, N44903, N3138, N33273, N59415, N12570, N34457, N64954, N53335, N1091, N27979
U86285: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N38390, N33469, N41064, N59526, N39463, N2970, N33363, N12570, N34457, N53308, N5886, N1091, N27979
U71114: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N39050, N33469, N41064, N59526, N41640, N43173, N37783, N12570, N20507, N33326, N53335, N3138, N15568
U71355: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N38390, N33469, N10379, N59526, N39463, N45095, N33273, N12570, N34457, N64954, N53335, N1091, N27979
U77105: N51745, N62820, N64954, N61970, N48084, N46236, N43173, N59415, N33469, N41064, N32196, N24458, N2970, N33363, N12570, N41640, N53308, N16461, N59526, N27979
U43682: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N33273, N33469, N41064, N44903, N3138, N38390, N45095, N12570, N34457, N13498, N53335, N59526, N27979
U86305: N51745, N62820, N51187, N45017, N48084, N46236, N59415, N39050, N33469, N41640, N27079, N3138, N37783, N43173, N12570, N20507, N64954, N35252, N59526, N27979
U94055: N51745, N62820, N13498, N35252, N48084, N46236, N59415, N39050, N33469, N10379, N32196, N3138, N33957, N61657, N12570, N34457, N64954, N53335, N59526, N27979
U15357: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N39050, N33469, N10379, N59526, N41640, N38390, N45095, N12570, N34457, N33326, N53335, N1091, N27979
U67302: N51745, N62820, N33326, N35252, N48084, N46236, N59415, N39050, N33469, N10379, N59526, N41640, N38390, N45095, N12570, N20507, N64954, N53335, N1091, N27979
U29679: N51745, N62820, N33326, N35252, N48084, N46236, N38390, N45095, N33469, N10379, N44903, N26057, N33273, N59415, N12570, N34457, N64954, N53335, N1091, N27979
U59352: N51745, N62820, N64954, N35252, N48084, N46236, N59415, N38390, N33469, N41064, N48049, N3138, N33273, N45095, N12570, N34457, N33326, N53335, N59526, N27979
U12295: N51745, N62820, N64954, N53335, N48084, N46236, N59415, N43173, N33469, N10379, N59526, N41640, N38390, N45095, N12570, N34457, N13498, N35252, N1091, N27979
