U10008: N16081, N3996, N6873, N44249, N11645, N35495, N34344, N49712, N28800, N50924, N61296, N39432, N28327, N43386, N61970, N64077, N51875, N31676, N3138, N28324
U35486: N60750, N26537, N46037, N30834, N57462, N41221, N41176, N25064, N61241, N4610, N27079, N62170, N15194, N7173, N42196, N5886, N61466, N40575, N4661, N28324
U39005: N60750, N26537, N2994, N42877, N57462, N33297, N51140, N29952, N41221, N52098, N35216, N48077, N30834, N7173, N43361, N46037, N39932, N24458, N4661, N28324
U73457: N60750, N26537, N46037, N37553, N57462, N51140, N61241, N30689, N25064, N4610, N19685, N11931, N4107, N7173, N47902, N28420, N40575, N61970, N51187, N28324
U3027: N60750, N45017, N21290, N46037, N50946, N23513, N4610, N25064, N41221, N61241, N64095, N62170, N7173, N15194, N45754, N5886, N4107, N53728, N29217, N28324
U4878: N60750, N26537, N34457, N5886, N51140, N61241, N57462, N30689, N41221, N25064, N29363, N36037, N46037, N37007, N59526, N43361, N45754, N32288, N40575, N28324
U7614: N60750, N47902, N26537, N5886, N51140, N23513, N41221, N4610, N61241, N47216, N35216, N37007, N46037, N41285, N48084, N53335, N53728, N43361, N8162, N28324
U15063: N60750, N49712, N36037, N1344, N41176, N64095, N23513, N4610, N45017, N35216, N15194, N21290, N7173, N5886, N41658, N41387, N45754, N15559, N8162, N28324
U1410: N60750, N45017, N21290, N16461, N57462, N41176, N4610, N25064, N47380, N27079, N41221, N2159, N7173, N4107, N15194, N61970, N40575, N61466, N5886, N28324
U29384: N60750, N41221, N62170, N47433, N50946, N25064, N4610, N23513, N45017, N61241, N27079, N21290, N7173, N15194, N45754, N5886, N53728, N40575, N15559, N28324
U71525: N60750, N19477, N30288, N47433, N41176, N23513, N4610, N47216, N37007, N29930, N50990, N45017, N32196, N48084, N8162, N5886, N61970, N15559, N24458, N28324
U55718: N60750, N45017, N21290, N16461, N23446, N57462, N25064, N4610, N47380, N41221, N27079, N62170, N7173, N4107, N15194, N5886, N61970, N29217, N24458, N28324
U92279: N60750, N19477, N8162, N34031, N23513, N4610, N47216, N41176, N35216, N39463, N29930, N7173, N45017, N32196, N61970, N62170, N1344, N53728, N15559, N28324
U63843: N60750, N26537, N37553, N16461, N57462, N25064, N49279, N4610, N47380, N41221, N2159, N7173, N29952, N4107, N61466, N15194, N40575, N34031, N45754, N28324
U44365: N60750, N45017, N21290, N308, N49279, N23513, N25064, N4610, N41221, N64095, N61241, N15194, N7173, N30288, N5886, N45754, N53728, N60472, N15559, N28324
U36233: N60750, N19477, N8162, N34031, N23513, N47216, N4610, N41176, N45017, N49688, N29930, N39463, N7173, N32196, N62170, N61970, N16461, N4107, N53728, N28324
U721: N60750, N45017, N21290, N16461, N50946, N4610, N23513, N25064, N61241, N41221, N27079, N7173, N2159, N15194, N4107, N61970, N5886, N40575, N46915, N28324
U88991: N60750, N26537, N34457, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N37007, N59526, N45754, N43361, N60472, N32288, N28324
U90889: N60750, N19477, N5886, N8162, N23513, N47216, N4729, N4610, N50990, N29930, N37007, N7173, N45017, N32196, N41387, N45754, N1344, N8711, N15559, N28324
U28136: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U70769: N60750, N41221, N36037, N46037, N51140, N49046, N26537, N25064, N61241, N39184, N29363, N15194, N59526, N38333, N5886, N4661, N60472, N24458, N43361, N28324
U88381: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U49601: N60750, N26537, N47902, N5886, N51140, N57462, N61241, N41221, N30689, N35216, N4610, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U25701: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U45990: N60750, N41221, N62170, N47433, N41176, N23513, N4610, N25064, N45017, N61241, N27079, N21290, N7173, N15194, N45754, N5886, N53728, N40575, N15559, N28324
U29746: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U18986: N23446, N51690, N61241, N46037, N60750, N57462, N41221, N34457, N25064, N52835, N30689, N62170, N42890, N30834, N59526, N28420, N42196, N45754, N59908, N28324
U6461: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U49406: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U21834: N60750, N41221, N46037, N62170, N51140, N49046, N35216, N61241, N47902, N29363, N26537, N30689, N37007, N59526, N45754, N5886, N53728, N40575, N15559, N28324
U39076: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U21945: N23446, N52835, N51690, N41497, N49180, N44558, N34457, N61241, N28800, N57462, N41221, N36037, N46037, N48302, N30834, N55723, N9409, N60472, N43361, N28324
U28579: N60750, N26537, N47902, N5886, N51140, N57462, N61241, N41221, N30689, N35216, N4610, N46037, N62170, N30834, N7173, N42196, N28420, N45754, N59908, N28324
U78087: N60750, N26537, N47902, N5886, N51140, N57462, N61241, N41221, N30689, N35216, N29363, N46037, N36037, N30834, N59526, N43361, N45754, N40575, N32288, N28324
U67898: N19694, N47902, N26537, N51187, N1450, N47216, N24435, N19477, N4610, N50990, N39463, N61973, N53335, N61241, N51099, N53728, N8162, N36037, N43361, N28324
U43745: N19694, N47902, N26537, N44249, N1450, N47216, N24435, N19477, N4610, N37007, N33448, N61973, N61241, N55723, N51099, N53728, N8162, N36037, N43361, N28324
U86561: N60750, N26537, N2994, N47902, N57462, N33297, N51140, N29952, N41221, N52098, N35216, N48302, N39015, N30834, N46037, N43361, N61466, N39932, N45754, N28324
U68772: N60750, N26537, N46037, N30834, N51140, N39151, N41221, N25064, N29363, N39184, N61241, N62170, N15194, N48084, N5886, N45754, N15559, N24458, N8162, N28324
U12579: N60750, N26537, N47902, N5886, N57462, N51140, N41221, N61241, N35216, N30689, N4610, N46037, N37007, N7173, N62170, N42196, N28420, N59908, N61970, N28324
U27938: N57462, N33297, N19685, N16461, N60750, N26537, N51140, N30689, N11931, N25064, N37553, N4107, N7173, N4610, N28420, N59908, N47902, N61970, N2994, N28324
U59133: N59868, N49712, N30288, N46037, N41176, N39184, N49046, N29363, N35216, N45017, N21290, N15194, N7173, N5886, N3045, N45754, N15559, N60472, N24458, N28324
U68909: N60750, N26537, N34457, N5886, N51140, N61241, N49046, N30689, N41221, N25064, N29363, N36037, N46037, N37007, N59526, N45754, N43361, N32288, N40575, N28324
U7915: N60750, N26537, N37007, N16461, N23513, N41176, N4610, N47216, N25064, N41221, N61241, N29930, N7173, N36037, N4661, N53728, N5886, N4107, N8162, N28324
U24572: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U92577: N60750, N49712, N36037, N1344, N41176, N64095, N49046, N4610, N45017, N35216, N15194, N21290, N5886, N7173, N41658, N41387, N45754, N15559, N8162, N28324
U24370: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N25064, N29363, N36037, N46037, N37007, N41497, N43361, N45754, N32288, N40575, N28324
U73707: N60750, N26537, N47902, N5886, N57462, N51140, N61241, N41221, N30689, N25064, N4610, N46037, N62170, N37007, N7173, N42196, N28420, N59908, N61970, N28324
U45621: N60750, N45017, N21290, N47433, N41176, N39184, N49046, N25064, N4610, N49712, N7173, N61241, N15194, N30288, N5886, N61970, N15559, N24458, N60472, N28324
U3734: N60750, N26537, N39463, N16461, N23513, N4610, N41176, N25064, N47216, N41221, N61241, N47902, N4661, N7173, N2159, N53728, N5886, N4107, N8162, N28324
U64260: N60750, N26537, N47902, N5886, N51140, N57462, N41221, N61241, N35216, N30689, N29363, N37007, N41285, N48084, N46037, N43361, N45754, N40575, N28420, N28324
U64068: N60750, N21290, N45017, N46037, N23513, N59337, N61241, N4610, N27079, N47902, N35216, N41221, N36037, N7173, N61970, N25163, N40575, N53728, N15559, N28324
U29985: N60750, N41221, N62170, N46037, N41176, N57462, N35216, N26537, N4610, N21290, N61241, N39184, N7173, N15194, N61970, N5886, N24458, N15559, N8162, N28324
U10755: N60750, N26537, N21290, N16461, N57462, N49279, N4610, N25064, N61241, N27079, N41221, N36037, N4107, N7173, N18485, N29217, N61970, N5886, N61466, N28324
U84894: N60750, N26537, N34457, N52835, N23446, N57462, N61241, N41221, N30689, N25064, N4610, N46037, N36037, N37007, N41497, N55723, N24458, N60472, N43361, N28324
U45441: N60750, N45017, N21290, N46037, N41176, N25064, N57000, N4610, N64095, N41221, N62170, N15194, N7173, N61241, N5886, N45754, N24458, N59908, N15559, N28324
U3304: N60750, N47902, N26537, N5886, N23513, N51140, N47216, N4610, N41221, N61241, N35216, N37007, N61973, N36037, N46037, N53335, N53728, N43361, N8162, N28324
U50: N60750, N26537, N39463, N16461, N23513, N4610, N41176, N25064, N61241, N47216, N41221, N29930, N7173, N2159, N4661, N53728, N4107, N5886, N8162, N28324
U90692: N60750, N19477, N62170, N1344, N23513, N47216, N4610, N50946, N25064, N39463, N47902, N26537, N61241, N7173, N53728, N8162, N61970, N34031, N4107, N28324
U53787: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U83855: N60750, N26537, N39463, N38797, N23513, N4610, N41176, N25064, N47216, N61241, N41221, N47902, N4661, N7173, N2159, N53728, N4107, N5886, N40575, N28324
U27239: N60750, N26537, N47902, N5886, N51140, N61241, N30689, N49046, N41221, N35216, N4610, N62170, N46037, N30834, N41497, N45754, N43361, N32288, N40575, N28324
U45061: N60750, N26537, N46037, N55531, N57462, N33297, N51140, N29952, N25064, N48077, N52098, N41221, N4107, N7173, N2994, N15194, N28420, N29217, N61970, N28324
U44586: N60750, N45017, N21290, N308, N49279, N25064, N23513, N4610, N64095, N41221, N15194, N32196, N7173, N30288, N5886, N61970, N60472, N46915, N15559, N28324
U11371: N60750, N41221, N36037, N46037, N41176, N49046, N64095, N35216, N4610, N21290, N45017, N7173, N15194, N5886, N32196, N60472, N15559, N45754, N24458, N28324
U53355: N60750, N26537, N47902, N5886, N51140, N57462, N61241, N41221, N30689, N35216, N4610, N46037, N36037, N37007, N59526, N43361, N45754, N40575, N53728, N28324
U36619: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U69146: N60750, N26537, N39463, N46037, N23513, N41176, N4610, N25064, N47216, N61241, N41221, N47902, N2159, N4661, N7173, N5886, N53728, N4107, N8162, N28324
U16155: N60750, N26537, N34457, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U40875: N60750, N45017, N39463, N16461, N23513, N4610, N47216, N41176, N25064, N41221, N29930, N7173, N32196, N2159, N53728, N61970, N34031, N8162, N4107, N28324
U50628: N60750, N26537, N47902, N5886, N51140, N57462, N61241, N41221, N35216, N30689, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N60472, N28324
U54146: N60750, N38333, N16461, N45017, N15234, N49046, N3589, N4610, N14170, N15194, N41221, N64095, N52577, N51187, N36037, N24458, N8162, N61970, N15559, N28324
U19200: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U19070: N60750, N41221, N62170, N46037, N41176, N25064, N4610, N23513, N45017, N61241, N21290, N64095, N7173, N15194, N5886, N45754, N24458, N8162, N15559, N28324
U80713: N60750, N41221, N62170, N46037, N50946, N39151, N61241, N35216, N30689, N47902, N29363, N30834, N45017, N59526, N45754, N5886, N40575, N53728, N15559, N28324
U17350: N19694, N19477, N8162, N44249, N1450, N47216, N24435, N47902, N4610, N50990, N39463, N61973, N55723, N46586, N26537, N53728, N1344, N40221, N15559, N28324
U10744: N60750, N45017, N21290, N47433, N23446, N25064, N23513, N4610, N41221, N27079, N61241, N15194, N62170, N7173, N5886, N45754, N24458, N60472, N15559, N28324
U11002: N60750, N26537, N46037, N21290, N51140, N57462, N61241, N41221, N35216, N30689, N4610, N15194, N41285, N59526, N45754, N43361, N5886, N60472, N41387, N28324
U65904: N60750, N26537, N39463, N16461, N23513, N47216, N4610, N4729, N33297, N19477, N25064, N2159, N47902, N7173, N4107, N61970, N61466, N59908, N34031, N28324
U42414: N60750, N26537, N21290, N46037, N59337, N39151, N41221, N26415, N4610, N61241, N22456, N30288, N15194, N26488, N48084, N15559, N5886, N40324, N29217, N28324
U50359: N51793, N19477, N8162, N5886, N47216, N1450, N24435, N4610, N47902, N37007, N50990, N61973, N45017, N32196, N18295, N55723, N41387, N47433, N15559, N28324
U16306: N60750, N26537, N37553, N16461, N57462, N47380, N51140, N19685, N27318, N51700, N42196, N4610, N47902, N2159, N28420, N64469, N59908, N61970, N51187, N28324
U5048: N60750, N41221, N62170, N46037, N50946, N61241, N30689, N39151, N35216, N21941, N26537, N21290, N47902, N7173, N5886, N45754, N8162, N40324, N15559, N28324
U74937: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U18212: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N30834, N46037, N59526, N43361, N45754, N32288, N40575, N28324
U55702: N60750, N26537, N37553, N46037, N57462, N33297, N51140, N30689, N25064, N41221, N11931, N4610, N4107, N47902, N64469, N28420, N29217, N61970, N5886, N28324
U31121: N60750, N47902, N26537, N5886, N51140, N57462, N41221, N4610, N61241, N35216, N30689, N37007, N41285, N48084, N46037, N43361, N41387, N8162, N45754, N28324
U21879: N23446, N64095, N5886, N60472, N49180, N57000, N57591, N1667, N18151, N29363, N49712, N21290, N59526, N46037, N36037, N32196, N45754, N24458, N15559, N28324
U71828: N60750, N49712, N18295, N16461, N64095, N49279, N49046, N4610, N3589, N45017, N15194, N14170, N7173, N3007, N2994, N15559, N8162, N61970, N53728, N28324
U53117: N57462, N33297, N19685, N46037, N60750, N26537, N51140, N29952, N48302, N52098, N4107, N25064, N7173, N37553, N47902, N28420, N2994, N40575, N61970, N28324
U70321: N60750, N45017, N21290, N308, N49279, N25064, N4610, N23513, N64095, N41221, N15194, N32196, N7173, N30288, N5886, N45754, N24458, N60472, N15559, N28324
U58466: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U41593: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U40671: N60750, N49712, N36037, N47433, N41176, N23513, N64095, N4610, N35216, N45017, N15194, N21290, N41658, N7173, N5886, N41387, N4661, N15559, N8162, N28324
U20205: N60750, N45017, N15194, N5886, N41176, N49046, N39184, N29363, N49712, N35216, N61241, N7173, N21290, N36037, N46037, N45754, N15559, N59908, N24458, N28324
U38728: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U89001: N60750, N26537, N34457, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U14245: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U52028: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N25064, N29363, N36037, N46037, N37007, N41497, N43361, N45754, N32288, N40575, N28324
U31389: N60750, N41221, N36037, N46037, N51140, N49046, N26537, N25064, N39184, N29363, N61241, N15194, N59526, N5886, N38333, N4661, N60472, N41387, N15559, N28324
U11196: N60750, N45017, N21290, N1344, N23513, N41176, N4610, N64095, N35216, N41221, N7173, N15194, N32196, N62170, N5886, N45754, N15559, N53728, N8162, N28324
U38157: N60750, N26537, N47902, N5886, N51140, N57462, N61241, N30689, N41221, N35216, N4610, N46037, N36037, N37007, N59526, N43361, N45754, N40575, N53728, N28324
U88048: N60750, N26537, N34457, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N45754, N43361, N32288, N40575, N28324
U34922: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U80838: N60750, N26537, N37553, N16461, N61241, N30689, N57462, N51140, N19685, N51700, N11931, N42196, N29363, N54437, N34457, N28420, N59908, N61970, N5886, N28324
U31675: N60750, N26537, N46037, N37553, N57462, N51140, N33297, N30689, N25064, N19685, N4610, N62170, N4107, N64469, N28420, N47902, N29217, N61970, N51187, N28324
U83233: N60750, N26537, N34457, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U20909: N60750, N26537, N39463, N16461, N23513, N4610, N41176, N47380, N25064, N47216, N7173, N19685, N2159, N4107, N61466, N2994, N47902, N40575, N4661, N28324
U56495: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U90092: N60750, N45017, N21290, N46037, N41176, N4610, N23513, N25064, N41221, N64095, N32196, N62170, N7173, N15194, N61970, N5886, N15559, N8162, N46915, N28324
U7114: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U48624: N60750, N41221, N62170, N46037, N23446, N25064, N49046, N45017, N4610, N27079, N1667, N5886, N38333, N48084, N32196, N24458, N61970, N8162, N15559, N28324
U75284: N60750, N19477, N46037, N36037, N1450, N47216, N50896, N4610, N47902, N50990, N26537, N37007, N61241, N61973, N41387, N8162, N51187, N45754, N15559, N28324
U92326: N60750, N41221, N8162, N5886, N4729, N23513, N4610, N47216, N35216, N39463, N47902, N7173, N32196, N26537, N1344, N40221, N53728, N61970, N15559, N28324
U85262: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U70426: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U3577: N60750, N45017, N47902, N5886, N23513, N41176, N4610, N47216, N19477, N25064, N37007, N32196, N7173, N30288, N45754, N8162, N53728, N47433, N15559, N28324
U58717: N60750, N45017, N21290, N308, N41176, N4610, N23513, N25064, N41221, N64095, N61241, N7173, N62170, N15194, N61970, N5886, N46915, N15559, N60472, N28324
U44614: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U26781: N60750, N26537, N34457, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U21644: N60750, N26537, N47902, N5886, N61241, N30689, N51140, N41221, N39151, N25064, N4610, N62170, N30834, N46037, N48084, N279, N42196, N41387, N29217, N28324
U61204: N60750, N45017, N21290, N308, N41176, N25064, N4610, N23513, N41221, N64095, N15194, N61241, N62170, N7173, N5886, N45754, N24458, N60472, N15559, N28324
U2922: N60750, N26537, N47902, N5886, N51140, N57462, N61241, N41221, N30689, N4610, N35216, N37007, N46037, N36037, N48084, N43361, N45754, N53728, N8162, N28324
U10000: N60750, N45017, N21290, N46037, N41176, N39184, N49046, N35216, N49712, N57521, N7173, N15194, N5886, N61241, N30288, N15559, N4661, N24458, N8162, N28324
U78531: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N25064, N4610, N41221, N36037, N37007, N46037, N59526, N43361, N45754, N41387, N40575, N28324
U73374: N60750, N49712, N30288, N47433, N41176, N49046, N39184, N29363, N35216, N45017, N15194, N21290, N5886, N7173, N61241, N4661, N8162, N15559, N41387, N28324
U31093: N60750, N26537, N47902, N5886, N51140, N61241, N30689, N57462, N41221, N25064, N29363, N36037, N46037, N37007, N41497, N43361, N45754, N32288, N40575, N28324
U73428: N60750, N26537, N46037, N37553, N57462, N51140, N33297, N30689, N25064, N19685, N4610, N11931, N4107, N64469, N47902, N28420, N29217, N61970, N5886, N28324
U77231: N60750, N41221, N36037, N46037, N50946, N49046, N39184, N35216, N61241, N21941, N26537, N21290, N15194, N7173, N5886, N45754, N3138, N15559, N60472, N28324
U27834: N60750, N26537, N47902, N2994, N57462, N51140, N61241, N27079, N25064, N4610, N2159, N41221, N7173, N4107, N46037, N37553, N61466, N40575, N61970, N28324
U55970: N60750, N26537, N37553, N16461, N57462, N33297, N49279, N2159, N4610, N25064, N27079, N7173, N4107, N5693, N18485, N2994, N61466, N40575, N61970, N28324
U77690: N60750, N41221, N46037, N62170, N57462, N41176, N26537, N35216, N61241, N4610, N30834, N27079, N47902, N7173, N2994, N40575, N45754, N61466, N15559, N28324
U34011: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U14647: N60750, N45017, N21290, N16461, N41176, N23513, N4610, N25064, N39184, N41221, N7173, N32196, N2159, N29930, N61970, N15559, N61466, N5886, N59908, N28324
U64441: N60750, N41221, N36037, N46037, N51140, N61241, N49046, N26537, N30689, N47902, N35216, N29363, N30834, N59526, N45754, N5886, N32288, N43361, N8162, N28324
U7314: N60750, N26537, N46037, N30834, N51140, N61241, N57462, N41221, N30689, N35216, N29363, N62170, N47902, N59526, N43361, N5886, N32288, N4661, N60472, N28324
U88426: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U49320: N60750, N41221, N2994, N8162, N41176, N35216, N39151, N4610, N43460, N26537, N19998, N7173, N42877, N11569, N46037, N40221, N45754, N40324, N15559, N28324
U54096: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U36773: N60750, N26537, N39463, N16461, N57462, N50946, N4610, N47380, N25064, N41221, N27318, N2159, N7173, N4107, N18485, N59908, N61970, N5886, N61466, N28324
U93000: N19694, N19477, N2159, N16461, N1450, N47216, N24435, N4610, N47902, N39463, N50990, N26537, N61973, N47380, N4107, N53728, N8162, N55723, N44249, N28324
U16536: N60750, N26537, N34457, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N40575, N53728, N28324
U20108: N60750, N21290, N26537, N47433, N41176, N49046, N4610, N64095, N35216, N49712, N29930, N7173, N32196, N30288, N5886, N8162, N45754, N15559, N24458, N28324
U90363: N60750, N41221, N2994, N8162, N59337, N35216, N39151, N26537, N43460, N4610, N59685, N7173, N11569, N42877, N45754, N62170, N46037, N40324, N15559, N28324
U48871: N60750, N45017, N47087, N5886, N50946, N49046, N39184, N4610, N35216, N49712, N7173, N61241, N62170, N21290, N4107, N45754, N59908, N46037, N24458, N28324
U53139: N23446, N51690, N61241, N46037, N49180, N57462, N28091, N1667, N52835, N30689, N41221, N36037, N29363, N30834, N59526, N24458, N60472, N43361, N36408, N28324
U73363: N60750, N26537, N39463, N46037, N23513, N41176, N4610, N25064, N33297, N47216, N41221, N7173, N2159, N4107, N47902, N4661, N5886, N61466, N40575, N28324
U28435: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U82443: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N62170, N30834, N46037, N48084, N43361, N45754, N32288, N40575, N28324
U82962: N60750, N41221, N62170, N46037, N23446, N25064, N4610, N23513, N45017, N21290, N64095, N32196, N7173, N15194, N5886, N45754, N24458, N8162, N15559, N28324
U3696: N60750, N26537, N47902, N5886, N51140, N61241, N49046, N30689, N41221, N35216, N4610, N62170, N46037, N30834, N41497, N45754, N43361, N32288, N40575, N28324
U14793: N23446, N28800, N5886, N60472, N49180, N43522, N1667, N41221, N39151, N18151, N43460, N46037, N4610, N59526, N11569, N55723, N24458, N40221, N15559, N28324
U18921: N60750, N45017, N21290, N308, N49279, N23513, N4610, N25064, N41221, N64095, N61241, N7173, N15194, N62170, N45754, N5886, N53728, N60472, N15559, N28324
U46988: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U68034: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U14186: N23446, N4610, N5886, N45017, N49180, N25064, N41221, N49046, N1667, N63255, N36037, N21290, N59526, N32196, N46037, N24458, N60472, N61970, N15559, N28324
U60134: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U82741: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U16018: N60750, N41221, N30288, N1344, N23513, N4610, N47216, N41176, N25064, N47902, N45017, N39463, N32196, N7173, N53728, N5886, N4661, N8162, N15559, N28324
U29939: N60750, N45017, N21290, N47433, N41176, N23513, N4610, N25064, N39184, N36037, N41221, N7173, N17778, N15194, N5886, N53728, N61970, N15559, N60472, N28324
U55974: N23446, N61241, N51690, N46037, N49180, N34457, N57462, N52835, N30689, N28091, N41221, N36037, N4610, N41497, N30834, N55723, N9409, N43361, N60472, N28324
U31242: N60750, N45017, N15194, N5886, N51140, N57462, N39184, N4610, N25064, N61241, N7173, N26781, N62170, N46037, N21290, N4107, N59908, N61970, N20764, N28324
U4634: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U19219: N60750, N26537, N34457, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N4610, N36037, N46037, N30834, N59526, N43361, N45754, N32288, N40575, N28324
U86919: N60750, N45017, N39463, N46037, N23513, N4610, N41176, N47216, N25064, N41221, N7173, N32196, N29930, N62170, N53728, N8162, N61970, N34031, N4107, N28324
U12988: N60750, N26537, N47902, N5886, N51140, N61241, N30689, N57462, N41221, N35216, N4610, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
U48654: N60750, N26537, N47902, N5886, N51140, N61241, N57462, N30689, N41221, N35216, N29363, N36037, N46037, N30834, N41497, N43361, N45754, N32288, N40575, N28324
