U10008, iter_0: N42670, N60939, N15559, N14990, N6873, N18151, N29528, N61623, N58264, N46203, N6056, N60550, N56804, N58660, N15279, N42196, N26063, N28129, N59042, N34344
U4634, iter_0: N14257, N25163, N32073, N20331, N52492, N40906, N17510, N15559, N1067, N54587, N28983, N5886, N39399, N32288, N10869, N40752, N59960, N23184, N29722, N3416
U19219, iter_0: N46915, N58264, N47190, N21590, N26537, N43460, N8711, N40985, N51187, N6056, N28072, N60105, N60472, N57180, N47572, N40221, N61296, N45612, N50775, N49712
U86919, iter_0: N1344, N46037, N61970, N58264, N4661, N16461, N11551, N6056, N279, N308, N36408, N34031, N41400, N25163, N53335, N5886, N26488, N2994, N55723, N61623
U12988, iter_0: N62393, N42196, N15559, N53011, N4107, N34344, N29217, N39932, N8162, N47190, N40575, N60472, N49038, N59908, N43361, N52201, N64077, N47612, N25303, N3416
U48654, iter_0: N59960, N62393, N279, N55830, N58264, N53011, N53013, N14333, N18571, N4661, N45793, N15279, N6056, N2994, N11931, N55723, N16725, N1539, N61623, N18151
U59737, iter_0: N31884, N22456, N16461, N22975, N62001, N27891, N30929, N33623, N60264, N53335, N43984, N33212, N58660, N64095, N15559, N51187, N43246, N35436, N61623, N47190
U37378, iter_0: N28983, N6056, N40468, N31884, N13865, N30288, N33623, N41172, N57403, N53364, N5886, N60550, N2062, N42196, N54439, N14170, N38733, N16461, N11551, N30422
U80974, iter_0: N59526, N33469, N26271, N6578, N64264, N34668, N20325, N38951, N46917, N65103, N11359, N6371, N42670, N1371, N46283, N29627, N4287, N1663, N12477, N23547
U43168, iter_0: N18295, N30118, N13640, N51187, N18485, N60059, N53593, N15559, N60472, N19477, N3007, N61970, N20507, N24424, N58264, N17936, N18151, N15194, N50670, N7568
U60051, iter_0: N61571, N40973, N28978, N3517, N16461, N38797, N3451, N43707, N9621, N48151, N44648, N4649, N34031, N63480, N11269, N62044, N63773, N28751, N45283, N4663
U68540, iter_0: N46379, N31782, N20764, N18895, N37553, N41221, N26057, N8889, N38504, N2235, N56456, N1477, N28420, N19685, N54014, N59653, N5734, N4680, N38882, N19477
U56902, iter_0: N16461, N39463, N28072, N57521, N47652, N38333, N4610, N58656, N39184, N26792, N27079, N15194, N29450, N60105, N18978, N23184, N34495, N42670, N35619, N28324
U72140, iter_0: N46037, N37346, N21290, N13640, N29722, N1067, N22664, N8162, N50565, N3865, N62207, N25015, N11551, N60472, N18151, N15194, N24467, N52492, N38869, N34344
U23418, iter_0: N37055, N56456, N5228, N28725, N20764, N1914, N1477, N40985, N23918, N38504, N45561, N59867, N53298, N7568, N58656, N47572, N53593, N19387, N28072, N40206
U65264, iter_0: N46178, N54587, N1067, N60472, N24109, N18449, N40078, N5085, N42877, N37055, N13464, N52835, N24458, N29450, N51875, N30118, N59960, N34081, N60105, N36612
U38597, iter_0: N56217, N40221, N28983, N43646, N40752, N45017, N15559, N52588, N50775, N8162, N40575, N42196, N18295, N46203, N24424, N49878, N53011, N24275, N16914, N53308
U69800, iter_0: N28983, N11289, N53011, N31556, N52201, N40221, N2159, N30288, N60472, N40575, N13498, N20236, N44166, N13347, N56434, N59908, N37346, N63546, N8162, N59960
U90028, iter_0: N15279, N38142, N40752, N6873, N1952, N36425, N34949, N53381, N20325, N6471, N19433, N19998, N23602, N20984, N58660, N14333, N28983, N6056, N53754, N22975
U36615, iter_0: N44765, N1663, N46586, N59685, N27906, N30929, N19623, N27891, N53001, N47652, N19536, N61973, N26690, N42890, N32139, N52577, N49609, N1952, N35436, N54439
U67183, iter_0: N50670, N53815, N46178, N6916, N51875, N41006, N49712, N41387, N63681, N4754, N23547, N40356, N18895, N40078, N45561, N3007, N31492, N22664, N1914, N32221
U38057, iter_0: N2704, N27906, N20764, N31556, N39463, N4107, N31454, N31014, N41285, N44645, N41113, N11289, N8889, N41221, N47433, N18895, N57888, N103, N53515, N28420
U84509, iter_0: N52201, N28983, N30288, N11289, N56270, N60599, N677, N8162, N42196, N43361, N10541, N15559, N21710, N26584, N49878, N8711, N53013, N64933, N52776, N59960
U64154, iter_0: N8162, N13640, N62001, N18151, N24424, N15559, N28983, N38869, N30288, N37346, N53011, N31556, N60472, N36037, N53013, N62393, N52776, N56217, N43438, N29217
U84436, iter_0: N46379, N62393, N31556, N40906, N47370, N18151, N30288, N29450, N1477, N56804, N44645, N8711, N677, N1667, N29217, N32073, N1344, N2159, N11041, N10541
U79117, iter_0: N46178, N45612, N1477, N61466, N40078, N13464, N32708, N31556, N56347, N21142, N15194, N34081, N51875, N38882, N1067, N54587, N1189, N39298, N52588, N27532
U35918, iter_0: N50484, N13408, N47190, N16914, N26537, N41658, N64335, N18571, N22975, N2159, N41400, N11675, N677, N54571, N64954, N26063, N27936, N57180, N60472, N26488
U43464, iter_0: N21681, N15559, N25837, N18151, N16914, N56434, N31556, N43438, N59960, N45017, N18571, N62001, N26537, N40752, N50775, N46203, N49038, N62393, N20236, N38869
U6501, iter_0: N30288, N677, N8162, N52502, N7173, N16914, N23603, N52588, N53013, N20394, N9846, N38142, N5576, N8907, N2704, N25837, N61973, N50775, N6056, N14809
U57949, iter_0: N20576, N48407, N60550, N52492, N59960, N55723, N6056, N18291, N56211, N1952, N65103, N46917, N17234, N30288, N59833, N20325, N48487, N16725, N58251, N20177
U23781, iter_0: N37458, N28983, N40221, N29217, N31556, N52588, N10541, N50775, N1575, N21681, N63546, N27906, N43438, N44645, N40752, N51690, N59960, N43822, N44166, N46501
U24071, iter_0: N62750, N24109, N58264, N62092, N40468, N53011, N51187, N15194, N43460, N31782, N41387, N9409, N39463, N52299, N9135, N33831, N8657, N18063, N31395, N28448
U82151, iter_0: N2159, N20764, N57888, N55531, N51581, N8889, N37007, N46037, N31395, N26262, N20601, N56456, N18895, N20331, N56217, N26762, N7568, N52776, N53013, N53515
U93555, iter_0: N44645, N58264, N15559, N8711, N1344, N10541, N62393, N37146, N64077, N18295, N37007, N55229, N59385, N15194, N36408, N18571, N46379, N44166, N39463, N43361
U26074, iter_0: N46915, N6873, N23602, N29533, N6578, N18485, N24109, N20576, N15194, N59833, N14809, N14170, N17342, N49712, N58070, N59367, N38556, N1663, N50657, N55555
U50395, iter_0: N28983, N52492, N59908, N21681, N13640, N63546, N27553, N46203, N40221, N8711, N16725, N52776, N15559, N18291, N2159, N61040, N64954, N50565, N55229, N49038
U23650, iter_0: N59833, N47380, N64095, N1539, N62001, N2994, N26584, N42670, N60550, N279, N50775, N28800, N4290, N17672, N14170, N11569, N24275, N42196, N48407, N48717
U24852, iter_0: N61623, N1477, N16914, N3996, N15194, N40752, N34601, N18151, N32708, N18291, N43460, N55397, N64606, N41172, N38797, N46178, N677, N47087, N24275, N55555
U85452, iter_0: N40752, N54587, N21290, N11652, N52312, N4107, N11551, N1477, N2159, N19477, N5085, N9321, N53593, N59653, N52588, N53443, N56434, N52776, N38053, N37272
U83938, iter_0: N50775, N53011, N37007, N34081, N59960, N13640, N15194, N24275, N5085, N61970, N16461, N51187, N35619, N56456, N2235, N17510, N47190, N58264, N6056, N28103
U51796, iter_0: N11551, N53630, N60550, N34081, N7017, N9527, N1539, N47652, N50372, N14333, N49252, N30639, N706, N57521, N50484, N45754, N47433, N24617, N1952, N4107
U24366, iter_0: N54587, N308, N15559, N47433, N38797, N38053, N28327, N23184, N17510, N3007, N3841, N8162, N61623, N64606, N58264, N16477, N11551, N2994, N53910, N4754
U87096, iter_0: N39184, N52492, N20576, N20984, N57403, N20478, N46917, N6578, N30288, N60472, N33212, N27079, N16461, N52588, N26537, N28983, N51187, N33469, N17672, N48077
U9650, iter_0: N11551, N49001, N31395, N15194, N60105, N40906, N58264, N26262, N28072, N63681, N23184, N58030, N103, N19477, N16461, N41387, N20507, N34031, N3841, N15559
U29309, iter_0: N57888, N38053, N47433, N29722, N15194, N21156, N15559, N60059, N55555, N58264, N58656, N24275, N61760, N26792, N32221, N47087, N19477, N47975, N22575, N55723
U71064, iter_0: N57180, N62393, N11931, N36037, N37272, N43822, N26537, N64077, N58129, N59960, N24275, N21681, N42196, N44645, N29217, N53013, N32073, N11041, N39932, N4107
U27840, iter_0: N49712, N38869, N50775, N279, N15194, N38797, N51581, N26262, N62393, N23918, N14257, N55555, N21590, N25837, N58264, N54752, N57888, N52588, N43386, N20507
U46492, iter_0: N58660, N59876, N33212, N60264, N50565, N46037, N31036, N28800, N60472, N38869, N3996, N308, N43646, N53910, N1663, N41621, N42670, N24213, N8162, N24701
U33843, iter_0: N30345, N25837, N16914, N24275, N40324, N279, N58264, N43301, N2994, N38311, N53013, N25163, N3996, N35252, N6056, N43386, N40221, N38869, N24109, N29722
U30833, iter_0: N7568, N46037, N8162, N21156, N5519, N40324, N60472, N2235, N49834, N49712, N39463, N29722, N29217, N37553, N19477, N61466, N1477, N53443, N59867, N23918
U89473, iter_0: N3416, N17510, N46037, N40752, N45017, N25163, N61970, N56217, N53011, N51187, N18295, N308, N13347, N18151, N28983, N34031, N33120, N677, N15559, N16914
U89473, iter_1: N57053, N12523, N33474, N45023, N11153, N41881, N19661, N17586, N60085, N30572, N19643, N14257, N32074, N48476, N59142, N51875, N13604, N35815, N16120, N15234
U89473, iter_2: N28072, N18312, N40906, N49712, N22664, N5085, N9135, N32221, N42877, N2649, N59653, N3007, N51581, N34004, N59003, N19477, N40324, N24109, N30118, N38556
U11425, iter_0: N279, N47433, N6056, N2994, N38797, N61970, N58264, N41172, N4661, N26488, N28324, N33120, N21590, N39399, N61623, N5886, N59385, N34031, N55723, N16461
U25933, iter_0: N308, N6873, N48487, N18151, N59833, N6471, N52502, N15559, N48077, N22975, N63860, N40752, N57521, N60192, N64095, N6056, N53335, N48659, N5576, N39184
U23533, iter_0: N34949, N6371, N59526, N61296, N26488, N27936, N51187, N37346, N18151, N47433, N28983, N7826, N60472, N43386, N42670, N6873, N24617, N15559, N20478, N48084
U33093, iter_0: N6767, N10278, N59526, N29369, N26690, N42622, N40752, N51489, N35447, N26488, N27936, N20177, N48407, N30929, N11015, N13941, N45793, N6209, N55723, N59022
U37864, iter_0: N28281, N4754, N31556, N31395, N24109, N64077, N27906, N43460, N24275, N27532, N39932, N44645, N56270, N55397, N59494, N23184, N28983, N1477, N2159, N29217
U83421, iter_0: N41172, N58264, N2994, N47433, N308, N59385, N279, N36408, N5886, N33120, N6056, N44249, N34031, N21590, N51187, N11551, N52835, N26488, N61623, N3416
U77562, iter_0: N33576, N53984, N44897, N22731, N20507, N41975, N36545, N48100, N7928, N13297, N63773, N36288, N4384, N9295, N51552, N4649, N46923, N20711, N53549, N34973
U68969, iter_0: N61970, N36689, N30288, N6056, N50775, N35671, N19433, N46917, N13498, N34081, N37346, N53011, N49609, N25163, N54018, N65103, N16914, N61296, N48487, N61973
U92499, iter_0: N50670, N20394, N45561, N61970, N46178, N17578, N40221, N50775, N38869, N52492, N61466, N46203, N8162, N25015, N34360, N51875, N59908, N57403, N50565, N57180
U61453, iter_0: N15331, N46203, N32641, N6056, N50657, N58264, N24275, N1371, N16725, N1952, N8711, N18151, N63546, N31978, N16914, N48455, N42196, N50775, N57521, N56434
U71932, iter_0: N58264, N11551, N18312, N21142, N28072, N40356, N18151, N2994, N57888, N279, N31492, N61623, N16914, N16461, N39463, N59385, N46037, N308, N6056, N8162
U78036, iter_0: N38951, N48302, N42499, N62393, N11944, N29217, N42622, N27318, N11359, N61969, N1539, N13865, N53013, N28129, N41126, N59042, N29369, N32489, N33212, N20984
U30728, iter_0: N11817, N2994, N64490, N23589, N54830, N9538, N47380, N51337, N42890, N4290, N35436, N58569, N19444, N779, N21147, N51187, N16461, N55913, N28751, N8353
U25920, iter_0: N35447, N54437, N47652, N30929, N32489, N44417, N48717, N56897, N6578, N6767, N47380, N26762, N35671, N35238, N8907, N38733, N6371, N11823, N55531, N28152
U42703, iter_0: N41497, N37272, N24213, N32489, N24617, N64077, N40752, N37146, N50657, N18295, N54439, N46917, N62423, N1344, N26063, N7173, N31939, N2062, N60472, N10552
U23426, iter_0: N59685, N64273, N58264, N59526, N50657, N4610, N1344, N60550, N20984, N51489, N46283, N40575, N2159, N35436, N35671, N37272, N28983, N13980, N15279, N1539
U89404, iter_0: N60264, N19998, N6371, N33469, N52502, N51867, N13640, N7173, N53364, N36689, N44640, N38869, N32536, N42655, N5576, N30422, N59908, N46586, N22975, N26271
U16311, iter_0: N5085, N61593, N38333, N30118, N50775, N20394, N30345, N2159, N51875, N47902, N53013, N46178, N27553, N62001, N58354, N24109, N16914, N6916, N1189, N47190
U10993, iter_0: N32073, N57403, N18151, N56434, N52588, N43646, N51690, N41498, N21063, N27553, N56217, N43438, N25837, N42196, N31556, N60472, N11041, N49038, N52098, N26584
U67304, iter_0: N28983, N1371, N16914, N19025, N7330, N1344, N59367, N58264, N4661, N12843, N54571, N11551, N4610, N59908, N32196, N59385, N11359, N29528, N7826, N47216
U91237, iter_0: N44249, N25163, N40468, N59385, N6056, N28324, N5886, N58264, N308, N2994, N43386, N61623, N1344, N41400, N51187, N34031, N47433, N52835, N38797, N35252
U51648, iter_0: N29930, N15559, N40906, N39463, N40324, N49712, N1477, N18895, N40575, N557, N28983, N37553, N3007, N42196, N52299, N21142, N56347, N41400, N53443, N6056
U18070, iter_0: N30288, N22575, N1914, N32708, N8162, N59908, N41387, N24686, N45754, N6916, N58354, N42877, N53011, N6056, N53443, N51875, N54752, N37500, N40899, N41400
U20551, iter_0: N31395, N46130, N20507, N6056, N18312, N53013, N49712, N50670, N40906, N55555, N46178, N8162, N17510, N35619, N15559, N34004, N40899, N37500, N3007, N5886
U82861, iter_0: N62001, N30288, N53013, N52201, N62820, N26762, N15559, N53443, N37553, N37346, N11289, N42196, N55723, N47190, N19477, N557, N60105, N51187, N24109, N38504
U60101, iter_0: N61970, N53011, N23918, N60105, N5085, N13464, N60472, N2235, N15194, N30288, N40906, N40078, N6056, N40468, N16461, N58264, N40752, N7947, N18332, N46037
U40982, iter_0: N40221, N29722, N26762, N46203, N59908, N29217, N2159, N8711, N38504, N13464, N15194, N40752, N28983, N32708, N24109, N30288, N42223, N5519, N26537, N27906
U66286, iter_0: N56217, N54439, N1952, N7826, N61970, N31978, N53630, N41658, N35436, N14809, N11551, N19536, N20576, N45793, N11041, N16461, N32489, N14978, N64095, N46037
U73255, iter_0: N40752, N50670, N55723, N28983, N3007, N40575, N34601, N6056, N24109, N26262, N51581, N21142, N34344, N21290, N11551, N308, N18485, N18151, N59867, N34004
U93229, iter_0: N41126, N46738, N24617, N19623, N42670, N1663, N4556, N34953, N20325, N49609, N33297, N11569, N2062, N18978, N44903, N44640, N31789, N51119, N61973, N14333
U83481, iter_0: N7173, N2704, N20478, N59960, N56211, N34081, N32277, N13498, N35238, N46917, N60747, N7852, N4905, N41126, N25837, N61973, N59908, N6767, N26048, N26537
U31776, iter_0: N10379, N47975, N62001, N36037, N40752, N21590, N19477, N17952, N47553, N11931, N53815, N8162, N53201, N3541, N53011, N41387, N13464, N42877, N37007, N44166
U31776, iter_1: N26762, N43361, N38504, N55555, N25015, N57888, N33634, N53443, N15194, N52201, N33670, N2704, N11652, N1067, N54587, N13498, N40670, N9409, N64077, N40899
U31776, iter_2: N30639, N52577, N42196, N33623, N15559, N63390, N4107, N64469, N301, N3293, N62393, N49038, N41497, N28324, N1091, N54439, N4556, N61973, N775, N48084
U7842, iter_0: N29450, N16804, N5519, N19477, N1914, N5288, N31395, N13408, N56456, N26690, N62750, N13498, N23602, N59067, N12682, N52502, N47975, N18485, N40752, N54439
U90932, iter_0: N34495, N40906, N58656, N26537, N41387, N56347, N15194, N55555, N30288, N47087, N28983, N43386, N3416, N61593, N29364, N3007, N20331, N39463, N49001, N5519
U62376, iter_0: N28983, N40752, N6916, N47652, N3007, N39184, N24109, N6767, N32708, N31789, N40985, N59022, N11015, N49712, N46203, N23184, N51581, N15559, N46917, N34601
U86228, iter_0: N24617, N26690, N4610, N59876, N16461, N60472, N40468, N34031, N3416, N14802, N11551, N52577, N51187, N20478, N34953, N19004, N58264, N61973, N20576, N58251
U31416, iter_0: N50657, N47433, N57403, N44249, N33212, N6578, N6056, N16804, N59367, N35725, N11569, N38797, N57521, N41172, N48487, N13865, N63546, N14170, N5886, N36408
U90301, iter_0: N39463, N20764, N18485, N28152, N23682, N40670, N1477, N13464, N47572, N32708, N37007, N7568, N26792, N6916, N15194, N9321, N26262, N28420, N38504, N23918
U33605, iter_0: N28983, N20394, N18151, N16914, N53011, N50775, N59960, N10541, N18295, N44645, N31556, N37272, N46203, N53308, N29217, N16725, N62393, N13347, N677, N15559
U89381, iter_0: N11569, N57225, N4610, N53364, N53001, N51033, N42890, N14809, N29627, N10008, N6056, N19623, N9846, N15331, N47652, N54437, N50657, N58251, N29322, N24617
U10359, iter_0: N28983, N8907, N59367, N33120, N1952, N7826, N41172, N60550, N58264, N38733, N59981, N59526, N31676, N58070, N13941, N1539, N59385, N38898, N45793, N50484
U88831, iter_0: N39184, N49712, N24109, N59833, N20331, N3007, N3841, N20177, N54136, N19321, N41006, N40451, N50775, N26048, N4128, N36612, N13640, N58660, N38142, N48487
U41267, iter_0: N15194, N57403, N6056, N40906, N28324, N37007, N58264, N53011, N5519, N40752, N63681, N21590, N19477, N3416, N61970, N47975, N23409, N31423, N33831, N47433
U49275, iter_0: N19477, N17510, N2235, N18485, N28983, N46130, N61296, N30118, N37007, N53011, N11289, N27906, N18151, N55531, N39109, N49712, N11083, N8711, N18312, N43822
U35346, iter_0: N1344, N16461, N46037, N34031, N279, N21590, N51187, N36408, N45754, N5886, N11551, N26488, N53910, N2994, N47433, N53335, N308, N41400, N43386, N39399
U15031, iter_0: N60550, N50372, N53364, N15559, N57521, N42670, N34031, N6056, N1539, N54571, N8711, N36408, N46203, N52492, N41172, N28983, N35671, N58264, N48407, N21681
U60738, iter_0: N61970, N48077, N53011, N9354, N48084, N7826, N308, N6371, N31289, N54136, N29268, N4610, N5886, N35436, N58264, N45793, N59833, N59022, N2994, N3416
U67050, iter_0: N15559, N28983, N18332, N19477, N41221, N23409, N60472, N11551, N37346, N8162, N50565, N18485, N47370, N16914, N26537, N37007, N46037, N30401, N26488, N9734
U44939, iter_0: N49712, N15559, N39298, N31556, N40221, N37272, N40078, N2159, N18895, N47087, N11289, N42877, N52776, N25837, N38882, N28983, N6916, N46203, N4107, N3007
U63777, iter_0: N47190, N59908, N50484, N42670, N6056, N6471, N52577, N1663, N34805, N27936, N26488, N11569, N32641, N14333, N40221, N59960, N23602, N29627, N18151, N61973
U63777, iter_1: N9409, N9971, N16725, N25837, N21590, N13640, N46501, N2994, N56456, N279, N47433, N58264, N23409, N6916, N39463, N57888, N50775, N34457, N15559, N41400
U63777, iter_2: N37500, N8657, N31014, N18291, N37553, N2159, N21142, N41285, N25015, N24424, N8162, N42196, N3007, N55531, N44166, N11041, N16477, N2704, N37346, N13347
U22512, iter_0: N15811, N3996, N40906, N62001, N17510, N55397, N37055, N2235, N54752, N27532, N3416, N36249, N29722, N24686, N40221, N13498, N60059, N32221, N6056, N25774
U75613, iter_0: N59526, N48084, N53381, N60472, N52577, N39399, N48487, N12613, N57521, N38797, N4610, N17234, N28324, N61973, N29511, N7826, N33469, N32277, N14333, N18310
U90254, iter_0: N36408, N11289, N5576, N46917, N53011, N43438, N11015, N17672, N52201, N56211, N63546, N1952, N46037, N36689, N33212, N7173, N53754, N59833, N29528, N1539
U1989, iter_0: N40078, N15194, N1189, N26488, N11551, N31556, N43301, N25163, N16477, N9118, N1667, N32708, N27532, N28983, N21590, N52588, N29450, N16461, N11289, N24109
U50303, iter_0: N59526, N4107, N46501, N19536, N31556, N11041, N47380, N53013, N60599, N47652, N45760, N10541, N14333, N58660, N56458, N21590, N41126, N59367, N29217, N34081
U28641, iter_0: N5886, N35436, N30288, N46037, N47433, N45793, N4610, N5288, N13408, N19536, N31789, N58660, N32393, N6578, N49609, N6056, N2159, N8907, N59981, N32196
U38778, iter_0: N59960, N26537, N35619, N51187, N30401, N31782, N9135, N47553, N1575, N52588, N3007, N43361, N47190, N53515, N11551, N61466, N37007, N28448, N57451, N33670
U43029, iter_0: N19685, N28725, N46130, N43301, N9321, N34601, N42877, N23682, N37553, N18485, N20601, N20764, N3865, N59494, N37055, N54014, N41113, N33634, N1477, N15811
U88898, iter_0: N53687, N22975, N62033, N4556, N30929, N61951, N20325, N27318, N51489, N27891, N54439, N43822, N53011, N39184, N48049, N41658, N1952, N62393, N29217, N11823
U47690, iter_0: N13640, N17510, N4290, N31289, N63860, N44417, N279, N28800, N2994, N19998, N33469, N50372, N5288, N61296, N52502, N48077, N57521, N24275, N30562, N23603
U90416, iter_0: N37500, N40899, N58070, N15194, N38311, N26262, N42670, N64606, N4754, N49712, N43955, N3007, N60105, N58656, N34495, N3841, N14257, N28983, N18151, N33670
U31455, iter_0: N60472, N29533, N58354, N26781, N27906, N1067, N47370, N557, N62170, N31556, N46084, N21590, N31395, N61969, N8162, N40575, N40468, N40324, N11551, N61363
U7355, iter_0: N58264, N21290, N52588, N6056, N59908, N55555, N3841, N29364, N43460, N58129, N24275, N47433, N4661, N28983, N2159, N8711, N33831, N26762, N45612, N51875
U89955, iter_0: N46917, N7826, N52201, N42196, N6532, N1952, N31289, N45760, N13498, N32196, N35436, N28800, N30689, N49609, N36425, N26690, N45612, N52502, N13408, N7173
U6955, iter_0: N3957, N37783, N20603, N26415, N30725, N2120, N5135, N52492, N16256, N43106, N41594, N33078, N64515, N57764, N11931, N11546, N57821, N34081, N47868, N49279
U22644, iter_0: N40221, N31556, N21142, N3138, N279, N45754, N58264, N59908, N40078, N50670, N103, N26537, N9971, N45612, N35619, N38882, N3541, N15559, N38333, N53013
U68361, iter_0: N15194, N6916, N20507, N42877, N9734, N62750, N40324, N49712, N6056, N24109, N28072, N29930, N4661, N43955, N16461, N25837, N59653, N23184, N58656, N14257
U3816, iter_0: N11569, N1952, N60550, N6578, N7826, N47433, N57521, N1539, N64095, N14170, N50942, N42890, N14333, N32641, N29268, N45793, N48049, N45612, N58660, N38951
U3816, iter_1: N29450, N63681, N6056, N18151, N49712, N31395, N6916, N279, N26262, N52588, N34004, N19387, N43438, N58656, N557, N43955, N45754, N31179, N46379, N30288
U3816, iter_2: N62393, N35671, N43361, N28324, N54437, N31294, N49038, N3293, N4107, N15559, N64077, N61973, N52577, N7173, N33623, N42196, N54439, N775, N41497, N301
U46011, iter_0: N8114, N27659, N9719, N2159, N58569, N19478, N977, N27020, N20388, N34940, N47813, N33656, N19694, N55633, N38987, N15347, N27545, N43770, N49046, N18253
U3084, iter_0: N279, N5886, N43386, N38797, N308, N6056, N47433, N3416, N44249, N36408, N55723, N58264, N2994, N33120, N59385, N53910, N61623, N16461, N41400, N45754
U84837, iter_0: N8162, N52492, N26262, N26781, N18151, N5886, N18063, N42196, N20413, N11289, N21156, N28983, N53728, N3007, N28152, N17952, N13464, N18291, N53013, N59960
U20005, iter_0: N23184, N15559, N59385, N43646, N17510, N56434, N34081, N41387, N50565, N38311, N33120, N18571, N58264, N16914, N26488, N64954, N43955, N15811, N37272, N28983
U63525, iter_0: N29952, N33469, N7852, N28281, N61970, N11681, N46037, N28800, N57403, N59833, N36408, N34031, N12682, N42670, N4290, N12613, N28983, N62001, N37589, N38797
U38198, iter_0: N40752, N53335, N33297, N308, N15559, N59367, N58264, N50372, N6471, N31289, N24617, N42196, N53013, N11289, N33469, N38898, N44249, N62423, N6056, N48659
U27565, iter_0: N26762, N49712, N47087, N29722, N23918, N6916, N47572, N30288, N26792, N31179, N28571, N41064, N61970, N37346, N60472, N31423, N60105, N22575, N15194, N25837
U70200, iter_0: N13941, N26262, N34495, N30689, N59981, N18350, N33831, N50670, N58030, N59385, N18332, N48077, N38556, N436, N11681, N59833, N3841, N11015, N42890, N11083
U10360, iter_0: N60647, N7865, N53304, N4290, N25064, N16568, N60447, N761, N6858, N54152, N55949, N28855, N5288, N30288, N25605, N49180, N49940, N61811, N485, N55943
U88613, iter_0: N5886, N39184, N24617, N17510, N59022, N38797, N63255, N38898, N54571, N64095, N59685, N42499, N51187, N44765, N34031, N1539, N53011, N59876, N25163, N38901
U18492, iter_0: N2235, N24109, N15194, N19623, N34031, N47652, N18132, N37500, N40899, N56456, N6471, N6056, N47370, N16461, N3007, N40906, N34004, N58264, N39184, N59385
U88746, iter_0: N61970, N16461, N51187, N1344, N47433, N5886, N34031, N21590, N6056, N40468, N4661, N17510, N11551, N33120, N58264, N61623, N41400, N308, N36408, N45754
U56698, iter_0: N677, N35725, N31789, N53630, N1344, N11551, N8306, N279, N61623, N62423, N51187, N19998, N29511, N17510, N21590, N34344, N11944, N1539, N32073, N44645
U80527, iter_0: N63255, N28983, N44249, N26584, N59022, N59981, N21681, N3416, N48717, N308, N14170, N36689, N6056, N11681, N35671, N64273, N31978, N58264, N5886, N52588
U15188, iter_0: N46037, N39399, N15279, N6056, N50657, N55723, N60550, N52588, N41172, N30288, N54571, N59526, N2994, N33469, N279, N44249, N46917, N64095, N3416, N61973
U25622, iter_0: N4610, N8162, N16804, N10278, N59960, N53011, N19623, N46586, N24424, N28643, N50058, N9846, N53013, N4034, N16914, N308, N52776, N46037, N47216, N33326
U69602, iter_0: N39463, N47553, N53515, N58656, N46130, N36408, N40356, N35619, N53298, N11652, N4661, N59067, N11551, N29450, N24275, N1914, N26488, N52588, N62393, N24424
U37330, iter_0: N59526, N6056, N38797, N59981, N60264, N50657, N41172, N42670, N55723, N64095, N39399, N34949, N33623, N17234, N4661, N36408, N11944, N38142, N60550, N47433
U89816, iter_0: N6056, N11551, N41400, N16461, N4661, N39399, N21590, N5886, N59385, N25163, N2994, N1344, N308, N36408, N34031, N47433, N51187, N46037, N55723, N52835
U41175, iter_0: N28983, N3007, N47190, N1477, N31395, N9971, N2159, N57888, N37553, N59960, N28072, N21590, N8162, N42196, N30288, N15194, N39399, N58264, N29217, N11551
U61028, iter_0: N32288, N43460, N16117, N15194, N11289, N23184, N29364, N64954, N46379, N28983, N43822, N37007, N41400, N34601, N42223, N31395, N18571, N4661, N58656, N34031
U86745, iter_0: N5085, N39932, N15559, N40752, N53335, N42196, N46037, N28983, N11289, N37346, N29722, N25015, N27906, N18295, N13498, N42223, N20507, N11931, N43822, N2649
U27778, iter_0: N6916, N19477, N40899, N37500, N36408, N60105, N52312, N21290, N43386, N37346, N24109, N47433, N20601, N15194, N57451, N26262, N31423, N53443, N27532, N3138
U35024, iter_0: N50775, N16914, N1067, N54587, N18151, N17936, N8711, N44166, N46441, N29450, N18485, N23409, N42223, N21156, N58264, N26762, N47370, N30288, N3138, N59653
U84838, iter_0: N44249, N63255, N5886, N18151, N677, N28983, N17510, N15559, N56211, N60550, N5576, N59833, N21941, N18295, N35252, N4610, N3416, N59960, N47652, N30562
U58114, iter_0: N38797, N28448, N61760, N61623, N4754, N60105, N34457, N24109, N50565, N24686, N33831, N28324, N60472, N22690, N11551, N41172, N49001, N39932, N6916, N64606
U58334, iter_0: N52588, N59833, N41172, N39399, N59367, N28983, N59908, N6056, N40752, N53013, N7173, N58264, N62894, N59385, N38951, N15559, N46203, N28640, N4610, N24275
U41754, iter_0: N40752, N59960, N56270, N42196, N34081, N21681, N30288, N43400, N11289, N31556, N18151, N53013, N46501, N26584, N52588, N31014, N15559, N10541, N21063, N60472
U74405, iter_0: N19998, N8162, N14333, N1952, N1663, N677, N3996, N52492, N32641, N11569, N53910, N38869, N6578, N6371, N30562, N27731, N1539, N35725, N50942, N308
U12565, iter_0: N38733, N308, N48302, N54136, N26488, N33623, N27936, N29511, N6767, N27318, N45793, N48407, N31556, N60472, N5576, N10278, N62001, N34817, N62894, N11944
U40743, iter_0: N13640, N36612, N24424, N20394, N47190, N42196, N58264, N40206, N59908, N51187, N36408, N43438, N59586, N8162, N32221, N24458, N279, N43460, N15559, N6056
