U10008, iter_0: N43386, N61970, N1344, N59385, N55723, N46037, N35252, N58264, N44249, N308, N61623, N39399, N41400, N33120, N53910, N2994, N279, N3416, N41172, N53335
U67574, iter_0: N45017, N29363, N61241, N26537, N57521, N21941, N64095, N59685, N32196, N62170, N7173, N27079, N39184, N8907, N48084, N47216, N35436, N38901, N17778, N59042
U75923, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U34600, iter_0: N26537, N21290, N45017, N15194, N38333, N7568, N23184, N47087, N3007, N5693, N3841, N42877, N62170, N30834, N36037, N49712, N39298, N52588, N47370, N56456
U53889, iter_0: N52835, N46037, N5886, N55723, N51187, N44249, N16461, N45754, N38797, N17510, N40468, N4661, N51099, N308, N11551, N1344, N58264, N47433, N21590, N6056
U10899, iter_0: N34457, N29363, N41658, N4610, N27079, N29952, N21941, N46037, N20816, N33297, N58354, N11569, N52502, N15194, N29322, N59685, N8907, N28643, N43460, N23602
U88793, iter_0: N4610, N29363, N41658, N21941, N46037, N33297, N45017, N11569, N28800, N29322, N8907, N28643, N44166, N18978, N57521, N60939, N39184, N38901, N3045, N41497
U48776, iter_0: N51690, N62170, N46037, N36037, N30834, N7568, N41006, N15194, N38333, N45017, N41285, N5693, N39463, N19685, N16725, N37458, N45754, N21142, N43361, N34457
U54625, iter_0: N47902, N46037, N34457, N15194, N43361, N47087, N42877, N46441, N16461, N39298, N3841, N32288, N47975, N5085, N41387, N53728, N4107, N15559, N17936, N40575
U18977, iter_0: N47902, N19477, N11652, N29450, N41221, N5519, N39463, N37007, N26537, N29930, N49834, N557, N30834, N18485, N33634, N31782, N36740, N5693, N34457, N12477
U47754, iter_0: N34457, N46037, N15194, N25015, N47087, N42877, N11652, N46441, N43361, N39298, N16461, N3841, N47975, N55397, N1860, N29364, N40575, N5085, N18485, N53728
U82074, iter_0: N47902, N1477, N34457, N46037, N7568, N37007, N41006, N51690, N5693, N15194, N41285, N20394, N30834, N19685, N49834, N16725, N46441, N57972, N37458, N47087
U20919, iter_0: N61241, N28800, N30689, N26537, N36037, N48407, N46037, N57001, N27079, N62170, N3996, N16725, N48302, N29363, N18151, N38733, N1952, N45017, N4610, N55723
U44165, iter_0: N45017, N26537, N40752, N62170, N40221, N30288, N52588, N36037, N40575, N20394, N38869, N28983, N2159, N37346, N56434, N16725, N46501, N15559, N46203, N13640
U17336, iter_0: N4610, N29363, N41658, N62170, N21941, N46037, N20816, N33297, N11569, N52502, N29322, N59685, N8907, N28643, N44166, N18978, N57521, N39184, N1952, N38901
U21567, iter_0: N26537, N3996, N57001, N16725, N18151, N36037, N62170, N13498, N52009, N20394, N45017, N43646, N37458, N57403, N41498, N41285, N40221, N50565, N57034, N60472
U29512, iter_0: N29363, N21941, N36037, N62170, N46037, N45017, N57521, N11569, N29322, N60939, N64095, N20394, N48084, N7173, N38901, N23602, N51690, N52502, N31939, N7961
U34721, iter_0: N47902, N34457, N30834, N62170, N15194, N1477, N58354, N7568, N20394, N46037, N21290, N38333, N43460, N40221, N45754, N21142, N25015, N5886, N46703, N47087
U69181, iter_0: N39184, N45017, N36037, N5886, N40752, N51187, N38901, N59526, N26537, N14978, N62170, N59022, N54439, N7173, N28800, N28643, N30288, N46037, N30929, N8711
U25951, iter_0: N45017, N62170, N5693, N16725, N36037, N2159, N5940, N4107, N2704, N46037, N58354, N52588, N41006, N30834, N55531, N53013, N37458, N11931, N16461, N15194
U65204, iter_0: N47902, N29363, N4610, N41658, N1477, N21941, N34457, N46037, N7568, N29952, N30834, N41006, N20816, N5693, N15194, N33297, N37007, N59685, N8907, N60939
U10780, iter_0: N29363, N41658, N4610, N21941, N27079, N29952, N46037, N7568, N20816, N11569, N33297, N37007, N41006, N52502, N29322, N59685, N8907, N28643, N57521, N18978
U599, iter_0: N49712, N45017, N15194, N26537, N47087, N30288, N5886, N3841, N23184, N57451, N58354, N42877, N29930, N36037, N28983, N4661, N5693, N2994, N43460, N62170
U82853, iter_0: N41221, N26537, N30834, N38333, N49834, N557, N18485, N45017, N42877, N33634, N52588, N8162, N3007, N46037, N53728, N17952, N40221, N18332, N17936, N31454
U14701, iter_0: N19477, N11652, N34457, N37007, N1477, N7568, N46037, N39463, N5693, N49834, N30834, N41006, N29930, N51690, N15194, N29450, N38333, N41285, N5519, N36037
U66816, iter_0: N29363, N41658, N4610, N27079, N21941, N29952, N46037, N20816, N33297, N45017, N11569, N52502, N29322, N59685, N28800, N8907, N28643, N23602, N18978, N57521
U73463, iter_0: N19477, N47216, N29363, N37007, N39463, N41658, N1477, N29450, N11652, N49834, N30834, N5519, N5693, N46037, N34457, N7568, N41006, N557, N24617, N15194
U54414, iter_0: N21290, N47902, N5693, N30834, N38333, N15194, N19477, N7568, N36037, N62170, N39463, N41006, N1477, N46037, N47087, N58354, N3007, N42877, N3841, N5886
U66721, iter_0: N34457, N36037, N47902, N51690, N21290, N1477, N45017, N37007, N15194, N2159, N62170, N46037, N21156, N2704, N30288, N9971, N55531, N30834, N5886, N11931
U15273, iter_0: N47902, N34457, N36037, N1477, N30834, N37007, N46037, N7568, N45017, N58354, N11652, N5693, N41006, N19477, N29930, N15194, N46084, N40956, N49834, N39463
U40135, iter_0: N47902, N29363, N34457, N41658, N4610, N21941, N27079, N29952, N46037, N7568, N20816, N33297, N58354, N11569, N15194, N59685, N52502, N29322, N8907, N28643
U20706, iter_0: N41221, N47902, N37007, N7568, N21290, N5693, N46037, N19477, N1477, N39463, N30834, N43460, N15194, N26781, N42877, N38333, N19685, N49712, N47370, N23184
U86097, iter_0: N47902, N34457, N46037, N15194, N47087, N42877, N25015, N46441, N11652, N39298, N16461, N29930, N3841, N47975, N1860, N5085, N18485, N53728, N41387, N50670
U65985, iter_0: N39298, N45017, N24109, N30288, N3841, N5886, N26488, N5085, N47433, N58264, N61970, N23918, N2649, N17952, N28983, N1067, N31782, N308, N41400, N40906
U6539, iter_0: N45017, N26537, N46037, N49712, N16725, N62170, N1477, N2704, N36037, N18295, N2159, N16461, N46379, N37553, N42196, N15194, N53013, N63746, N56434, N5886
U32725, iter_0: N45017, N41221, N26537, N21290, N5693, N62170, N16725, N15194, N40752, N38333, N36037, N30288, N1477, N49712, N20394, N45754, N40221, N39298, N19477, N46037
U26210, iter_0: N39463, N37007, N29450, N557, N21290, N15194, N47902, N30834, N47370, N38333, N62170, N2159, N49712, N61970, N39298, N46037, N36037, N3007, N28725, N53013
U26210, iter_1: N35216, N34973, N5152, N60085, N3589, N50990, N14049, N7181, N28855, N12588, N35991, N49183, N64594, N34794, N46219, N17017, N35340, N23671, N33919, N28340
U26210, iter_2: N40752, N56434, N28983, N2704, N58264, N18295, N308, N11289, N42196, N11551, N39399, N25163, N40468, N43646, N26488, N51099, N2994, N64077, N44249, N27906
U45209, iter_0: N46037, N45754, N5886, N4661, N11551, N1344, N308, N26488, N44249, N59385, N55723, N51187, N41400, N47433, N25163, N34031, N3416, N58264, N36408, N61623
U66256, iter_0: N34457, N29363, N41658, N4610, N27079, N21941, N29952, N46037, N30834, N20816, N33297, N58354, N37007, N11569, N52502, N15194, N29322, N59685, N8907, N11652
U58008, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U54622, iter_0: N29363, N41658, N4610, N1477, N27079, N21941, N46037, N30834, N29952, N33297, N11569, N37007, N41006, N20816, N47902, N59685, N28643, N23602, N18978, N60939
U83630, iter_0: N26537, N30689, N48407, N28800, N57001, N59022, N62170, N16725, N18151, N36037, N3996, N45017, N51187, N5886, N41658, N7868, N52009, N1952, N55723, N57403
U84678, iter_0: N29363, N41658, N4610, N36037, N21941, N27079, N46037, N11569, N29322, N52502, N59685, N29952, N8907, N28643, N57521, N39184, N60939, N38901, N1952, N3045
U43590, iter_0: N19477, N39463, N41221, N45017, N29930, N37007, N5693, N26537, N21290, N29450, N2159, N30834, N47902, N18485, N15194, N49712, N47370, N557, N31782, N61970
U43590, iter_1: N46501, N53013, N62170, N34031, N4107, N59908, N29217, N40221, N40575, N15559, N47433, N308, N58129, N38797, N2704, N42196, N36037, N18295, N37346, N13640
U43590, iter_2: N51187, N41400, N8711, N25163, N64954, N11551, N18291, N11041, N44645, N13347, N62393, N44166, N28324, N5886, N53011, N52835, N39399, N52492, N43646, N51099
U43590, iter_3: N11627, N23373, N46446, N25657, N41596, N59868, N27020, N21826, N28734, N4729, N29036, N55259, N13107, N37122, N51092, N48796, N41626, N28408, N57546, N32290
U43590, iter_4: N52530, N18032, N36349, N29497, N49279, N63481, N25064, N48291, N38138, N43872, N56569, N56194, N45988, N43222, N59337, N16120, N61429, N38759, N53219, N53182
U44602, iter_0: N49712, N45017, N36037, N47370, N37007, N5693, N63746, N5886, N30288, N26537, N47902, N41387, N40752, N31423, N18295, N57451, N557, N8711, N30834, N2994
U53821, iter_0: N46037, N61970, N5886, N45754, N16461, N308, N34031, N51187, N17510, N3416, N25163, N47433, N26488, N2994, N41400, N58264, N59385, N1344, N38797, N44249
U14996, iter_0: N34457, N29363, N41658, N4610, N27079, N21941, N29952, N46037, N30834, N20816, N33297, N11569, N52502, N5693, N15194, N29322, N59685, N8907, N11652, N28643
U67006, iter_0: N46037, N55723, N51187, N5886, N44249, N16461, N45754, N28324, N53910, N38797, N17510, N308, N4661, N51099, N39399, N11551, N47433, N1344, N58264, N61970
U90651, iter_0: N34457, N29363, N41658, N4610, N27079, N21941, N29952, N46037, N30834, N20816, N33297, N58354, N11569, N52502, N5693, N15194, N29322, N59685, N8907, N11652
U83412, iter_0: N34457, N1477, N21941, N29952, N30834, N46037, N7568, N20816, N33297, N58354, N11569, N5693, N41006, N15194, N29322, N37007, N8907, N43460, N19477, N49834
U29186, iter_0: N4610, N29363, N41658, N21941, N33297, N11569, N46037, N59685, N20816, N29322, N28643, N23602, N18978, N57521, N60939, N39184, N38901, N8907, N41285, N59526
U64315, iter_0: N29363, N4610, N41658, N21941, N27079, N29952, N46037, N20816, N33297, N11569, N41285, N29322, N59685, N28800, N8907, N28643, N44166, N18978, N57521, N39184
U82697, iter_0: N26537, N38901, N7173, N59685, N48084, N29322, N61241, N32196, N46037, N54571, N52588, N8162, N8375, N40221, N38142, N53001, N59526, N19623, N1344, N5886
U45738, iter_0: N16461, N61970, N34031, N308, N51187, N46037, N5886, N1344, N47433, N11551, N2994, N38797, N58264, N39399, N44249, N43386, N36408, N41400, N21590, N25163
U14353, iter_0: N41221, N49712, N45017, N21290, N36037, N7568, N58354, N15194, N26537, N18295, N46037, N63746, N30288, N5886, N62170, N21156, N26781, N57888, N47370, N34360
U18232, iter_0: N4610, N47380, N30689, N33297, N41658, N46037, N29363, N51690, N21941, N56211, N16725, N42196, N16461, N7173, N62170, N20816, N18978, N59685, N8907, N38901
U92147, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N29322, N59685, N28643, N23602, N44166, N18978, N57521, N60939, N1952
U69366, iter_0: N39184, N52835, N29363, N59022, N36037, N57521, N62170, N46037, N5886, N45017, N26537, N64095, N48407, N61241, N18151, N59526, N4610, N51187, N3996, N44249
U31151, iter_0: N26537, N45017, N15194, N36037, N7568, N46037, N30834, N39298, N38333, N2649, N62170, N52588, N47087, N3007, N51187, N58264, N42877, N20394, N40221, N31454
U56075, iter_0: N4610, N29363, N41658, N36037, N21941, N46037, N20816, N33297, N11569, N41285, N29322, N28800, N8907, N28643, N18978, N57521, N44166, N38901, N3045, N59526
U87031, iter_0: N62170, N51690, N30834, N45017, N7568, N36037, N46037, N19685, N41285, N5693, N4754, N53910, N21290, N279, N57972, N58354, N19477, N40221, N16461, N3007
U44801, iter_0: N1477, N51690, N46037, N30834, N34457, N7568, N41006, N5693, N15194, N47902, N38333, N37007, N21290, N19685, N58354, N43460, N16725, N46441, N39463, N37458
U60816, iter_0: N4610, N29363, N41658, N27079, N62170, N21941, N46037, N33297, N11569, N41285, N59685, N29322, N8907, N28643, N18978, N57521, N39184, N1952, N38901, N3045
U31853, iter_0: N45017, N21941, N64095, N29363, N57521, N61241, N7173, N26537, N29322, N62170, N47216, N40752, N8907, N17778, N54439, N20394, N40221, N6578, N30288, N52588
U80888, iter_0: N19477, N45017, N29930, N37007, N47902, N41221, N49712, N47370, N39463, N5693, N29450, N21290, N18485, N15194, N26781, N31782, N557, N30288, N40752, N3007
U14022, iter_0: N47902, N39463, N41221, N29930, N37007, N45017, N5693, N21290, N18485, N38333, N4661, N49712, N15194, N30834, N21156, N37553, N47370, N53728, N61970, N557
U90149, iter_0: N45017, N29363, N64095, N57521, N62170, N26537, N59685, N51187, N40752, N5886, N20394, N16725, N47216, N30288, N1952, N28800, N36037, N35436, N38901, N7173
U24134, iter_0: N16461, N45754, N5886, N46037, N308, N34031, N61970, N3416, N44249, N51187, N11551, N43386, N38797, N2994, N47433, N39399, N1344, N21590, N41400, N25163
U57551, iter_0: N43361, N46037, N28420, N16461, N61466, N47902, N18485, N33670, N40575, N20764, N46441, N42877, N15194, N47087, N53443, N32288, N50670, N24458, N59908, N17936
U63112, iter_0: N26537, N1667, N47902, N46037, N62170, N30345, N1477, N16725, N3996, N30834, N57001, N5940, N37007, N15194, N40985, N5886, N20394, N5693, N51187, N11652
U44809, iter_0: N26537, N16725, N45017, N62170, N18151, N36037, N3996, N13498, N37458, N42196, N50775, N21710, N32073, N41498, N50565, N62001, N55229, N20394, N53013, N43361
U34132, iter_0: N29363, N41658, N4610, N21941, N27079, N29952, N46037, N30834, N20816, N33297, N58354, N11569, N52502, N15194, N29322, N59685, N8907, N28800, N28643, N43460
U65965, iter_0: N47902, N4610, N34457, N29363, N41658, N27079, N21941, N46037, N30834, N7568, N37007, N11569, N29952, N28800, N41006, N1477, N5693, N15194, N29322, N40956
U8651, iter_0: N45017, N21290, N41221, N5693, N40752, N30288, N26537, N16725, N47370, N36037, N58354, N49712, N5886, N26781, N62170, N29930, N47902, N62436, N31782, N40221
U24318, iter_0: N26537, N39184, N4610, N2994, N45017, N48077, N61241, N37458, N57521, N54571, N279, N59685, N29952, N53001, N5886, N62170, N30288, N60531, N52588, N36037
U11188, iter_0: N19477, N47902, N39463, N26537, N41221, N29930, N29450, N37007, N18485, N5693, N45017, N21290, N49834, N31782, N1477, N30834, N557, N2159, N38333, N47370
U22126, iter_0: N4610, N30689, N29363, N47216, N34457, N11652, N19477, N41658, N21941, N1477, N7568, N46037, N11569, N5693, N28800, N39463, N29952, N29322, N38901, N59685
U28278, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U86375, iter_0: N41221, N49712, N45017, N21290, N36037, N7568, N58354, N15194, N26537, N18295, N46037, N63746, N30288, N5886, N21156, N62170, N57888, N26781, N47370, N34360
U10278, iter_0: N29363, N41658, N4610, N36037, N27079, N29952, N21941, N46037, N20816, N33297, N11569, N28800, N29322, N59685, N8907, N28643, N44166, N18978, N57521, N60939
U23037, iter_0: N16725, N27079, N61241, N62170, N7173, N27318, N2159, N4107, N41658, N46917, N16461, N2704, N53013, N29952, N64273, N46501, N64095, N48077, N35238, N37458
U33593, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U29062, iter_0: N49712, N45017, N29930, N21290, N19477, N26537, N15194, N4661, N47370, N47902, N31423, N5886, N3841, N31782, N40752, N28983, N45754, N37007, N30288, N56434
U14639, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U5338, iter_0: N4610, N29363, N41658, N27079, N21941, N29952, N46037, N20816, N58354, N11569, N33297, N52502, N29322, N28800, N59685, N8907, N18978, N57521, N28643, N39184
U5791, iter_0: N45017, N26537, N41221, N39463, N5693, N19477, N2159, N21290, N49712, N62170, N16725, N30834, N4107, N19685, N16461, N53013, N38333, N1477, N46501, N7568
U24060, iter_0: N26537, N45017, N46037, N21290, N62170, N38333, N5886, N30834, N47902, N42877, N39298, N2649, N63746, N31423, N26781, N46703, N3841, N18151, N4680, N36037
U31165, iter_0: N45017, N36037, N28983, N62170, N26537, N52588, N8162, N60472, N30288, N40752, N26584, N18151, N56434, N40221, N13640, N59960, N31556, N62001, N53013, N29217
U44248, iter_0: N29363, N41658, N4610, N51690, N36037, N21941, N27079, N29952, N46037, N20816, N33297, N45017, N11569, N41285, N52502, N29322, N59685, N28800, N8907, N28643
U77722, iter_0: N51700, N46037, N16461, N35570, N565, N33957, N50776, N18850, N44787, N28340, N23805, N59277, N46219, N6171, N10344, N25124, N31917, N9815, N50555, N61878
U3655, iter_0: N4610, N64095, N29322, N29363, N21941, N45017, N36037, N61241, N53001, N26537, N706, N5886, N38869, N27079, N62170, N30288, N8711, N11569, N8907, N18295
U41646, iter_0: N41221, N11652, N26537, N29450, N39463, N37007, N5519, N49834, N29930, N557, N30834, N18485, N34457, N5693, N33634, N1477, N36740, N7568, N46037, N21142
U21302, iter_0: N34457, N29363, N41658, N4610, N27079, N21941, N29952, N46037, N30834, N20816, N33297, N37007, N11569, N52502, N15194, N29322, N59685, N8907, N11652, N28643
U34696, iter_0: N46037, N5886, N52835, N45754, N16461, N51187, N44249, N40468, N4661, N36408, N58264, N308, N47433, N3416, N59385, N6056, N35252, N25163, N61623, N61970
U90211, iter_0: N27079, N34457, N47902, N4610, N21941, N29363, N41658, N1477, N33297, N46037, N29322, N20816, N5693, N40956, N59685, N11569, N1952, N32393, N38901, N3045
U42822, iter_0: N47902, N41221, N37458, N21290, N37007, N45017, N39463, N30834, N7568, N2994, N46037, N1477, N36037, N55531, N62170, N42877, N5693, N15194, N18485, N23184
U37835, iter_0: N26537, N41221, N39463, N45017, N19477, N21290, N1477, N5693, N47902, N2159, N49712, N4661, N37007, N38333, N21156, N62170, N18485, N56434, N20394, N16725
U5732, iter_0: N49712, N36037, N47370, N37007, N30288, N5886, N57888, N26537, N7568, N40752, N31423, N18295, N46441, N2994, N47902, N8711, N42877, N45754, N29364, N23184
U25443, iter_0: N4610, N29363, N41658, N62170, N21941, N29952, N46037, N33297, N11569, N28800, N41285, N52502, N29322, N59685, N28643, N44166, N18978, N57521, N60939, N1952
U19345, iter_0: N61241, N7173, N29363, N57521, N64095, N21941, N2994, N59685, N32196, N6371, N19998, N47652, N8907, N39184, N14333, N48084, N45754, N38901, N27079, N35436
U88370, iter_0: N26537, N29363, N39184, N57521, N4610, N64095, N21941, N29322, N46037, N28643, N59685, N59526, N48084, N45017, N18978, N61241, N8907, N38901, N5886, N60531
U44185, iter_0: N49712, N21290, N41221, N29930, N47370, N5693, N15194, N26537, N37007, N5886, N63746, N39463, N40752, N57888, N26781, N21156, N30288, N34360, N19477, N18485
U49090, iter_0: N41626, N55120, N60848, N60647, N25064, N19694, N24460, N8373, N48403, N38509, N60762, N35570, N565, N60507, N36037, N62170, N7119, N21941, N5854, N58131
U6538, iter_0: N19477, N47902, N29450, N41221, N39463, N18485, N37007, N29930, N5693, N30834, N26537, N557, N45017, N31782, N37458, N7568, N5940, N46037, N41006, N19685
U34942, iter_0: N5886, N25163, N34031, N44249, N21590, N51187, N2994, N52835, N28324, N60421, N38138, N24460, N25605, N57053, N5822, N60848, N49279, N52329, N25064, N60647
U66321, iter_0: N45017, N29930, N30288, N18485, N5886, N47087, N28725, N18295, N61970, N30401, N57888, N28983, N31423, N52588, N49001, N29364, N17952, N8162, N23918, N30118
U78275, iter_0: N41658, N33297, N4610, N29363, N46037, N62170, N21941, N29952, N20816, N23602, N11569, N18978, N16725, N47380, N60939, N28643, N1952, N38901, N7173, N29322
U83932, iter_0: N36037, N45017, N41221, N2649, N52835, N40899, N26781, N16725, N26537, N51187, N5886, N30288, N15194, N37458, N46037, N3996, N38869, N58414, N55555, N20394
U46898, iter_0: N41658, N21312, N45017, N62170, N46037, N27318, N29363, N56211, N42890, N53013, N7173, N16461, N38733, N31289, N39109, N35238, N32786, N30536, N42196, N4610
U25189, iter_0: N46037, N45754, N5886, N16461, N40468, N51099, N58264, N35252, N1344, N25163, N26488, N308, N34031, N59385, N44249, N61970, N6056, N61623, N51187, N47433
U83032, iter_0: N36037, N24109, N37007, N45017, N49712, N37500, N40899, N26781, N41221, N26537, N21290, N2649, N33670, N38869, N18485, N30288, N7568, N37458, N15194, N55531
U52167, iter_0: N29363, N4610, N41658, N27079, N21941, N29952, N46037, N33297, N20816, N11569, N29322, N59685, N8907, N52502, N18978, N23602, N28643, N60939, N39184, N38901
U52167, iter_1: N1477, N34457, N30834, N41006, N5693, N41285, N20394, N43361, N42877, N43460, N37458, N21156, N1575, N5886, N3007, N53593, N46178, N16461, N45754, N10869
U52167, iter_2: N59526, N60531, N41497, N53381, N38898, N43646, N61973, N4107, N29541, N51099, N308, N25163, N44249, N34031, N35436, N51187, N11359, N2994, N33623, N38797
U53656, iter_0: N26537, N41221, N47902, N1667, N36037, N46037, N62170, N1477, N46703, N30345, N45017, N30834, N3996, N57001, N5940, N7568, N37007, N41006, N15194, N58354
U824, iter_0: N45017, N41221, N26781, N5693, N30288, N5886, N47370, N18295, N7568, N3841, N57888, N36037, N58354, N40752, N39298, N26537, N62170, N31423, N37007, N28983
U91161, iter_0: N47902, N62170, N1477, N34457, N36037, N45017, N37007, N15194, N5693, N58354, N7568, N38333, N21290, N41006, N20394, N19685, N46037, N30834, N47087, N55531
U61356, iter_0: N2994, N45754, N5886, N61970, N46037, N1344, N34031, N16461, N47433, N308, N279, N51187, N58264, N41400, N3416, N39399, N25163, N38797, N36408, N11551
U69895, iter_0: N19477, N41221, N39463, N37007, N29450, N5693, N557, N49834, N29930, N18485, N45017, N31782, N52588, N38333, N21290, N41006, N12477, N15194, N26537, N47370
U86830, iter_0: N26537, N47902, N7568, N46037, N36037, N62170, N34360, N18295, N15194, N63746, N21290, N11652, N38869, N16725, N25015, N45754, N3138, N19477, N40221, N47087
U67356, iter_0: N45017, N5886, N18151, N36037, N46037, N30288, N52835, N51187, N62170, N40752, N45754, N18295, N16725, N37458, N56434, N60472, N28983, N4661, N26537, N13498
U67356, iter_1: N29363, N1667, N29322, N15194, N21290, N49712, N41221, N7568, N3841, N32196, N23184, N8907, N28072, N33469, N54439, N30834, N24458, N30345, N52588, N48302
U67356, iter_2: N13640, N15559, N2704, N40575, N16914, N34081, N2159, N49878, N33326, N61296, N53308, N25837, N63546, N64933, N4107, N64077, N43822, N28571, N60599, N43400
U58967, iter_0: N26537, N47216, N47380, N61241, N45017, N41658, N2159, N27318, N48302, N29363, N29952, N7173, N62170, N4107, N2704, N33297, N30689, N27079, N32196, N59042
U12516, iter_0: N34457, N46037, N15194, N11652, N29930, N46441, N25015, N47087, N42877, N39298, N30345, N16461, N19387, N3841, N47975, N55397, N1860, N9135, N29364, N40575
U56989, iter_0: N26537, N36037, N62170, N3996, N16725, N57001, N18151, N45017, N44166, N13498, N52009, N61040, N43646, N20394, N57403, N37458, N41285, N21710, N41498, N32073
U57249, iter_0: N47902, N21290, N30834, N15194, N38333, N5693, N7568, N19477, N37007, N39463, N47087, N46037, N1477, N3007, N42877, N58354, N41006, N40221, N29930, N3841
U35515, iter_0: N21290, N41221, N49712, N45017, N7568, N15194, N5886, N42877, N23184, N2994, N21156, N30288, N47087, N3841, N43460, N26537, N46037, N46441, N3007, N47370
U35286, iter_0: N45017, N26537, N49712, N15194, N38333, N18485, N40752, N61970, N30834, N37007, N3007, N28725, N45754, N62170, N53443, N53728, N52588, N28983, N2159, N30288
U25944, iter_0: N4610, N45017, N7173, N29363, N64095, N26537, N39184, N57521, N32196, N21941, N29322, N52588, N48084, N59685, N38901, N54571, N20394, N27079, N54439, N14170
U6528, iter_0: N26537, N61241, N44765, N45017, N38901, N32196, N15279, N19025, N61973, N52588, N10278, N19998, N36037, N5886, N62170, N47652, N46586, N59042, N8162, N46037
U24274, iter_0: N29363, N39184, N57521, N26537, N706, N45017, N21941, N30288, N53001, N47652, N48077, N5886, N48084, N28643, N28983, N4661, N38901, N30422, N18295, N61241
U6085, iter_0: N26537, N41221, N19477, N39463, N21290, N45017, N29930, N5693, N49712, N38333, N1477, N2159, N15194, N61970, N31782, N4661, N47370, N40752, N3007, N37007
U38528, iter_0: N29363, N41658, N4610, N62170, N27079, N21941, N46037, N33297, N45017, N11569, N41285, N52502, N29322, N59685, N8907, N28643, N18978, N57521, N39184, N1952
U52419, iter_0: N39184, N64095, N4610, N57521, N45017, N31789, N26537, N30288, N59685, N53001, N48077, N5886, N54571, N3045, N8907, N27079, N28983, N4661, N48084, N2994
U36323, iter_0: N64095, N27079, N29363, N29322, N7173, N45017, N5886, N19998, N31789, N30288, N2994, N48084, N32196, N28643, N40451, N61241, N8907, N36037, N59385, N39399
U55637, iter_0: N19477, N26537, N29450, N5519, N557, N18485, N5693, N33634, N31782, N1477, N18332, N62001, N38333, N37458, N7568, N51690, N19685, N46037, N15194, N41285
U38565, iter_0: N4610, N47902, N41658, N29363, N21941, N27079, N1477, N29952, N33297, N30834, N46037, N20816, N37007, N11569, N5693, N29322, N18978, N39184, N57521, N41006
U20797, iter_0: N49712, N21290, N15194, N45017, N41221, N47087, N30288, N26781, N47370, N57888, N5886, N7568, N18295, N31423, N63746, N3841, N42877, N3007, N39298, N23184
U68556, iter_0: N46037, N1344, N11551, N308, N41400, N43386, N38797, N47433, N51099, N39399, N16461, N28324, N51092, N61754, N59868, N27589, N53584, N24460, N60421, N38138
U83118, iter_0: N41221, N39463, N47902, N45017, N37007, N29930, N18485, N15194, N557, N38333, N21290, N47370, N53443, N17936, N30834, N26781, N1344, N3007, N30288, N30401
U83093, iter_0: N47902, N34457, N29363, N41658, N4610, N21941, N29952, N46037, N5693, N15194, N28643, N43460, N18978, N1952, N37007, N21290, N3045, N19685, N49834, N32393
U83093, iter_1: N36037, N51690, N1477, N7568, N58354, N44166, N45754, N37458, N42877, N56434, N57972, N57189, N63746, N3541, N10869, N53593, N46178, N46703, N5940, N56804
U83093, iter_2: N16461, N40575, N15559, N58264, N11551, N40752, N47190, N43386, N61970, N42196, N64077, N13980, N41172, N53910, N21681, N46203, N37266, N40468, N51099, N4107
U49614, iter_0: N49712, N45017, N41221, N36037, N21290, N15194, N5886, N18295, N30288, N36612, N58354, N63746, N26781, N57888, N7568, N38333, N26537, N42877, N3841, N34360
U36183, iter_0: N19477, N39463, N41221, N47902, N21941, N33297, N29930, N21290, N5693, N30689, N1477, N64095, N37007, N29363, N24617, N18485, N8907, N4661, N29322, N59685
U20133, iter_0: N19477, N39463, N37007, N47902, N26537, N29450, N29930, N41221, N5693, N18485, N37553, N557, N19685, N16725, N4107, N26781, N1477, N5940, N16461, N31782
U65052, iter_0: N4661, N45754, N61970, N38797, N5886, N34031, N25163, N3416, N51187, N17510, N40468, N26488, N2994, N36408, N58264, N35252, N44249, N55723, N43386, N6056
U70746, iter_0: N46037, N45754, N5886, N61970, N16461, N38797, N4661, N40468, N36408, N6056, N58264, N51187, N308, N47433, N44249, N59385, N41400, N3416, N2994, N26488
U84207, iter_0: N46037, N5886, N16461, N52835, N4661, N51099, N58264, N1344, N25163, N26488, N279, N308, N2994, N41400, N47433, N44249, N51187, N34031, N6056, N38797
U30085, iter_0: N45017, N41221, N26537, N40752, N15194, N37007, N38333, N30288, N16725, N62170, N7568, N36037, N39298, N58354, N47087, N26781, N2649, N5886, N45754, N42877
